Geneid,DDB__HMP3397_fast_batch_12h__1,DDB__HMP3397_fast_batch_12h__2,DDB__HMP3397_fast_feed_18h__1,DDB__HMP3397_fast_feed_18h__2,DDB__HMP3397_fast_feed_28h__1,DDB__HMP3397_fast_feed_28h__2,DDB__HMP3397_fast_feed_3h__1,DDB__HMP3397_fast_feed_3h__2,DDB__HMP3397_slow_batch_12h__1,DDB__HMP3397_slow_batch_12h__2,DDB__HMP3397_slow_feed_53h__1,DDB__HMP3397_slow_feed_53h__2,DDB__HMP3397_slow_feed_7h__1,DDB__HMP3397_slow_feed_7h__2,DDB__HMP3397_slow_feed_86h__1,DDB__HMP3397_slow_feed_86h__2,DDB__HMP3427_fast_batch_12h__1,DDB__HMP3427_fast_batch_12h__2,DDB__HMP3427_fast_feed_18h__1,DDB__HMP3427_fast_feed_18h__2,DDB__HMP3427_fast_feed_28h__1,DDB__HMP3427_fast_feed_28h__2,DDB__HMP3427_fast_feed_3h__1,DDB__HMP3427_fast_feed_3h__2,DDB__HMP3427_slow_batch_12h__1,DDB__HMP3427_slow_batch_12h__2,DDB__HMP3427_slow_feed_53h__1,DDB__HMP3427_slow_feed_53h__2,DDB__HMP3427_slow_feed_7h__1,DDB__HMP3427_slow_feed_7h__2,DDB__HMP3427_slow_feed_86h__1,DDB__HMP3427_slow_feed_86h__2,DDB__MG1655_control_A__1,DDB__MG1655_control_A__2,DDB__MG1655_control_B__1,DDB__MG1655_control_B__2
b0013,0.0,1.1431072566572738,1.931366396721703,1.295847529530117,0.9200427740411918,1.193404715683809,0.560985611629315,1.1010610412052175,1.2567329193086412,0.6315591553656328,1.2088821890178065,0.0,1.0441157707772797,0.0,2.62311675525833,3.0079230027010224,0.5598230903130013,0.7467979587744581,0.6559713452717607,2.19990997863813,1.4496519261593224,2.0978391523358537,0.0,0.0,1.7049765268657544,0.441339182751924,1.4014165806017025,0.9317403921795071,1.099967629873324,0.0,1.335124006136771,1.3987645863019276,1.2401830743694147,2.3011026057008688,0.9964551722803773,0.8310361431527661
b0014,11.386959401844804,11.364626597880154,12.19651466500629,12.102428342928544,14.943115574464876,14.966990827797476,11.334415631916086,11.129983796552692,11.301436633098186,11.358859314302293,11.908561877955401,12.876434180787603,9.258199664717917,9.419475174691668,15.122456863227258,15.133310490677356,11.345928723260055,11.37085937171351,11.979552725202304,12.03054261919231,14.789700461867646,14.856295577321243,11.353970581433586,11.17201632108079,11.446923785067343,11.351577816480757,11.697995616475229,11.762426585536058,9.061498791667555,8.881942631351018,12.10831717156569,12.162547344122297,9.16061849478866,9.190915795278112,9.04897065514804,8.962502874419561
b0015,9.314671685692353,9.294329779743078,10.652468139768118,10.734369137306926,12.508220551483408,12.507130023458723,9.240818005846581,8.990145673109533,9.253149151791424,9.228532741573174,9.74664704352303,9.953839265956564,7.927536903143991,8.112215678922928,12.572142199498673,12.944855393286423,9.266538200558935,9.335705808590246,9.609650453249841,9.684485851897582,12.244247658155668,12.406955886008847,9.404083664365356,9.262864571285,9.322102363771108,9.28789486453391,9.60022899411776,9.691978521952446,7.632030351013294,7.761871523893678,9.833362258442328,9.782582207517315,7.330089517127473,7.202583295573315,7.239408730898582,7.2784790238181145
b0016,5.948174464238687,6.330719805768704,7.387185796875838,7.477468579702907,7.613139294603798,7.9853064338215916,6.255571436613494,6.56189590577548,6.447807368141774,6.418523582262175,6.559255869427577,6.282685269326957,5.646245011035779,5.892396884093856,8.99588487970172,9.985079533177815,6.424181215989528,6.351952213843778,6.1275971663042075,6.226904198604009,7.67150796811875,8.048894608532306,6.852672686828397,6.653219751849137,6.327057594047198,6.4114634886832915,6.6941170203392915,6.873419318766012,5.783790165033478,6.031197813256865,6.654673141541338,6.516156731263012,5.291665639738531,5.020054067125142,5.1120474448215205,5.271574541092225
b0018,4.919648966669228,1.1146328552305937,3.1923473846112165,3.718242537964114,4.186354963947275,3.9901816911204673,3.691072577314325,2.784338368619377,2.668948343906514,2.062721463162193,3.6302518027614608,0.0,3.939074065475745,3.844790225150456,4.947614305836827,5.261480061250023,2.2194794842498102,2.093978716552209,2.937607899095088,2.987732505668514,3.224646123687278,3.7712561709177956,0.0,2.9617184489396506,2.42197111678731,2.5437845035443556,4.243397484622157,3.2856424808432463,3.8310578978147354,4.0456454005158475,2.781216862894061,3.388163080023197,2.2259441943798484,3.1003199895844684,2.7564505742479515,2.809237379587562
b4412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0019,4.772535382526837,5.503159981774085,6.30617101243347,6.30271653510788,7.280785697813524,7.2475144683326045,5.77967914339063,5.989264744382347,5.756100503773035,5.555578392172806,6.321445473672774,4.922141771816219,6.972524899107718,6.877462484136685,6.229374469607314,5.97099222596704,5.6729044781232565,5.638898378351511,6.515740162611515,6.303153906219335,6.836248257245953,7.189566611359616,5.225896308830395,5.861950239585238,5.379619566495479,5.587056475155762,6.301228101904548,6.334264747360394,7.290598337093762,7.245610586642016,5.429844863287036,5.94239225503002,6.728601345737655,6.764224365453823,6.788675660472003,6.836302457305064
b0020,4.814267610959328,4.9534487119632455,5.344351998381382,5.618756602209516,5.040255393466668,4.895491597877788,5.286511865043729,5.34897725506587,5.186090989877414,5.077968564182083,5.472049861083467,4.87399667532279,6.101319278224073,5.960139676500043,5.090289845298648,5.362736962594334,5.125498722999532,5.15809009807027,5.670266232148485,5.567940262707623,4.926532340888556,4.696604627239263,7.559710685377187,5.230773718263602,4.959262045384959,4.972451684342356,5.40392131845839,5.472824773826149,6.042604293937981,5.779798297745542,5.034330228435959,5.189257217877816,5.751101211340534,5.6983677118330585,5.84251815157349,5.7552945270231275
b0021,2.82724655003429,3.283994673878558,4.023638614627018,4.329098896345834,1.6557045919905984,1.617421337710339,3.1107601534014027,3.009845497369048,3.077920478774281,3.011072719654501,2.972819023346416,0.0,2.1420538234400683,2.146557361054776,3.4163658470474694,4.474209268356837,3.4469260929821326,3.397156557816388,3.4824788770716872,3.3966885598387524,2.371269565591094,1.463363924881647,0.0,2.5921604180427984,3.4340024484009897,2.8153618891844534,2.3095978371888535,2.9870240909000088,1.5047556192139044,0.0,2.831691340217761,3.255369633549251,2.170892486889799,2.8705438599469666,1.6776098578395078,1.7430065622199158
b0022,3.6009817346280473,4.045926975367029,5.852506322922743,5.449802521119151,1.8553236275496445,3.384334769711415,3.5186930478913143,3.541289934913843,4.550222739054206,4.456453875567897,4.40656271803394,4.999635061459922,3.4764304341326766,3.141448654300399,4.22265903219007,5.216352007070041,4.145364295101047,4.315039123131918,4.623679276562397,4.746596802709388,2.878074342076518,2.5395404139757503,0.0,4.1414524057542055,3.8345700816037365,4.424918374686354,4.092479104484601,4.246322911934232,2.7809107483952706,4.6210990797199685,3.921598577162654,4.5739045035278805,3.8672279090737454,2.7579653962983044,3.488171000435785,3.700656130680904
b0023,11.405746689017018,11.53095584136373,10.181453584885949,10.125689396841576,7.7632135601667605,7.257550051330778,10.964379474463195,10.454763567420791,11.691720536633717,11.648155682236125,10.728078569899404,9.604766525984127,9.607024443235856,9.73280298310163,7.929506925372379,6.208322029899336,11.776439370918997,11.601099207233162,10.356118154382049,10.2045190087109,5.758174105684678,6.225260351024542,8.918962907749572,10.435665934468563,11.748182444812146,11.64731753532298,10.664300093775285,10.671268242408992,9.719441798963208,9.35550417185566,11.16985544619638,10.876849996310561,11.265142639888966,11.083822731571706,11.355459941424352,11.459033758340132
b0024,0.0,3.0468032488043377,5.5800990985150944,6.035348672205679,3.6495398168622186,4.632219977072083,3.826197281869407,3.849205527467829,3.122522278672577,3.664564817020083,3.7145385552972536,5.3240290410952955,3.9755578046462645,3.9810085906930377,6.212767545424138,6.246092537951475,3.9095640795451088,3.8244136674877214,5.514548427192172,4.750861807124963,4.447092112732205,4.873453774714601,0.0,4.409923710701088,3.463587624110192,2.929419148217317,4.338214491556962,4.614563250902743,4.600601946363184,3.9888430200073204,3.9147818951394906,4.260121702536272,4.258437443995059,4.510596804361033,3.887699529176346,3.840469427395089
b0025,8.437926154287057,8.153319604290989,8.29907901176363,8.255929227588865,7.996114523995463,8.09683827140528,7.907349245853259,7.715896191937972,8.29482646207815,8.297873252830039,8.096159645048226,7.582624153363565,8.047010018001224,8.079951308570141,8.128411482621079,7.5134094749786025,8.261839089852485,8.326196091194848,8.392835627433056,8.449106194706923,7.544794723704178,7.6327591982189045,8.086108923662374,7.846052764214134,8.236788269820861,8.270862792019205,8.058593490261558,8.039024084128128,8.031024489933131,8.080930727510879,7.731279671389824,8.140209326178722,8.21721306427575,8.432722219897483,8.57896505952581,8.254688483666728
b0026,8.739882210799266,8.789286920884429,8.819270874913254,8.937684762169217,8.78784870962383,8.866910472620251,8.32177875871758,8.252783361304507,8.701123505616536,8.755102545181057,8.608771493644682,9.31203085449567,8.46682946796831,8.411260243873693,9.393348753563158,8.789688479475963,8.709478008030203,8.78144149017152,9.901778854608146,9.621876285312506,8.86146934219264,8.973982365892802,8.37923800308841,8.418886522079475,8.700773875668855,8.738289761122559,8.450180202582537,8.55185447683981,8.14438984273614,8.269794295215858,8.58644477298837,9.021361875460245,9.070614027820064,8.906684709162736,8.904892189336561,8.987210578076997
b0027,7.397607122619875,7.471715605601241,7.4015815319536875,7.802519861920672,5.856407006601552,6.3022649909517945,6.854426135832562,7.035973860111835,7.450758808939157,7.524510935596008,7.353825023476486,7.290231053582276,6.978824144446506,6.79924183711986,7.347500259291998,7.277694284010299,7.426765680816125,7.461974019604634,8.474391600484928,8.299640912638086,6.725600720240054,6.9802793515744455,6.440829500052298,7.242631364187012,7.529968118116395,7.52813623265407,7.026673759076836,7.314385763574008,6.799600427952415,6.732124046316199,7.284733932985549,7.749979093059463,7.674562838571101,7.393460216375014,7.375666517582817,7.858187509881267
b0028,8.025118060629714,7.667560494354734,7.467816467302306,7.408967390723705,4.503333777064136,4.726884546851332,7.142634958884032,7.169037815252731,7.654712079984034,7.623829385304557,7.3409910002790095,6.585591234147934,6.513045111742983,6.854130709861076,7.2102591470644,6.462218974245383,7.527259834465978,7.665302808657566,8.410923123526764,8.18258065771186,5.9489019769222775,5.369896832849954,6.576822504381678,7.332760034519577,7.524182330550094,7.437224435717381,7.272905381680149,7.185636907996636,6.815865639297818,7.036945733875698,7.48164440958041,7.642889028502976,7.53066761547542,7.584342155460649,7.501725846084659,7.573368218289367
b0029,7.193862050383612,7.3303706919931475,6.927717434840709,7.068685887445893,4.265845429721671,4.334995922916955,6.806296954672186,6.811876450190607,7.298492235787792,7.306514000839667,7.101071731683155,6.642982539795553,6.400060989815056,6.535071916442991,6.532560682804983,6.016729823385638,7.356957072740703,7.3588931475334665,7.806402510429558,7.717067684540054,5.376935839780217,5.529008745603016,5.5140307251421055,6.995744170779385,7.354671144519717,7.43005998336998,6.962804116093229,6.962112346397978,6.606173347601188,6.789572526761957,6.986699046885064,7.388817581842989,7.202756351101122,7.365880142105586,7.277510486262044,7.189509560321216
b0030,4.8005162173146765,3.8586937073133374,3.233870858415232,3.443123375528793,2.1871532395274897,1.9441453490419693,6.419001061911671,6.736002050554048,3.77724864606904,3.8450688119784657,4.108946664580111,5.835172980098723,6.087267311467819,6.000303875183099,2.826076842364743,3.574405753254454,3.99084709341732,3.931307023753715,3.484435254172129,3.7622412486452013,1.3406954113976948,3.350023816457439,7.865908764903588,6.538386588429151,3.787174934463631,4.140114771809708,4.838513854090739,4.5419558869660515,6.146638077386581,6.548085711094519,3.473985994080971,2.764628424582797,3.34557738269036,3.5150876983770383,3.227827221178585,3.3537529778420936
b0031,6.671538383816106,6.492192388323791,5.099167289438468,5.3959909276351326,4.109713197010971,4.574486537096184,7.0174642026883856,7.001507717927872,6.654312189654525,6.509587882497252,6.000142553849472,3.5117262912515605,6.499591450383684,6.323276008723239,4.096257095134742,4.660739175635104,6.53239208083528,6.846609401097068,6.344634128495368,6.612862305019166,3.872746200332267,4.38787973405479,7.699374200596334,6.63939137546221,6.59982434085971,6.606545998733912,6.020077850974705,5.724403032387737,6.59661408347249,6.253738234093948,6.088162518772535,6.27067397874036,7.627865812848048,7.804661502094458,7.65481885048416,7.645916122570024
b0032,8.342574198383778,8.420581378982726,4.36392522958652,3.3790364909715125,2.0512779330618365,1.7084376451494718,8.554934686485446,7.834444629850849,8.371190831213681,8.40727717854725,7.1403624542632675,7.364394562374603,4.694636079329029,4.689763869682386,4.262342584391911,3.93325408419501,8.439117678220342,8.4559083099434,5.313126279252874,5.0301078594096955,1.5012487864717687,2.7616837459311134,9.118735868510106,7.326865426819405,8.473813767849405,8.41073503804089,6.864608123638248,6.893412512817786,5.115016130866823,4.728988945668781,9.21736931447088,6.999136933647173,9.644234150557262,9.574716788003364,9.792069671931605,9.726362109362974
b0033,7.992639978427931,8.03586769388616,4.223945851223463,3.741729141976199,1.4233989229170816,1.7069452638929055,7.397756947010342,7.47377493839845,7.906522529408427,7.9464557113846235,6.643868116153624,7.300427706765396,4.691077867593573,4.449155957858508,4.069110613347639,3.332796134144056,7.939617303058683,8.000792228145048,4.890212272250467,5.537713566744376,2.0168224810246462,3.0742933944716913,6.065305144342238,7.211245839258657,8.123678405240453,8.034363633405453,6.55765898461614,6.701437675263877,4.684963026545024,4.600331024580684,8.82105986879526,6.834858861707558,9.07503711325427,8.927438806288691,9.147585498388098,9.226911484990024
b0034,3.130939328878006,4.288390898989048,3.469029402477963,3.6334526042098974,3.8764403512342316,4.069873572068698,4.688740029192541,4.763181714203217,4.625582666215347,4.180505379940497,4.204619185408832,0.0,4.018578191571767,4.247579946098902,2.1759156060980076,3.9456353214416264,4.601306249682141,4.351719806056134,5.206110317428539,5.619360794177319,4.531983306033206,4.151874383938898,6.759432362111282,4.364965095862668,3.8942970133471855,4.474296670681732,4.363687792386075,4.511769064476101,4.300987548041834,5.654313400853937,4.221306861465842,4.508519132845061,4.7651648284853625,5.839121288800569,5.122622078319539,5.195773359581829
b0035,0.0,1.0252080617816641,1.9607825510752113,2.2192450015304286,2.222903125073116,3.0099178406304636,2.7787449019032326,2.513080830462456,1.3713012864227523,1.785123910840804,2.051652538695611,0.0,2.2138705532130802,1.971999413819318,1.7474836656887835,2.8143311075160993,1.9723053763354796,1.2594171046746867,1.9113056949193492,2.1533309215520156,2.7933830718665216,3.0864327963159384,0.0,2.542442734689913,1.663777266894887,1.886591361139403,2.3575107485775946,1.6675741959794161,2.178323211794282,2.7032560998688577,1.9195671716413742,2.4558971119789135,1.2059953976673605,1.8844070686632404,1.2411271879778465,1.6485700428800243
b0036,0.0,1.5201440192253202,2.6865389172151826,2.3920416380837435,2.4846708471256096,2.8007363429446572,1.8851212044718242,2.302650119809692,2.0365380986504076,1.2720366695200833,1.7507598967447549,0.0,2.0988231339896184,2.1032866059591067,2.659554138654154,3.955896938592222,0.983406902287269,0.7644892678594116,1.6212385685907342,1.7688282740597485,2.5623756590971114,3.057480924960237,0.0,2.897375969160431,1.7351977000993115,1.307524891990181,1.5722539750542717,2.172273136145422,1.7470993261239343,2.363184125055642,0.8357117443742,2.495316324518596,0.8815306695895548,0.0,1.3438140011973818,1.265921967392618
b0037,3.155402650364612,2.913738343846191,3.670696763297896,3.848027977801924,1.8309338381905782,1.743194397643601,2.27495708260728,2.7801658497324686,3.240299889945937,3.3141642873369723,2.6935775096870245,0.0,2.738649993230225,2.0204622065803095,3.38058616905178,4.3416984732422375,2.9396059070049634,3.190443721910463,3.385705106584298,3.5107587188368017,1.799839745655524,2.1440500590861147,0.0,2.950344824854985,3.245256991580037,3.2600934302805014,2.5828875467399106,2.5186880860998793,2.28516821914875,3.230528491423263,3.1166409485510367,2.756738739570964,2.77031851222909,2.6132910666142055,2.9528561039142183,2.602952542888331
b0038,3.099112893607965,3.005863430288307,4.24891940248855,4.190475748850323,2.0919495064884326,2.8054628757667452,2.560494005593335,2.6910142170651454,2.840064799120909,3.100823604022953,2.6896291686837284,3.0041052089202323,2.6137318821286804,2.8131190198157165,3.763858431899213,5.746857993010511,2.837533506351002,2.8925356537314357,3.5972131662222275,3.5554431375182123,2.7564233141901147,2.7693380751278096,0.0,2.663013271553564,2.3386824249625358,3.2581549356541104,2.8813334110227897,2.685276917271064,2.4757929071159657,3.1738704595695815,2.517644522573179,2.7472884180862756,2.858195209214394,2.9128628584352505,2.7634976674787457,2.701340821403584
b0039,4.308859735420502,4.119341236064432,5.317905549149175,5.239601948812024,3.803337879920625,3.5781985430941274,3.1832398742040398,3.96412998078443,4.008893670374805,3.9720683989480814,3.363829085273628,3.9970412377865214,3.5045216609677547,3.2481970021325153,5.3656164942112365,6.31508870118096,3.9648252128562196,3.923651257416176,4.4865782456136785,4.647997915768253,3.946464275165438,3.8641223275204046,0.0,3.4200191868059253,3.7018891052155802,4.019370311391289,3.8651618861958092,3.4970532328623434,3.4228037779793694,3.632454103001083,3.7646325732722263,3.6552447573887816,3.025728993922053,1.9198606054934426,3.101098618315741,2.943593393355988
b0040,1.59854141551408,1.145060060112407,1.617687577521949,1.792345036427267,0.7786323135864341,0.0,1.2615885634566497,0.9398785712117249,0.8015083192136824,0.8540304240267494,1.550121990711891,0.0,0.8889164946844296,1.0978157538630027,1.250730433752065,1.745809720307812,1.181016753267814,1.3452544064397594,1.6574168201229407,1.5935479895138258,0.3003318295375676,0.0,0.0,1.4186486730366075,1.2198887062732768,0.8199405926543617,1.2119699634590568,1.3657066961691102,1.0495661735516026,1.6555805298790278,1.0605197450386001,1.459534196987387,0.6623699051657537,1.6324087947890902,0.41415536654504403,0.9145717456567196
b0041,2.317798192170722,1.687941666729302,1.07634873968718,0.8191865844870183,0.5544909588869199,0.7450286696001146,1.4581787783418818,2.1403328782002196,1.1482985595452138,1.0070422742730671,1.2497058758373627,0.0,0.877249791562442,2.0288974265455844,0.0,3.0704527705506632,1.6965783805098387,1.475556048949078,1.8959165431395837,2.137076231926746,1.7109458417027281,1.4453628529569988,0.0,1.9549732903712544,0.3073780797985636,1.8606703854243398,1.5907639409646326,0.9660496701200318,2.202895213229179,0.0,1.0473099714427105,1.1951350009199033,1.281665276749158,0.0,1.0324022209827342,1.4536631316474717
b0042,0.0,1.3554752218344184,1.6403172606255525,0.7010152769655379,0.4684028036442054,0.0,1.7874595163028988,1.8582842365876364,1.2594022341772648,1.470423073316196,0.8842828047529562,0.0,1.3775274230688346,1.5028033467601765,0.0,2.966082306940633,1.7848950805626664,0.9065622560834063,1.7970304864354023,1.4329326025277855,0.8027316687414899,0.0,0.0,1.8840960038772552,1.2390684591696466,1.9143572776499231,0.5563310009406099,1.3565941096341032,1.443983622703425,2.156592621236729,0.7266401350307646,1.0395257610865116,1.2664387211419241,2.13023055567183,1.1220244848862924,1.1191336891562764
