Geneid,DDB-I-SF-S1-001-A6-RNAseq_S14,DDB-PD-003-AMBR-R9--S12-RNAseq_S7,DDB-PD-004-AMBR-R1--S02-RNAseq_S15,DDB-PD-004-AMBR-R1--S07-RNAseq_S16,DDB-PD-004-AMBR-R6--S10-RNAseq_S17,DDB-PD-004-AMBR-R7--S10-RNAseq_S18,DDB-PD-004-AMBR-R8--S10-RNAseq_S19,DDB-PD-006-AMBR-R2--S07-RNAseq_S21,DDB-PD-006-AMBR-R2--S10-RNAseq2_S27,DDB-PD-006-AMBR-R4--S02-RNAseq_S20,DDB-PD-006-AMBR-R4--S07-RNAseq_S22,DDB-PD-006-AMBR-R4--S10-RNAseq_S28,DDB-PD-006-AMBR-R5--S07-RNAseq2_S23,DDB-PD-006-AMBR-R5--S10-RNAseq_S8,DDB-PD-006-AMBR-R6--S07-RNAseq2_S24,DDB-PD-006-AMBR-R6--S10-RNAseq_S9,DDB-PD-006-AMBR-R7--S07-RNAseq2_S25,DDB-PD-006-AMBR-R7--S10-RNAseq_S10,DDB-PD-006-AMBR-R8--S09-RNAseq2_S26,DDB-PD-009-AMBR-R1--S02-RNAseq_S11,DDB-PD-009-AMBR-R1--S07-RNAseq_S36,DDB-PD-009-AMBR-R1--S10-RNAseq_S2,DDB-PD-009-AMBR-R10--S03-RNAseq_S34,DDB-PD-009-AMBR-R10--S09-RNAseq_S44,DDB-PD-009-AMBR-R11--S03-RNAseq_S35,DDB-PD-009-AMBR-R11--S09-RNAseq_S1,DDB-PD-009-AMBR-R2--S02-RNAseq_S12,DDB-PD-009-AMBR-R2--S07-RNAseq_S37,DDB-PD-009-AMBR-R2--S10-RNAseq_S3,DDB-PD-009-AMBR-R4--S02-RNAseq_S13,DDB-PD-009-AMBR-R4--S07-RNAseq_S38,DDB-PD-009-AMBR-R4--S10-RNAseq_S4,DDB-PD-009-AMBR-R5--S02-RNAseq_S29,DDB-PD-009-AMBR-R5--S07-RNAseq_S39,DDB-PD-009-AMBR-R5--S10-RNAseq_S5,DDB-PD-009-AMBR-R6--S02-RNAseq_S30,DDB-PD-009-AMBR-R6--S07-RNAseq_S40,DDB-PD-009-AMBR-R6--S10-RNAseq_S6,DDB-PD-009-AMBR-R7--S02-RNAseq_S31,DDB-PD-009-AMBR-R7--S07-RNAseq_S41,DDB-PD-009-AMBR-R8--S02-RNAseq_S32,DDB-PD-009-AMBR-R8--S07-RNAseq_S42,DDB-PD-009-AMBR-R9--S02-RNAseq_S33,DDB-PD-009-AMBR-R9--S07-RNAseq_S43
b1421,3.4573510641299308,3.21547001698229,2.727296157796595,3.1082272779747453,3.2502655857914373,3.5769121945009887,3.3898085736941126,2.0953530373966496,4.083963005239659,3.0490885178931375,3.206411862484866,3.211808465115935,3.0954948132930444,3.414955917288391,2.7373073297885973,2.574064755859629,2.766376507405255,2.7122480084369567,3.3809670629194026,2.549653685893855,3.245932484209551,2.8451018509562993,3.7898603115821268,4.066420829073852,3.600440691275027,4.055167453001582,1.9552054690986944,3.6596350664781294,2.918804821930649,5.258301094508822,3.4925258070186116,4.898980046329811,5.326105450231564,2.9644521065071774,5.1807304596716675,2.9609048754026563,2.6153076544411276,3.3699740739895563,2.7471008585465055,3.0680741148397845,2.412965581978172,2.30749821551432,1.9430986522506126,2.2080141010374374
b1422,7.214579541422775,8.338170182248856,7.085279201094242,8.190224259370385,8.24537626637283,8.378267325464808,8.395468159411717,8.417030602433904,8.415777112468673,7.060334298407503,8.226933734518322,8.441195619501393,8.361437159771297,8.364656728842483,8.06642563695701,7.820309416600111,7.994661355355991,7.557592865366141,6.73365369255979,7.100467109036773,7.656079869057346,7.650071598543436,6.812599532959636,8.001362120944952,6.698647966775778,7.883002277028747,7.029950294441059,8.4059962465098,7.719574619021005,7.0674619547191435,8.34694388084409,8.233698382622219,7.038894891253586,7.743787418109374,8.567819611218805,7.1861014426496865,8.099038765539719,8.5036154265649,7.022544988301279,8.237930279944841,7.530782129979825,8.421704642523492,7.557572107562933,8.027914972326238
b1423,3.966112923181984,7.55631897141967,2.9753596250798138,8.858837578880129,7.3952752830436195,7.330085575512078,7.368501838364588,8.15108020495401,6.966338590655554,3.992226837531783,8.1463801234018,7.288153768405586,8.134444590270924,7.266839739612854,3.0579587453769137,3.3932513242569353,3.2229758356582634,2.7934898289795744,3.560954800667142,3.122031404448195,7.233001728354282,6.68078635339159,3.899754394891757,6.998699115280856,4.287637899673653,6.823714069825856,2.837713220623916,8.23581622676282,6.6277478666924985,3.592574942947742,8.044126001959897,6.861791751801452,3.8016013729383484,6.892062875809833,7.126557756395765,4.265182814177863,8.143273432522426,7.249222374965824,3.9954104795106,8.091128633089918,3.451777205433174,6.976074366187243,3.1868428223681478,6.670175347662866
b1424,6.763459183612266,6.781373251761813,6.8128084643574525,6.792840702600786,6.692995961106218,7.383450435189129,6.4434565182852666,6.6428684647138105,6.756703229480585,6.181791854759929,6.783124187423751,6.685422667462295,6.858763307560917,6.822798791651296,6.755576182730192,6.7776920176338935,6.674643060478058,6.594200132280624,6.020432647338469,6.230525901430155,6.505481161015302,6.544400649283458,5.766866081213596,6.269381159154495,6.143247898822001,6.174284938526318,6.5219331885871,6.442382999876983,6.576390498584893,6.10331081884095,6.447366022617854,6.849236673834526,6.080137331642024,6.174887713868386,6.42928756803138,5.7760309254084765,6.530752497104936,6.443079608627546,5.828080044128519,6.427784234872186,6.338612876194943,6.465227136130445,6.004603693376116,6.91571186893021
b1426,2.7709173070370787,9.248018185289046,0.0,8.124087966188652,8.727615301204734,8.714442559934195,8.941219071164564,9.023046616188292,8.738861003213435,3.101284440287697,8.698630067852916,8.780395537798457,8.120744143752663,8.54547170438123,8.068760840491063,8.18040092611468,8.567889508663919,8.152389328650395,2.3681594634111756,3.0146650462988327,9.237656988383014,8.505265500528473,3.272778442977366,7.959642510576322,4.137757331876309,8.475201298914248,0.0,9.980498994695397,8.231926212879543,3.7021717053206937,9.247144316375536,8.534479885213484,2.6627632247256887,8.951793112711806,9.244036784204898,5.343221520334427,9.085483859892426,9.463803616787915,3.9893879741216907,9.285170935823373,3.074369298021656,8.803495695960214,3.890885681489749,7.976390200317567
b1427,6.107754913953321,6.93332158893948,5.925943409572682,6.413466644963604,6.6377912920998545,6.80716383500386,6.756917567433645,6.30987344555421,6.854913022654068,5.7097116844852565,6.606937368648121,6.70401127399102,6.727590180939792,6.217913748862129,5.6624624175101,5.884546649986652,5.9102023229866365,5.803426896349749,5.92696119306109,4.931079247255003,5.80670634073915,6.641504782050964,5.561131947903964,6.657467031003386,5.356510695755777,6.456445336320096,5.03125357874601,6.671730490499767,6.861899523295154,5.040738179389056,6.244029528419698,7.356182380917747,5.053844259782801,5.493727220715403,6.740117137018815,5.4006929505771755,6.676424396575495,6.3618046981448915,5.255759475206653,6.459128747190471,4.9968416109368,6.073386702996022,4.966384213035959,6.55196227209329
b1428,6.7886936095344605,5.4607312310200955,5.843673739437541,6.339668393642012,5.153546532369188,4.758699153060632,4.894716739781052,5.322402925368486,5.153461323048328,5.755902221414509,5.968727117210306,5.004856910120425,5.99187723980386,5.4314718880889545,2.5897029198093864,3.0186929787877927,3.341654884850161,3.3631242445536844,6.967177800348785,5.199025449575971,5.805261253278536,5.382697743036614,6.039778815966856,5.644055531405148,5.892150435115512,5.735252245232464,5.96291399822077,5.499624888207422,5.620700722307926,5.450091694288818,5.398197238907958,5.745720075442691,5.32686914263218,4.940016127138591,4.539626221319505,5.131553431776376,5.307343418437161,5.077864401828026,5.07764195953123,5.442079707101686,5.041032097912274,5.25598661431373,4.904682212610127,5.996214314763272
b1429,5.916432208958661,5.273079994298224,5.254134171496599,5.12040436806416,4.961387641522625,5.604916390968428,5.015180580065746,4.877702736817509,4.940922034459017,4.314500577080785,5.244823843950175,5.480001066705167,5.189791753539827,5.115163762887511,5.265611195860532,4.918560635735254,4.840259392966935,4.998815557263873,5.275360662234533,4.693300294323105,4.804415967751817,4.609508824858453,5.103392335073961,5.063015396912269,4.480147178397323,4.620944813389229,5.022631549377544,4.973659624581823,5.005351374689913,5.073428649720762,4.924843566922986,5.151724788757483,4.963772932623354,4.554122591463819,5.151917754539955,4.914457886205146,5.290248442214344,5.221579815836325,4.771005180760308,4.850331115464168,4.947451715287219,4.866593524960828,5.050099455738455,4.573492698969038
b1430,7.249368849354726,6.082940534004014,6.777721915494821,6.166686871006201,6.35150058285271,5.955393744401534,5.944270353081468,6.10479651936476,6.075592966568703,6.3598596778673375,5.920091053846399,5.921735919760636,6.1932953186699935,5.392636348362432,5.97075817059975,6.117735975350436,6.1262445068374545,5.96273632113797,6.13710064175855,6.462386931032546,6.026095177920451,5.707779407622029,6.3760034003533,5.595137257478504,6.1614269160178425,6.0114587788319795,6.313003779282286,6.092178906584183,5.640076542291872,6.4969836676840504,5.970382610091145,5.4203158946009165,6.353934754065935,6.236195477221365,6.089564483855189,6.507605732442846,6.426144568003165,5.947290098810097,6.147790675094843,6.264642333676607,6.625135291155812,6.042290531077605,6.6042397299813045,5.839456050866772
b1431,8.184700474461449,8.366820695858193,6.607837848105758,7.679412369345041,7.376006223157887,7.869164575081694,6.9522286930993475,8.129348676348524,7.7139728738426,7.128992261592787,8.1232721900645,7.638297719838942,8.289453032852581,7.52282432519348,5.00355337916808,5.415158403172472,5.504137967284623,5.32781095289795,6.57748161348285,7.082881843577714,8.340830289175898,8.088259510400206,6.987501818029911,7.275132519585381,7.4743281551761305,7.589596610190718,6.876147179610422,7.990264406526724,7.896322997218163,6.974641514093095,8.015144779501643,7.7360394126960745,6.774815466088924,8.014855481587766,7.235718503264897,6.608003605039923,8.015900112907296,7.617520479760123,6.990231431521575,7.956702439647382,6.840400426462525,7.620820357354204,6.852707472366385,7.822365539744244
b1432,6.081802591052182,6.869282305522471,6.480988055218896,6.360385067192321,7.055729692600059,6.85323961682963,6.854025193301314,6.526087260499559,6.731919373252337,6.106947870377837,6.509699798836695,6.875322140242333,6.4468202908055865,6.874758942162358,6.658236533788159,6.934416733407098,6.7778805886043125,6.918412601177429,7.3104866317177715,6.150387407706199,6.4449726092720026,6.517621488446949,6.52807959143058,6.417384645494595,6.264211991146925,6.328639886099336,6.09382037756246,6.587826311022522,6.626380457781548,6.0314699414635315,6.840362000001693,6.231321769758904,6.127593166134853,6.494480340404881,6.702658347364927,6.184285629461039,6.74396683693438,6.805856096351886,6.050545133798802,6.608709195638359,6.130260351211812,6.294611374765478,6.137931780997911,6.071435202660401
b1433,2.8339148468819557,2.599353761104601,4.060941677918065,2.7660178154117663,2.9616202027394825,2.905360133268935,2.67243922265597,2.6178978091603677,2.7324158448355,4.083778970839272,2.8106318733202413,2.071648769233049,2.3364788930660594,2.953088632341964,1.5165511472494164,2.3076842764319037,2.2664116353800843,0.9772146743372098,3.2269414600535273,3.721844449040997,1.8045449404999603,2.292206598087138,4.1627036329826845,3.5605550560382766,4.077504876216527,3.2340587037062276,3.5286842093454016,2.5170428920016565,2.5304536659085732,3.8002628627829624,2.528592598355249,3.0664256238914285,3.834215974013201,2.573984319668964,2.785392541890002,3.833616064905997,0.0,2.7271158742376946,4.0828552938704386,2.543869941858927,3.708427483494558,2.420006307130738,3.928572912732317,2.6707642903803173
b1434,3.582998900772269,3.3176942358490837,4.742584605429322,1.64051782672388,3.743235222754414,3.3563120932984476,3.5687150994019623,3.285763138287427,3.881415980895098,4.847821286599711,3.8252284034680324,3.9099370770560347,2.660486806162151,3.771803832887971,3.9321256485824883,3.5625784309924726,3.0536536658494753,2.3902898442465887,4.454859091701974,4.712665267930962,2.968078281408742,3.5820147644776696,4.509928013182717,3.3632404763573756,4.728331461030723,3.3025700039663732,4.775140191066748,3.800312750826547,4.061240183026798,4.444084841628349,2.716182600724024,3.3986519891856584,5.061640266448289,2.6837092434625585,3.58157503874757,4.694042923324932,4.6149221375985965,3.607771117228827,4.472596271824257,3.9172077928173796,4.857609491057661,3.9047164332310014,4.720281415497256,3.6729779920166257
b1435,5.52649272351711,5.774190184356933,6.338766283371968,5.455921715512687,5.724934567135493,5.71052012252315,5.667131438147813,5.591753178287359,5.634921765750194,5.956071546801164,5.731216664387374,5.73937804855065,5.6451324007798185,5.918377907225896,5.812940207920044,5.6815150403480565,5.671623406206509,5.532538945767446,4.793568726055481,6.179253270032952,6.072824088060729,5.63608940434716,5.557889457531369,5.365365410669954,5.364435155704079,5.4200789813641,6.318782369933154,5.388210057281934,5.504168063241998,6.020187868778319,5.378501109923684,5.645016507805156,5.808300849804046,5.7203309477482795,5.59518798286249,6.037925448713147,5.455698519400556,5.608319821645293,5.874985954721067,5.492445142286431,5.965907556037523,5.669791475331612,5.942193843101012,5.470508691449214
b1436,2.738575033372519,4.1837918615684,0.0,3.73420678608367,4.750895342213933,4.942297889657501,3.975853366131359,3.65839627012858,4.894411356429703,2.2303404869482213,2.7155536202958617,3.970727117809647,3.4996332766988223,3.974005660667211,3.018968107829131,4.400097853530126,1.7762474635151972,3.441314790051636,3.7185354652640337,0.0,4.205730862067289,3.6252439382074053,3.858377636547974,3.8820355346584803,7.084971982719548,5.344790008449125,3.488191283092285,4.462288761177527,1.5978087466754223,3.8244076446169455,4.3524234937056,4.175575349454782,1.8467826139056336,3.9739245798340224,4.000318476160428,3.4116405395653646,0.0,2.633010924678862,3.2776434543990165,3.641372701455149,3.0409616000722126,0.0,2.9518838386729858,3.614945633927881
b4532,5.2489127280810655,6.600761927443235,0.0,5.711521470288728,5.842762292171493,5.834753904126109,5.875019564747887,5.417100834572291,6.208216766770757,5.014498870791263,5.592082326349187,5.971029047462461,5.776789459151784,6.091951705283173,5.823816152787647,5.908387135225625,5.3974119783667085,5.3079783412842465,6.011241861104341,5.0227104358764425,5.406410865811351,5.504559819874455,5.089358911144689,6.0236997758665485,5.779696066297651,6.352302053793174,5.764462923277784,5.7005509611267176,5.887382315853763,4.579610557055746,5.960527613161763,6.175756191547341,5.59841717435367,6.12058963816482,5.697948678701357,4.709630280338737,7.387020236111956,5.383484638301203,4.966706437488429,5.71043250936524,4.873263623178315,6.2142570730927105,5.086368121711876,5.7400039528668385
b1438,6.256200418229594,6.627225350309093,6.074110120132122,6.140448232348348,6.247912138896657,6.588028701756124,5.9180940185641395,6.134157748570074,6.2680965258756505,5.586329266847224,6.0729777466341,6.212995717611439,6.07159910284296,6.390071905388706,6.113326319998521,5.5955538998913426,6.062492333756433,5.867081728603877,6.450813026060471,6.043483636017353,5.966305677729269,6.240232618226756,5.459877441716321,6.562805252534728,5.665889412201383,6.38479261919616,5.394081329271549,5.469181644069549,6.487026926730355,5.560504912927601,5.974545400173677,6.964384517383664,4.9639738487607294,5.916068323542694,5.5711711160606425,5.45049059162302,5.943322794491219,5.763500973456001,5.3054316927567475,5.222449964416545,4.8598346871844535,5.884839751699586,5.4871939878234395,6.728908964420298
b1439,4.8319438094549385,4.302327201645816,4.767052632226595,4.537770014485302,4.315954957562035,4.972079620118992,4.654828561159659,4.7425151910117,4.635523503966567,4.605231921485209,4.400054195440206,4.781840088048398,4.5239823626888285,4.532606729975332,4.798705660716074,4.5416403296361745,4.790706726805208,4.564960861162802,4.390316024901214,4.5637360862083085,4.626667313993492,4.83090775430838,4.445266829814104,4.760767618571937,4.313286831064783,4.377398679852734,4.799629224259575,4.596775941153519,4.1940636143869385,4.6449189197308325,4.623856624880283,4.600622169362651,4.636719203962544,4.369478293111567,4.354720522363502,4.718478734502825,4.243434384056872,4.76915585999474,4.83832871202767,4.405406488205651,4.444527594767104,4.615946612715383,4.739765926160672,4.747538384977272
b1440,4.088504038232198,8.917129566294376,4.652579827075453,9.761265028349422,8.439057880571761,7.829772787279023,8.483121963178958,8.921693182240372,8.3027688156877,3.9896641672737134,8.907733535262988,8.495794869848442,8.999609087735658,8.418217811747075,2.1183989158735477,2.014615158685534,1.9757275260139078,1.5791980876434344,4.150137852723569,3.4239480049474715,8.055933324446332,7.7990826221375205,3.9345675720056286,7.658553573159998,4.112604340586293,7.81199249201275,3.43117729896591,9.313006250296606,7.7487307908807495,4.375550586008249,9.141849091748208,7.9920730365536645,4.232514229617303,7.692864687958781,8.558103205956309,4.048557027099911,8.762204186185993,8.524918080180695,4.536502479936145,8.817577201916952,3.4379853845024835,7.685271846022473,3.439121213849944,7.299181354640879
b1441,3.865179812767325,7.156682084277157,3.3360751043759374,8.369528199385707,6.996079161280288,6.5601427168407564,6.962513544317346,7.5677092555030985,6.829913434950957,3.7221481958126823,7.681147145396724,7.192548507614371,7.557989161021545,6.773253944109465,1.8867414789868375,1.1013278327730855,0.6346103929316568,0.0,2.2310671324892737,3.1468107093473803,6.8207661978172025,6.386574272604494,3.7339408790918083,6.333001341608564,3.4897566605790833,6.36864110544734,2.997416566177333,7.699226026734205,6.295930702718562,3.321694530147053,7.4335109350147395,6.790070948602193,2.660964960635697,6.214558959508283,6.9626683279559165,3.290692593600609,7.063609434386887,7.16825888057608,3.8943336915743023,7.404936016974131,1.956997656523685,6.3472268035091854,2.6717756462395155,6.103183788703925
b1442,2.99224398988609,5.969639411719335,2.5599777587348833,7.057405141762839,6.074688605121054,5.724383496129968,6.022492766017988,6.458758484225554,5.572762409439249,2.78357662417919,6.085554362978323,5.882459997362004,6.408450822571018,5.670006819844783,1.9650292599692343,1.1590326380901654,1.990499542643793,0.0,2.452692751276516,2.9571696365090547,6.20467057618697,5.439848436618982,3.0790958351275455,5.422499472919583,3.1588888497768877,5.004734516474324,2.861231701292993,6.434875168368279,5.181453584360888,3.2096357630706076,6.0810012412946834,5.770359287502236,3.3097170183156357,5.3465572085749224,6.055064195030989,3.01667635978021,6.56666090953275,6.153335526831651,3.7099855789131317,6.403259561044702,2.6597363658281976,5.497812408666723,2.4708180041889394,5.006302308305706
b1443,3.331686150057606,6.470599099757149,4.202213891465313,8.53164901950836,7.066989723989974,6.218499972016038,7.022938120552624,8.149404855885964,6.931853372937631,3.4844665261863215,7.793489205896038,7.25854013482981,7.8372767217679336,6.790995845754346,1.615758208039751,2.4284741481398346,1.6388453175012265,1.282669406336906,2.784668103067946,3.0026892325846135,7.4646915735647275,6.352729319873463,3.2231251789598567,6.317025049417012,4.012674923285196,6.187264760422264,2.7949420850324325,8.156472448799995,6.537185258425529,3.6412200597750366,8.193048261479772,6.639621796232599,3.708569788996105,7.067622567991329,7.129989672755869,2.7231285759215087,7.54086605003166,7.379810517618536,3.8558610167359704,7.994106823093017,3.3859944738367243,6.6581034639558885,3.1425533769937277,6.329140134444474
b1444,4.015849505128905,7.793947705588617,4.3521223848673625,9.225816304610264,7.853068720530604,6.9505866786824235,8.039224961348605,8.857056154863189,7.400784588241401,4.3958806834459105,8.395728189074358,7.7650897525645,8.467638929631297,7.388628551639543,3.2398968703594124,3.430491508128323,2.6114288447600993,3.0346738516728515,3.040920840584998,3.733338668943454,8.250235789603915,7.0959217704102615,4.567519528707978,7.003499899771586,5.058850954293019,7.329759038378741,3.606969569045446,8.744403380633337,6.743150577197052,4.497016964775941,8.767722235778098,6.821113414639851,4.8044094858609805,8.282655390692836,8.183234655133546,4.785036059053783,8.121657711810052,8.093963107907646,5.042588629174442,8.696545043928204,4.12177719618825,7.629677584295011,4.186034980899427,6.442760838245017
b4598,7.479725230659387,8.714757862648053,6.601449154791883,9.93416421670366,8.382447533822948,7.951491754234931,5.690685730275199,9.130650228096286,8.304054909504252,7.743076117060957,9.050567140538611,6.938512770904646,7.603785416910323,8.44775143340438,4.882521935457859,4.655301744458526,6.026705680286211,6.173858604589077,7.052179422574122,7.520233495069476,9.722313917368776,9.240099671627107,7.2018578901081485,8.000671058905674,7.368955801211388,9.265039609662516,6.803220343400099,9.471485606043151,9.207319164037393,6.63757548971225,8.270295283594043,8.861587115758455,3.754665627242862,8.999524493201525,7.765624242896377,5.566818392787799,9.914590656155276,8.544869493618352,6.624510149602748,9.723468474628769,6.777924060220942,8.101458442461,6.984651793168221,9.041744303723176
b1445,4.774261866932739,4.757923046388457,4.781950772440189,4.116010890443886,4.026532159909649,2.4296772751342353,4.855223110094903,3.123942310907422,3.535948532128956,5.495643260076074,4.534671982094259,4.86532948669754,3.876617101014001,4.110926621895972,3.763222174522544,4.791943384852505,4.741940983971243,4.367401543179706,0.0,5.548038279208546,4.595113851836199,3.8250437743117263,5.369373672707702,4.449736143833863,4.767682666713358,3.526671759416151,5.382310839805052,4.64074698759397,3.5562060265564326,5.088186074367047,2.89682192119408,3.6242612098974916,6.327277286694523,4.149165713548742,3.90139191343154,6.860469538622114,0.0,4.048087514121587,5.560342490387235,3.279148567596128,4.498103226215998,3.433481036486842,5.110310260474159,2.397255581127855
b1446,8.923380681812278,7.8822114447523735,7.892160825326161,7.124232720821175,7.423074625053315,7.862014821511915,7.4211433725079505,7.258119784535048,7.4974250916388945,8.401615513644595,7.9879169975095285,7.6133539510925425,7.746524394281296,7.622756737099297,8.088724478295156,8.544169412548278,8.046398931595009,8.713077955750592,9.236990423044347,8.429920158030816,7.783147723222976,7.710775692594427,8.82734018322728,7.389631389836302,8.393411200884062,7.991902141930398,8.605412208631314,7.5543156548395425,7.468213147159925,8.20756915268704,7.566704958317791,7.702359101258091,8.328493575770501,7.853755481090555,7.469666521057783,8.063412206284434,6.987034029257381,7.606607377431849,8.263226985658937,7.080629126457546,8.461608725073072,7.562884689112496,8.01532762790723,7.290096663648749
b1447,5.333479854402816,4.811339017821797,6.375181807994805,4.783233899017539,5.0674478528575,5.26021191753914,5.278668016696981,4.547279419018945,5.078385146939516,5.2099861898086415,5.082039755129581,5.03626418808158,4.722787999343434,4.964091427148535,5.523188392939842,5.786754223889119,5.3072556071329515,5.284347914070952,6.851468795255904,5.442625404518273,5.2345736213122,4.64454673564227,6.15354134474701,5.140281725573288,5.816181255487056,4.301597789361689,5.0786918275691795,5.189569974310544,5.009580859058078,5.268614064046166,4.950373870269725,4.902925279296847,4.9226004134946155,5.235935359062396,4.919668562905312,4.378329799985144,3.371449011201391,4.925082937796093,4.543750187760962,4.928914378935065,5.024524549277436,4.933977600132486,5.187884118875178,4.776351365588731
b1448,6.309059217439687,5.879580030637891,6.489955674123664,5.773074295252953,5.906345841559168,6.070311465973001,5.9074412545180275,6.3204215704154345,5.973392709598003,5.9875811518752675,5.587678320050138,6.035771021826488,5.8556474677365795,5.292903199568095,6.2044305191470555,6.500208910065508,6.318362789334748,6.472413003923665,7.716607930064784,6.162143064660733,6.176372956833747,5.703286766365743,6.6994526931464105,5.394805046593399,6.680465062590193,5.3654643903667205,5.796840350637032,6.425679264560634,5.784686315341281,5.958998423559959,6.117984593642799,5.63304296254128,6.3146903735561075,6.297363748534735,6.2566325909548715,5.591102885893509,6.494556168298999,5.935758354703686,6.169376015308038,5.9271247343901905,6.274841643002128,6.017143700173209,5.7609897183266785,5.384753645381089
b1449,6.017211928056798,6.424608736680258,7.290415126019621,7.191490889527699,6.3535584024745715,6.07818563397756,6.579301202232654,7.340449142377999,6.164186310091123,6.487788475444988,7.034725576370053,6.618723094846462,6.937982130340048,6.233112573829611,3.9781417161463675,3.734371634469449,4.233545545698565,3.118043596054067,7.481896797221219,6.811107702814827,7.547465931527953,6.439657985706816,7.481264896327634,6.2835823436087805,7.40386656874669,6.535155959589863,6.440799189273149,7.510198394865752,6.138792777850782,6.629296257889731,7.233790414459029,6.124351140497787,6.872406165267205,7.157180501156075,6.6889000421758285,6.89496119320562,7.074175473677919,6.80943823189354,7.022823898550964,7.144612584228001,6.705745024233015,6.941839347691559,6.670089804469614,6.243441102563919
b1450,5.262766991550102,5.14827244760064,4.84325377739773,6.149963730721801,5.320699087322483,4.648075128926629,5.017638512396222,5.818876456367891,4.949853385515888,5.228831722916797,5.705483358597009,4.979449586214938,5.456653691083961,5.130273845874946,2.352688237850262,2.6397515516046215,2.7842008081234457,2.616189487993773,5.02870448162595,5.537826659122793,5.438725070369699,5.224263029510452,5.001364348835327,4.784448796310475,5.499845715883524,4.860327755209981,5.321862299304006,5.518414443439358,5.147592411283276,5.170394577559108,5.538643881923136,3.7478043467542377,4.98301836452169,4.767948487918628,4.547011104834576,5.854259539143075,5.498865021642241,5.177593493058735,5.217279621945026,5.224977574092039,4.8991831248977835,4.940731342892161,5.075393755565822,4.98478256621115
b1451,5.102006782304744,4.221225781213961,4.986829644110315,4.447564242090521,4.320833507894415,4.352082585983744,3.9816235721067224,4.286733331076996,3.909908832850135,4.8058970456470655,3.8227917991180176,4.295101927725656,4.387727617758416,3.907623028634044,3.2995409025897944,3.2149030279922415,3.080554125020969,3.189847439649313,3.275739321314479,5.101721371285918,3.814609179128857,4.142400457132208,4.742689503226586,4.482261623019576,4.693158936632803,4.0595818360971485,4.745423339026874,3.894232941530517,4.332455992179662,4.887696264228399,3.82368374903701,3.8580463404460303,4.690280801951527,3.6489309123830322,4.207046568662635,4.602845233749384,3.700802325721992,4.392572610610964,4.743909952796058,3.5834308371415027,5.18357752546227,3.8051517727971427,5.14623153594538,3.7397990761364963
b1452,10.559559428915485,9.364115326706537,6.139519988847101,6.812097155813413,8.950520631892793,9.906896390763453,8.796546820205274,7.029109006319687,8.949936548269383,6.575482213975121,6.630938212086589,8.949728236044054,6.769515718022251,8.914939194601764,7.9678682321625836,9.81212158312362,7.9443244637274,9.672792249234815,6.7030530822836205,6.5664038062004915,6.886731254357586,8.850593873784113,6.747889677074931,6.763157447716531,6.995866482311754,7.1642617165879185,6.259136235117539,7.188225935803697,8.778798183049139,6.952206894442341,7.141110530278517,8.768766021742312,6.8817836480979135,6.9699036531849705,9.046318478835781,6.57551047258283,7.084192244471724,9.2389594583383,6.799078311538142,7.058825264934816,7.190642211505194,7.359301754507513,7.135358632020917,7.1091336838915
b1453,2.5375369882692302,2.6089587763259026,4.033558314026453,2.14134745627179,3.2370485242005484,3.0224871001155584,2.190846493670213,2.7695859741649866,2.5651122898740586,4.4432913760639785,2.280640995997986,2.8637778216348737,2.604350937531603,2.652449032628446,2.6941056149438425,2.2844726844132337,2.877654304252668,2.474197497872643,1.6715111451112434,4.29201267425799,2.9710951013100146,2.236015166058877,3.049395355348988,3.0974565024070526,3.173899758261635,2.5566781845087774,4.75343259007389,2.7127088318687234,2.6567816703671525,4.623851900697089,2.5202996656575194,2.7620365039339903,4.620356525749657,2.6274016342564943,2.9449666572571154,3.9862319800362345,1.9278068121412224,2.809350124615983,4.819433951500065,2.40407455244255,4.432918944238774,2.0649892375777066,4.574522190813225,2.742763620413595
b1454,4.725242363504695,4.833472088876166,3.081397207818012,5.764630893105152,5.057530916156904,3.670852794663264,4.9494427663640295,5.203727370410606,4.860553647290396,3.746493242660281,4.91359642785991,4.520213638463106,5.2768570123657055,4.464886934966452,0.0,1.5258402182083377,2.4680089427802665,2.2285276095498285,6.0314961205644995,4.251576030982505,6.036533797639417,4.888056805539822,5.326212042305069,4.52461230544604,5.663965810131698,5.018409601266721,3.7460026452245003,5.985607132866353,4.782203196302513,4.121414636450489,5.8245796122213305,4.544281388584092,4.958475635572666,5.184083617170403,5.183134485280524,4.499740705859787,4.421091030421446,5.246133314901308,4.970092166160063,5.946731687621647,4.31602714620424,5.309049595671327,4.402404938944119,4.50016867103611
b1455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.469253433586682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5011314042593418,0.0,0.0,0.0,0.0,0.0,1.6772213232733655,0.0,0.0,2.2334724017328607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4558955486322824
