Geneid,DDB-I-SF-S1-001-A4-RNAseq_S14,DDB-PD-004-AMBR-R1--S10-RNAseq_S16,DDB-PD-004-AMBR-R2--S10-RNAseq_S17,DDB-PD-004-AMBR-R3--S10-RNAseq_S18,DDB-PD-004-AMBR-R4--S07-RNAseq_S10,DDB-PD-004-AMBR-R4--S10-RNAseq_S19,DDB-PD-004-AMBR-R5--S07-RNAseq_S11,DDB-PD-004-AMBR-R5--S10-RNAseq_S20,DDB-PD-004-AMBR-R6--S07-RNAseq_S12,DDB-PD-004-AMBR-R7--S07-RNAseq_S13,DDB-PD-004-AMBR-R8--S07-RNAseq_S15,DDB-PD-005-AMBR-R1--S02-RNAseq_S21,DDB-PD-005-AMBR-R2--S02-RNAseq_S22,DDB-PD-005-AMBR-R3--S02-RNAseq_S23
b0950,5.030421927625928,4.7675350778924495,4.815437959684321,7.942210625814677,5.050992291416716,4.547325700702962,4.893860288279902,4.594473546805203,4.898161240869537,0.0,4.875168855827507,5.164115512473083,5.063456849563116,4.9584436156007925
b0951,5.294207266324628,4.818174482018018,5.009417655103975,5.986271473933366,4.8746606106081565,4.896331726591386,4.682231637772212,4.720398548465049,5.191368766072789,5.023382101477845,4.8738526927456585,5.373384042644914,5.3579867184108245,5.2913726607177685
b0952,4.90528876959866,4.383571501214135,4.715676944690196,7.099660375202184,4.573199869162397,4.455181701817747,4.484825802548646,4.5824284760568945,5.321504334487421,0.0,4.471289757667761,4.788673103925926,4.308534205244454,4.387448803975673
b0953,13.018897234345632,13.127442879371898,12.874731148584546,8.839489836220713,13.946188625031859,13.555420430681695,13.203486290830291,12.833424133430018,13.272163779985483,13.624034779570387,12.557871387545033,11.272770954707468,11.360986127249388,11.372282596051662
b0954,7.906582277681217,8.846873340560984,9.242689145182553,9.625928297674712,9.342421695468508,8.851677387159583,9.001120345641159,8.605416573814022,9.563457921507911,9.810627593943602,8.623051445575761,8.688635557837383,8.616425063162616,8.678705936580732
b0955,6.860808508999686,6.554715252092697,6.171088970738831,5.479185922556843,6.556492805918821,6.599294267338443,6.646688030160317,6.610900469353917,6.6473642322586155,6.888733118142469,6.90449101277373,6.847664475852383,6.893402941276621,6.943345969062763
b0956,6.047931306746703,5.819448615922257,6.0754400515389735,5.8456332649529035,5.583695491481636,5.995771235759072,5.424742964516944,5.608069480204636,6.089882179839385,6.847897618903345,5.831866785447722,5.413119726220432,4.848888711356974,4.8756440359003
b0957,14.183035818394345,13.131041590817018,13.287137348750239,8.793118506937812,12.935212066011706,13.147499617297742,13.208833704489344,13.209648372416636,13.118871365445221,13.271702077491973,13.278273308694088,14.277319400269896,14.309800812664056,14.267481280363917
b0958,6.3152102841660165,6.439329146574349,6.178590642491046,7.656506791903677,5.496162253125521,6.407326066670718,6.299605859813184,6.524137104739998,5.636343345902472,0.0,6.261165407303509,5.825455222604134,5.553041644263245,5.506918473701922
b0959,5.5262721510324,5.895752911529434,6.310344435517855,7.353333700373818,5.826584402326184,5.9787423335523,5.8363685879178515,5.686531164896869,5.4725552892531075,0.0,5.906142801534863,5.291245588203877,5.05677688065864,5.065954877579928
b0960,4.765605744591128,4.634334886299521,5.122116828940904,6.9049070239766515,4.617094526961982,4.971488592731694,4.524814395342427,4.636524514589757,4.707198437973951,0.0,4.767800883071815,5.516293375393482,5.482945721790614,5.503192078880736
b0961,5.644097093617586,5.570148062686265,6.292183223799891,6.85210309148132,5.898575682236871,5.893833285307468,5.5946732927792695,5.638944771986699,5.673804179903974,0.0,5.502254921074565,6.373169155473517,6.288263826975096,6.221892181543923
b0962,5.923986935390897,5.245949021727928,5.360395846709513,7.7330292105476595,5.156429123156573,5.338661931486848,5.069120204591015,5.09653501447056,5.259721369718144,0.0,5.067832591558104,5.5172326653666275,5.44275718582129,5.509013216574652
b0963,8.436356222270524,8.487908729847472,8.62142276403716,0.0,8.187146903494995,8.559058553280728,8.248713585060264,8.727043285755318,8.324269464096096,8.405558872821686,8.500660262838359,7.929704819344985,7.9264209475390786,7.851839287651725
b0964,4.696070576185119,4.862209283200449,4.241700692934813,6.86819186193374,5.341480746470472,4.754028052066389,4.696374090702762,4.706515072579146,5.3402549205780465,6.304194094085473,5.227930016780828,3.9468425486921483,3.8078299092278725,3.333734764929904
b0965,7.78907341852969,6.965945361737131,6.765081483574764,7.956026666774056,7.454980938185777,6.980748984107638,7.152928391534032,7.128815114439131,7.660872823244606,6.9766992510812385,7.498430341216049,6.880119248605937,6.723355446850713,6.807665135556223
b0966,8.89370861858721,8.495280784529655,8.027040824738743,7.339742786553627,9.359101767119569,8.409578313547584,9.282074501391321,7.938441766555662,9.278299848976346,8.350230593974034,8.878331365896777,7.658341644586862,7.575869693331284,7.442479124215968
b0967,5.775519084038334,5.462972565680799,5.693755265161054,7.02184139309046,5.293269856849672,5.39638115365033,5.146200767207882,5.591392948341629,5.5618653147193005,6.45724154098843,5.264204082887673,5.814498035178195,5.711987417826086,5.600647470221499
b0968,5.650781056925642,5.169518320367698,4.678163594834725,6.535210470491375,5.687436575336688,4.845557372885466,5.542590635687263,4.883067575515213,5.9699626159896555,0.0,5.661264703485404,5.292275903779435,5.196048371010503,5.4648230487002385
b0969,5.658404013582375,5.910844437583464,5.968060544044919,7.868518740258248,6.26121905361277,5.981296000707111,6.089743188282839,5.570584337600684,5.838062416668852,0.0,5.789255843620167,5.7543556072495985,5.889578134818692,5.831806238126952
b0970,9.785086599833951,9.911352384922935,10.34093208952555,7.868518740258248,9.8669714570232,10.167145330540455,10.05657731946733,10.166119970111101,9.789404374780158,9.99421866027899,10.158184629676056,9.773422054995368,9.74738909100853,9.870133691026693
b0972,1.7323570259210612,2.586939787307779,1.9377356954555025,9.605014242589576,3.537307752397883,2.985361128915106,4.045043677734199,2.312459225324938,3.330057656348721,5.5615671697374625,4.088646253564565,3.553558056289236,3.469359574023658,3.1813713867461426
b0973,1.5686138188899086,2.8168422011614034,2.3141627322218707,8.59335534748801,3.50342860420591,2.627376389585354,3.8802951554685143,2.781806634119771,3.4757974330797246,0.0,3.8721405514454834,3.6168560548863775,3.3213426221596953,3.3309067746037098
b0974,2.377258826420982,2.19369723896229,1.9938509061260603,6.19590173324086,3.5211562601049926,2.271296735002786,3.1215169677064645,1.744753687851359,3.0517168480031907,0.0,2.999334609020651,2.99008698701953,2.657269330480131,2.2281918818204227
b0975,1.941701987024294,2.7079906243925853,2.1990473341905776,9.615784582454557,2.7843435278603863,1.8613780454163233,2.8446629853706513,1.8142082369093868,3.2898552123839258,0.0,2.512884715033694,2.497202247017366,2.4625244534982786,2.4429698536036613
b0976,1.5165979744305464,3.0442821562675477,2.313199504496742,7.014647580908317,2.9670049125084224,2.287181094576708,3.701741422945358,2.2353504551275334,2.8539883325717446,0.0,3.488477942950923,2.8403471344064326,2.44165585011278,2.592272118372649
b0977,2.226010709883509,2.322881933959191,2.132426599074352,8.989162761830443,2.560918110204849,2.5760917353563553,3.0895051116155514,2.4665902079647495,2.8108871190013547,0.0,3.0235348271983664,2.530033250200507,3.0382041616703654,2.5055595240294504
b0978,4.0339281594955265,2.0563331245088565,2.8722763071497246,8.860762360766593,2.536766668074778,1.9566362949044762,2.5657210800918726,2.408737834854413,2.820552181538223,0.0,2.51470767282215,2.0644219245273607,2.4040267523064056,2.172378319879929
b0979,3.597304076383506,2.063490248857408,2.164392248639113,8.082968323720557,2.5858081172083613,2.3939817387208233,2.5352086016459214,1.912908977481041,2.5131939774899594,0.0,2.2375251980616233,2.2028688755736687,2.0395038589957535,2.2879708905985394
b4592,3.1675117647181303,2.7722324242134864,1.9405987516497432,0.0,4.477498053841829,2.368126114204965,3.5437744773259436,1.579652185816349,3.495722336287657,0.0,1.3598227555657212,0.0,0.0,1.659119392699556
b0980,4.2155927407720455,3.3483986109019934,3.8288225244133525,7.478543258783676,3.782171550441449,3.417613693195366,3.6672874162744904,3.5634320149936958,3.5174210442761646,6.333501647455114,3.6753820927330967,3.297567802639855,3.442424656055528,3.073264754157166
b0981,4.421505488253205,3.8001941928185268,4.085565023475328,7.023481443269134,3.7522273532759,3.7082000234096553,3.8717913539585544,3.6958256764157706,3.7866033107665147,0.0,3.8506526151962386,3.660906564388475,3.7942527211055195,3.4020472328177984
b0982,3.0108738023000328,2.8209904150310265,2.3601226979384555,6.85210309148132,1.4114547005493157,1.8472738061160157,1.9846845438961223,1.617801962578616,2.5123380319183157,0.0,2.557987247731646,2.5580478364599104,3.0736038615272805,2.050746883475648
b0983,2.708615014431813,1.6871128524371684,2.3035640240670494,6.095096365726691,2.0890155478416226,2.2943328530080933,2.015909097661341,1.8464489684215708,1.8811463763982923,0.0,2.1119348114715613,2.5926932622044276,1.8160135579186643,2.119444893251406
b0984,1.8348768754847868,0.8969251546459469,1.5918054393517704,6.214108448392909,1.5296964675309033,1.4614307671082751,1.2741619666729027,1.4668548665256549,1.1278884157293465,0.0,1.125033030226661,1.0301024369210354,1.9825569019681986,1.6349405847710337
b0985,1.579287564730112,1.5538883270980857,1.6417479957252321,5.140227063709053,0.7331314340992217,0.6024074173528982,0.7344078582307177,0.580384292388038,0.8220525729314669,0.0,1.4621967343306035,1.9729159874058417,1.751737858956757,1.05296159544319
b0986,1.7236193083837141,0.880365364776398,1.6071376250846596,6.907566257325211,0.4683069895231586,0.6782553276847125,1.1897444190869533,0.6540374098703666,1.311656091500559,0.0,1.2358717468740938,1.8242368644137363,1.611900857074138,1.5196052456005673
b0987,3.7152349879290494,3.301852351753117,3.1316784833511266,10.387381623264943,1.3877222875074469,2.8729613943050776,2.2571825507702368,3.1470481501294705,2.8577335459788644,0.0,2.7470115021514685,3.8471058211430935,4.015430224596875,3.9477189249248656
b4516,0.0,0.7268340886879509,0.0,0.0,0.0,0.7666584786313629,0.6769767385723433,0.0,0.7594089135618352,0.0,0.6115073267115974,0.9926071789088778,1.3796304885173156,0.0
b0988,1.0738621468707108,0.7802131268254137,1.362551319331946,8.991177958818371,0.5760571873902408,0.4689051787188088,1.400282578944853,0.4510277672018515,1.5345317799700526,0.0,0.6582129004284618,0.0,0.5247132054678808,1.1340489133563585
b0989,1.455857212871921,1.4316086936415728,1.7985982379867709,7.914972398362216,0.0,1.4944245426556781,0.8285434948540353,0.901824144587553,1.4830637102377422,0.0,0.751875610661634,2.8899881337176008,2.0404645982375973,2.253782117720951
b0990,6.2635787934171,5.127198528838918,5.207225105325337,6.920937697897646,4.527563943662418,4.8664886746691405,4.815380980018846,5.011825212281313,4.023348317048452,0.0,4.99000780855199,6.985133938940098,7.097699148910612,6.892282922788958
b4723,3.4359973315840144,2.9440317939709297,2.9971078128744457,7.092062752329664,2.6403605066322084,1.0173209485156272,3.4085206122585405,1.976770575316947,3.337044678575971,0.0,1.727923156172249,4.592530703313719,3.666446243974384,4.475071372345362
b0991,3.614890230903087,2.046283373407063,2.74720780336767,7.79843804221615,2.0746113790467056,1.8130481159130971,2.749203828470252,1.7664984411031859,2.3614278085207134,0.0,2.436903940456695,2.1851606284461047,1.5430496187028835,2.1620818391712486
b4517,7.292556470909685,5.182891101191831,5.911000137753512,0.0,4.1746037732063215,4.8485553692754255,4.9723960658483835,4.8925371017862505,4.831521669640554,0.0,4.659999609228265,6.098235468121995,5.953896963106145,6.133654446807503
b0992,1.5367720841869708,1.511758248366512,1.8890268726212067,6.179913860357454,0.7578047284894143,1.8168870257423875,1.5092069577539382,1.3505364525739683,1.4752779166935208,0.0,1.6015762843918337,2.0187320899106718,2.234263435975471,1.42329736012384
b0993,1.808339679734358,2.208580937285765,2.7996498994687595,8.5468922576345,2.2309556111522317,2.327513521848208,2.025204415178888,2.1712321117828206,2.1644366662215266,0.0,2.2044619293317678,2.626431726514555,2.5036634435707406,2.3695708633743457
b0994,2.146637240530837,2.906964180218438,2.7320943649889817,5.665375191429602,2.8092955224895535,2.251630671464492,2.5405775419322,2.7553958755624492,3.1382524590532834,0.0,2.766566012774786,2.237782687616377,2.4051634446319854,2.554952928325939
b0995,4.181515359184961,3.8118158019762145,3.9519497703502373,7.536699161251105,3.715387212552881,3.903594851051446,3.3976797348887335,3.9952556224147173,3.7159418314322434,7.231605863635948,3.5767455394554086,3.3869117973871448,3.6047325216422643,3.4392959744434775
b0996,0.9631913064463937,0.9446414879231182,1.3648043920169037,6.464138759971127,1.425964983906062,1.3133376450269396,1.4279759434198227,1.2745569009395958,0.8600134310786431,0.0,1.2425794010440532,0.9497630393859221,0.9578128808144363,1.0191186486654902
b0997,2.260106568895233,2.229850857054574,2.7218219243061945,8.580808999386402,1.8949826573478037,2.067602440101644,1.9708075096350908,2.381900365512006,2.1790172767232168,5.379189780738175,2.238171444855302,1.793632144399319,1.4971217365116134,1.9980458005926283
b0998,2.496016626518886,2.8732879504303974,3.0840371865210474,8.227051114223997,1.9581836294826929,2.0793246740094182,2.3594150694165164,2.232506878618121,2.3625892896631076,0.0,1.7774224565284389,1.8998663117399555,2.3371697215449285,1.8782206561992625
b0999,5.421637925434597,4.2267873738245525,3.504966201652525,8.974138195625256,6.865308244033536,4.365243739936424,6.143036181384251,4.211814676560236,7.244078683480347,7.40980711832456,5.574652963730798,4.970539841080767,3.8804003272867913,4.542368341342769
b1000,7.0556231215936664,7.54902963321117,6.824798777555583,7.1289073471355575,9.128288149426886,7.460011365101859,8.90343191532266,7.3966196253997705,9.067259526839788,8.622648299139458,9.097620513857807,7.958089117307009,7.945810290781342,7.9850796148249295
b1001,1.0242146753364232,0.5174853586037068,0.5059303440302896,0.0,1.1247634183499629,0.9440644443578146,0.7289029344483348,0.9129833944871244,0.6856897541057925,0.0,0.7616321536608115,1.8511635098376613,1.039325607559924,1.2851699640861882
b1002,6.048147145969412,9.013199622425647,8.546211466336501,7.182563090016965,8.657804967472774,8.841505324173305,9.065503177605395,9.01167359778669,8.76792791015027,7.970960567628675,9.160517028609139,6.056264248133633,6.016244099204484,5.952470579412951
b1003,8.611129681969624,7.281839650462733,5.935677671161214,6.823595508830863,8.420930930172212,7.050835281378164,8.3949073513788,7.231490189932422,8.752303338270648,0.0,8.26243488214876,7.258945495961038,7.268691069937199,7.460958436814169
b1004,9.96645347534058,9.212635724773103,8.40069867869848,7.750746863874852,10.106245075407783,9.154880182772612,10.376653106100068,9.189356292101976,10.076882869702585,10.023448137617663,10.370317514126867,9.553514899223918,9.460659652974064,9.575249507834222
b4518,5.044773015968149,7.2045210129681845,5.946926476160679,7.210522207723403,8.036520966408201,7.261202683286312,8.15476592068582,7.1750758017859315,9.051695880466278,8.220587053383696,7.81092861138392,6.254737974765529,6.039990089435045,6.203064986810718
b1006,2.945832737231422,2.4918387985068136,2.2552547910823915,7.085582664466024,2.3489536600629775,2.5376363822416668,2.315940151784532,2.4472812532253276,2.693165627660106,5.319157520547243,2.81336470373779,2.7560531839815128,2.367017435509747,2.2557111883058547
b1007,2.0001473175651845,1.6741368893045856,1.3784927320109286,11.08538876882443,1.8067211513827113,2.176123171383463,1.586505816350865,1.8543177446150199,2.1623972723840272,0.0,2.356274998815384,1.681451043301815,1.4784499531855442,1.7794369089332054
b1008,0.9578308037780189,0.385033227384922,0.9209655158466085,7.765252343382717,1.1734937715927987,0.726869884294132,0.3557335379788239,0.39285192403794633,0.9786489051669373,0.0,0.7986995840485059,0.9444554206769915,0.8058291092606191,0.0
b1009,1.2573961453695919,1.2352148973214123,1.213082210684206,9.459515757214943,1.3470951917202032,0.0,1.4063112433094735,0.7594030297439853,0.5630927933900354,0.0,1.49509396739928,1.7601479956400419,0.870273078990368,1.1717890811461311
b1010,2.4107340842973572,1.263877172625555,1.8986433630572512,6.069150926059251,1.5446955384387278,0.5851255441590183,1.8327873781909703,1.951523815010695,1.311656091500559,0.0,0.8097510993825947,0.7705228382914613,2.1465156520672917,1.845281438829354
b1011,0.618978354313481,0.6057164109334399,0.46565510389125,6.804904064130234,0.0,0.3553720453285621,0.30856765201914044,0.0,0.351536882890239,0.0,0.5063538115076447,0.47943456751363606,0.7119642607489738,1.1100518804507025
b1012,0.8542970112326376,0.5577902339470973,1.250088869692517,8.289502075202273,0.7188037154187872,0.4189226576861848,0.7817108889681277,0.9752094285353762,0.7360973106936065,0.0,0.7083875846499622,1.6506635980394488,1.3444166421675552,1.4577916913980764
b1013,4.837972927592424,4.0740844497794475,4.641657662257761,5.35959275801977,4.262510728299727,4.166996256878946,3.659738900759189,4.265809339597608,4.416033318387922,6.356726004693179,3.830217493515242,4.308187635335935,4.109431643776067,4.420692837900217
b1014,4.427505687472205,5.811244389584079,6.764421838804523,9.103331025960363,5.618280210628802,5.952041650984282,3.615831960443582,5.981207459233143,6.516707397372397,8.170755472066565,4.919462560001448,5.187102232545997,5.206562453750785,5.155542338608563
b4737,2.4667720917269174,2.4354393695466747,0.0,7.708093330804461,1.5902225186969243,0.0,2.3308025491684816,0.0,1.353079742655398,0.0,1.1272729879633232,1.6874926897176232,0.0,1.3960705002599811
b1015,6.516473901630189,7.647242468633425,8.312103545902758,8.176771976257502,7.327806473957148,7.621132753415601,6.639189558784669,7.566280810229283,7.847702393471396,9.009002385330891,7.150292431656362,6.320671233870504,6.236977065685188,6.151729901609224
b4490,8.319731911467043,7.312075502070222,7.886833922316771,7.5394626340692925,6.203872575393567,7.164829237599582,5.643340421589783,7.109148881788041,6.122092915276267,7.9674938879865955,5.863492266659547,5.691705907707795,5.747902340140529,5.707834726241701
b1018,8.592926280907522,6.50381600159495,7.475185470084475,6.110140956408555,5.315151607081248,6.351422265864307,4.662256717978973,6.561805386731578,5.220176169827122,5.5502558079290205,5.322111714074132,5.849749909411197,5.873357740984219,5.959104102117788
b1019,7.378190964176914,5.433314587824662,6.194261984057178,7.796743398126176,4.380902211057182,5.331309264832356,3.8591968055589647,5.516945806680668,4.284649969234984,7.354644673008393,4.119226201086314,4.8539556377649005,4.6629189853511575,4.870138626747847
b1020,8.897519533944978,7.444122700936404,7.618964937549571,6.60198302863911,7.2231202545883475,7.5589395328481235,7.144009377794751,7.667774885841733,7.258065210780533,6.61682343673886,7.341148331981141,8.0012573710057,7.813682222931932,7.975329006345619
b1021,2.6738203741496243,1.6705432089574037,3.401222754791005,5.9733520472744575,1.9954094348274227,1.5211508219249328,1.9238467236771173,1.6933182574506405,1.726536149144094,0.0,2.0590534364137456,2.3100813286370827,1.3796304885173156,1.295408005863942
b1022,1.6323223034266454,1.3983647795536893,2.132426599074352,6.289390841333667,0.0,1.210260249480152,1.085225772244446,1.341691418436979,0.0,0.0,1.069497358244082,1.0215403279721482,1.322235027551349,0.683003098645294
b1023,2.0123550954289118,1.282521186788481,1.1222056587879319,6.268071385516013,1.231193184642755,0.9699113236051421,0.9871447266076899,0.9382263556839578,0.9612993162417143,0.0,0.7837369119899815,1.5331919760820694,1.2103809755154078,1.841873820148308
b1024,3.4836554494836944,1.2280074718941936,1.5657698628162124,5.030316727252398,1.4513825965168126,1.8933735318829887,1.47126205430185,1.7832107776278099,1.409547994248057,0.0,1.7154040785944016,2.6020256995970787,2.427013292686238,2.3145732424686534
b1025,3.9395876924957056,2.0213283027901623,1.7359883677755032,5.8456332649529035,1.8992175407719523,2.58138340006951,1.7270695464102332,1.842419830047489,1.349198393279421,0.0,1.4969422289746637,3.707178649233009,3.2663208751995283,3.646177112455975
b1026,4.691479543132858,4.056452340854043,4.356670255909816,10.20695298548468,4.061001772457557,4.1125259660144335,4.055767502522056,4.105564325274951,4.335380241645576,0.0,3.9959614501769978,4.066454799615613,4.274966024066327,4.18042416163277
b1027,6.422574319907523,6.006148050880642,6.103467387770019,8.740179099753048,6.082870967474436,5.946042026697685,5.494116061315998,5.835647833741627,5.835136823072369,0.0,5.659179131377129,5.933083831163228,5.887946914303662,5.768826780634081
b1028,1.5049363660797126,1.1330856134577545,0.9040166481178715,0.0,0.0,0.7126665500592502,0.0,0.6874892549697585,0.7058121070079912,0.0,0.5663944553234274,0.0,1.2982261316503858,0.0
b1029,0.24865082501216001,1.5016277489972785,1.650659843932365,7.290990010857855,1.1718655351755185,1.9052012529626368,0.41671361114725364,1.425836067398439,0.661011961548668,0.0,0.6694142591626993,1.07526347118282,1.0840310696543582,1.0120669790020251
b1033,7.149418651489165,6.186100347341079,6.576891586072948,4.820686615031315,6.034237077787133,6.184613051583012,6.035455727728106,6.176141053159417,6.175360133626941,7.377370179317463,6.293166928845999,6.608618750774562,6.702142458848249,6.68894870798301
b1034,7.890042673349038,7.120577634306483,7.444058477910703,0.0,6.861644237348816,7.3332048895088615,6.793800525316972,7.3301153924490015,6.972975099610844,7.141463602994356,7.141191990648927,7.71775160354812,7.623622135828034,7.713388027957103
b1035,7.299650737129296,6.506237870680688,6.663421931834068,5.558294434937936,6.428331743509697,6.392429277102995,6.309516735951774,6.448267269483834,6.288613868868862,0.0,5.927189164100414,7.157423248532195,7.036250402552625,7.0978276788928625
b1036,5.2895074439494545,5.847643561973425,4.770412742759478,7.708093330804461,6.442420194752188,5.989927802103849,5.8437808446754715,6.140647460421234,6.628450337470325,0.0,6.290675964839946,5.469521502822759,5.0981005268949104,5.156904213748627
b1037,6.358030794262739,8.122436016164361,3.772054666065577,5.963101815600069,8.630599481578898,7.840132565748912,7.772010816784909,7.836423413362066,8.14934230564522,6.966365636879229,8.64253123760737,3.147511052681277,4.101818198247279,3.7564542355496284
b1038,6.70442164276281,8.904425926265553,4.493437384881798,0.0,9.246051165923184,8.972465775380057,8.673894295098197,9.06599090217882,8.734940892882985,0.0,9.91739003273316,4.657575405036492,4.666048823683031,5.096430762027348
b1039,6.187450617703424,8.127158716079572,3.644715485036665,0.0,8.618206187807376,8.079500169230942,7.868156653175383,8.003629487649453,8.212584390064466,0.0,8.816230627809103,3.609675517348432,3.976231465570413,4.248912554095395
b1040,7.706627837601128,9.343014840527886,5.931143034728008,7.626426004863936,9.710205717444866,9.145258038837708,9.096223566904827,9.196961149841087,8.9184943653912,0.0,9.985349467127213,5.5204324705049155,5.539349514755368,5.653379059762811
b1041,2.829223833123907,11.048243778716408,4.004709132989615,6.823595508830863,8.914915253766447,10.607457017540112,4.853325707057145,10.346862621432617,7.855668658762637,0.0,7.948414315268728,2.3767158372703676,2.5479950904693425,2.4334048011958647
b1042,4.800663585145144,11.171397653114562,5.087433045758468,7.404306078828588,8.705928834912639,10.584508605071669,5.071165128757395,10.222575768753774,8.137134917925572,6.838457784495772,7.8257864472732095,4.102242353896709,3.54424571206594,3.585463559213907
b1043,1.6915490490291394,5.7162812556582585,2.311468128128629,0.0,4.116139919903928,5.440729712653393,2.6913557191337754,5.169734961828556,3.574100447732716,0.0,3.6293601772340143,1.7912175350898956,2.4975595068621788,2.383844145673305
b1044,4.2365682261399416,5.206503020328251,4.625960313835919,6.3757682729298875,4.005655791441007,5.49340984831361,3.599746167131795,4.8212992700032,3.5887396682874737,0.0,4.520206820928886,4.210345971587936,3.7818340364864014,3.412755681511452
b1045,6.513988390676165,6.933073181510008,6.663307826803112,8.172966010252152,6.80354168934491,6.734470936523354,7.026409043826677,6.853705642732587,6.5506140881544175,7.605417330607887,7.315038889535741,6.28996604643691,6.537746229027453,6.534698858166323
b1046,5.285095993902598,5.495522810829367,5.354549571605932,6.189884920582227,5.788435335327642,5.62021157839315,5.9813440569933976,5.499127747621567,5.665414324190488,5.224103700350544,6.10483476239436,5.557841842079909,5.415013802464359,5.550713460927812
b1047,3.838602848133906,2.9177793622220825,3.8530466077282526,6.072828121612089,3.0465558674325157,3.588832949966907,2.145735927205516,3.5087932588368385,2.4041366705587284,0.0,2.866016999205623,4.242512646397461,4.007393159326025,4.19637024659159
b1048,8.112155328214671,7.969432648317729,7.919670765110229,5.672264323845729,7.689851571273158,7.867313117272429,7.806939242430502,7.9653303394907295,7.685838669326045,7.404193825363083,8.010923225829629,7.9512906322568435,7.9021108981988135,7.966916478676722
b1049,6.854467714740145,6.473011371368811,6.273809272109161,8.61988305452517,6.331498049690015,6.331114539569277,6.22241065384929,6.3916718826211705,6.452637343002002,7.354644673008393,6.321414790632488,6.4089216789533445,6.494436799148075,6.486732709765988
b1050,5.38241754077918,4.676936489295486,4.788216511715661,7.817212904237999,4.8136001665818515,4.5802807627243505,5.190514410680612,4.616329100022873,5.1450499247114285,0.0,5.886241869305387,4.334169868151737,4.349990769954728,4.578254646807082
b1051,9.456375984042193,8.802335929068832,8.560837157140652,8.098219421583217,9.64819025179435,8.846730577682893,9.502874233269523,8.98329261041491,9.67750340676517,9.694643678952296,9.938957091003966,8.706283426881312,8.720870864227855,8.782783013509219
b1053,2.93685189815958,3.676589715559074,3.1636131775402716,7.973486421232387,3.2428575577818277,3.848917376412196,3.5576818438482576,3.673420503421553,3.3274780965655495,0.0,3.6458513402228583,3.8438198177214113,3.841285803159695,3.9747538967194385
b1054,5.689166153083404,5.446071453064815,5.6276642050989985,8.706981664573105,5.3198288450983755,5.496190064365262,5.34541054167938,5.766166168063319,5.269707473182652,5.837088802026569,5.248503126386807,5.942716659055927,5.843224889955473,5.887233662939489
b1055,7.694196117911506,6.370173436219239,7.270833825105263,6.208013274803206,5.474311731871375,6.593771376048406,4.967662872331981,6.677487604955407,5.5804365277983035,0.0,5.409612299619911,6.5606293379061515,6.4615556100315485,6.603772095468091
b1056,7.1184061139070245,7.692715702844432,8.85626519852816,7.069510511824678,6.942000854889929,8.068761708929268,7.061303407483971,8.016100941496482,6.872678794679325,6.504736481825702,7.36985674959593,6.618018763172741,6.448880121429924,6.449881613888854
b1057,4.833079542762423,5.744381818926749,6.686025399720967,8.086765899144192,4.592199597965297,5.932719257890554,5.097099366666229,5.660712951942807,4.806260049273134,7.519366078103439,5.02698819227731,4.119445900308119,3.477370694566841,4.224952974812773
b1058,2.922833989291626,2.27691417496364,3.373161374716808,0.0,3.003055159852939,2.69849030096081,1.119084887902244,2.643282672641433,1.892284648167309,0.0,1.0237858062571625,2.7681442866415504,2.5119221635170996,2.397954578821361
b1059,7.272677969011401,6.178070250702475,6.730915442973175,6.850184648627441,5.858708513253735,6.338373920220845,6.06008993494242,6.171539672437831,6.36048411492461,6.546211981722466,6.107722250599482,6.577086201353898,6.493504500830114,6.5669822143942636
b1060,8.090424900205853,8.794709781480238,8.173955109070723,6.663639628767653,8.801630996171601,8.802776247742983,9.079125669416124,8.747208182287109,9.042740782858198,0.0,9.20326188848593,8.148833524705463,8.134593700917383,8.21411390699412
b1061,6.786962309810101,5.69228324471634,4.95643498961329,0.0,4.39982587662247,5.614650248411316,4.6544990029315665,5.804542439731856,4.508679771079232,0.0,4.274935741764027,6.779092282406702,6.777969339504448,6.674883391730996
b1062,9.51584869343284,8.442467660973962,8.37532007169175,6.216146066040767,6.285691704343855,8.419820075076698,6.03819286041605,8.611358349074731,6.333173056164883,6.6411669557544775,6.479291887920536,9.606055704285593,9.59152498284787,9.648052795866608
b1063,6.2627032945347585,5.733465869121976,5.669063386205931,5.543112391096344,5.4371910852801095,5.915193849448908,5.771234633233809,5.834231121449276,5.5962475037937836,0.0,5.69042201095358,6.598856939623499,6.5963570477081745,6.655657253009679
b1064,9.441843527883952,8.84438522068128,8.461827744702367,6.321988529944271,9.4127565637233,8.948875597439635,9.81910287588846,9.018284161836226,9.296079997622279,9.128770304055543,9.600708884733498,9.644397801382837,9.62905204637805,9.599312499782798
b1065,2.897122134849942,3.3604788808431674,2.641680876880601,8.655602868380091,2.5123638416622813,2.6878518019500732,2.426065357829598,2.5597231580598523,2.8415962946851123,0.0,2.243543248883364,1.9772449149643319,1.904159521844718,1.733031107945231
b1066,7.489194120826316,6.822435357774417,7.279240771793464,0.0,6.528702968595068,6.863908748102043,6.6132208807969475,6.916935927931308,6.442340817960159,6.482616888590025,6.855579132450755,7.159462531822375,7.122214027332886,7.16378346011919
