Geneid,minicoli_001,minicoli_002,minicoli_003,minicoli_004,minicoli_005,minicoli_006,minicoli_007,minicoli_008,minicoli_009,minicoli_010,minicoli_011,minicoli_012,minicoli_013,minicoli_014,minicoli_015,minicoli_016,minicoli_017,minicoli_018,minicoli_019,minicoli_020,minicoli_021,minicoli_022,minicoli_023,minicoli_024,minicoli_025,minicoli_026,minicoli_027,minicoli_028,minicoli_029,minicoli_030,minicoli_031,minicoli_032,minicoli_033,minicoli_034,minicoli_035,minicoli_036,minicoli_037,minicoli_038,minicoli_039,minicoli_040,minicoli_041,minicoli_042,minicoli_043,minicoli_044,minicoli_045,minicoli_046,minicoli_047,minicoli_048,minicoli_049,minicoli_050,minicoli_051,minicoli_052,minicoli_053,minicoli_054,minicoli_055,minicoli_056,minicoli_057,minicoli_058,minicoli_059,minicoli_060,minicoli_061
b0011,6.757578327853642,7.607196862409393,3.76594697013483,8.518554005812259,7.273685676132491,2.3827812219716176,2.326290708389105,1.2661672109626978,2.065160968807563,1.5499628154786274,2.42916410653667,1.723797276425296,1.775439459222425,1.697094736769467,2.1090346838266534,2.8511584475073604,2.850399771869466,2.650463512797999,2.7249277204482434,1.7934441892662552,1.6814927184061896,2.532773924951207,1.9910279453704607,1.6048824360737717,1.8570404243958663,2.2768850029697405,2.1330992881875113,2.2088404617087414,2.899239596990382,1.991875310593231,1.890324438366824,2.0293244177295997,2.27081979679682,1.037408119222196,1.1196425000603736,1.998211524905782,1.5483896725158364,1.542944182605704,1.0789206827254938,1.4866950500157008,1.855585515575223,1.9565150842463415,2.354939800269363,1.8577647313577446,2.1382344833753346,1.6554161179927298,1.422417517988321,2.137117360453183,1.5331129023602894,1.4690305170814382,1.9083302817616317,1.5389334471012115,1.9221452846932052,1.321754493771977,1.5503263903509432,2.133005026783161,1.8806417036699692,1.4553984441936016,1.6007487855538483,1.464159167057868,1.787256335821274
b0012,4.2202757085065175,0.0,0.0,0.0,0.0,0.22900719627130295,0.628712227572558,0.7094820248337289,0.8317304622281698,2.467857381223064,1.052341081977953,0.7456225254568106,0.9630473447390779,0.9570120311625525,1.0102954914409754,0.5351643868950486,0.7043392476282704,1.2690453386051963,0.9780853084985298,1.894380637791928,1.4366834476748487,0.954321126239242,0.9062710435102582,2.1291155904520336,1.6993692812665333,0.7353430992646965,1.252199998968546,0.4381318047643938,0.7637304513535202,1.2975643549887097,1.4353749225416068,0.2700165785695073,0.2728360148284804,0.7771027464115944,1.2266706422253908,0.5490986363181829,0.7291498628463471,0.24786739019921653,0.2407346261869009,0.7628662284318034,0.8492730699425777,1.090026448129677,0.7414372263174132,0.6859778906883709,1.7570918888223468,0.7806628934359265,0.660708911225351,1.120950114537336,0.0,0.6036836488178449,0.590437222801306,0.8796759416222902,0.6649620586515467,0.3947903424055646,0.0,0.7215081265764903,0.6884062283098269,0.8479239996545238,1.2058359626276922,0.8964006157901138,0.848299998521188
b0013,6.044687367915018,7.785930923498561,7.405167596111068,9.747670386278882,8.512989163256007,1.7979281530545896,1.748253344878309,2.083930287198983,0.9529170096818773,1.0141756658438676,2.1494076120475007,1.991850863914804,1.8332717397287255,0.8853061939434411,1.6739810476021948,1.3877960263259719,1.0928277022278718,1.4286915079001672,1.4571891625305102,0.4460971689603296,1.6080400300360829,1.0875994039210717,1.9772048478589699,1.2325360793341922,0.8242400467908328,0.8461940217545568,1.8692887947823127,1.5085369164894245,1.1193099563102904,1.807215014265592,1.4947532041497624,1.3114543618249064,0.9994707456230515,0.8925255867433961,1.2500861028518586,1.8078184758376021,0.9137206396431925,1.4851820240074167,0.9043122691014821,1.5057417393294115,1.230618740050198,2.133017042882674,1.5266464931637842,1.971663845041077,1.2798257556793304,0.8964687591529265,1.9214836819204335,1.0408303173859068,0.0,0.6991162072583555,2.6918897386107665,0.9229280908778927,1.40025067899561,1.3281517528415394,1.2156178373704662,1.0273293985447736,1.4394669617260567,1.3424553887905757,0.7415935963786898,1.0241064217288152,0.9711876704784093
b0014,9.276968824437375,7.719346001423539,7.69189306639248,7.486026100912848,7.1489465485088655,11.068962632905894,10.277954100240652,8.56053882144336,8.611440384047201,8.706187323769868,8.60684959511208,9.446686162844477,9.468326188301855,8.71930682352244,9.00582271575866,8.342958258886235,8.439199696482078,9.023652955925561,8.846426878042775,10.400392774985669,10.40302149314919,8.715805496071027,8.543120408013753,8.49576523046864,8.587997577894452,8.814283972044986,8.8430525558282,10.071156487259294,9.237473740657421,8.844234057105616,8.936868960085217,8.22476069953644,8.12539508733793,7.409073813492361,7.480672763898396,9.445682283856884,8.046316133486359,8.277194314349707,8.421744809327517,8.572360175005175,8.850054154681152,8.723390107389813,8.659799569686033,10.860203922591031,10.906572896599666,6.421332317108544,6.597374771563847,8.954550329719625,8.880613314995506,8.670694872569285,8.646549834964786,8.426811435983675,8.553136032738017,7.29756523100892,7.425770664358597,7.460656283589514,7.321014611783951,8.473803924932524,8.34656148711928,8.593661354271173,8.766485826363073
b0015,6.168417824286669,5.766526877001036,2.6563941935619386,5.642202520588036,4.56609401125887,8.445655139585666,8.104212776757661,7.43603034050647,7.531123584822686,7.618263289004749,7.650808932257396,7.756083045277447,7.865038868591361,7.276170786482877,7.724663419567766,7.216864622279008,7.141235037425694,7.446989028236728,7.561900891512895,8.712376835308197,8.548820295319342,7.503903031046097,7.3518703126082965,7.32936952207275,7.337514807793086,7.249046404434559,7.433523736483563,8.416133244648249,7.674266524122069,7.580361129330748,7.511629145309485,6.950361277253007,6.894740399639109,6.63505949725529,6.889599665166439,7.805504556885354,6.820842664035107,7.089172555114945,6.966611522200334,7.467233479131545,7.965209084178925,7.5062148698059525,7.473931467275301,8.563458193761958,8.655556769535071,5.5248296371105345,5.685984928226812,7.446430619468301,7.2939297137344905,7.282884932199657,7.260502018571458,7.272765203746225,7.1849296161548715,6.20089602637072,6.3713322053133945,6.505880488125489,6.457602044834789,7.371356060333768,7.261230952640592,7.477608174929749,7.580829388776986
b0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.875127554889218,5.929091483783632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07265346685124704,0.0,0.0,0.0,0.0,0.0,6.2567835012814195,6.316009123835351,0.8551837499036162,4.810016906038835,5.1777676867369395,5.035496001973135,5.647089390108544,6.230060678968587,6.018573642115994,6.014802888400042,6.82023789984487,7.045024455044413,5.385975792321827,5.5142314546970095,5.999422983063456,5.757530628646897,5.735973900911298,5.783998192831146,5.366806075205333,5.56307014191076,4.573788394063944,4.3591607698784065,5.069752284662528,5.132141363721431,5.87534064466421,5.615022167772884,5.757864096312915,6.007762777632171
b0018,6.467222806695748,0.0,2.1925417519761634,3.2623392479012057,0.0,2.316499835008286,2.3348211960333964,3.0618396328480686,3.9483943480484744,1.5688385427262104,0.0,2.3718908456178633,1.9055610825942098,2.6884057137316417,1.2681114498103099,2.631526342480532,1.9683542562667982,1.0619351425943526,0.0,1.2616119894130031,0.48031021594859535,0.0,0.8553955779992145,0.0,0.0,0.8231467793881011,0.0,2.6325169042993215,3.1296781663647306,2.541211006546389,2.7437264177446448,2.266229280611083,3.1224452424978995,5.029323438949604,4.91862879729407,3.0880354448654175,4.725094190511357,4.296751341636179,4.084907102229666,4.744358816023488,4.713121969126233,4.059520384155213,3.9062631857674517,4.124111908737275,3.988467007913621,3.9026877468256393,4.069978977686984,3.194902405326973,4.475847539608371,3.3246127231373994,4.019206924527707,4.4981884273315655,5.2147214393692405,5.123987995534717,5.34740158890884,5.230457107023051,5.193355139129903,4.313421767650137,4.0861482734028565,3.6045402508313944,3.850919684088148
b4412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0019,7.3123155457754265,6.809034864876848,5.763863340240562,6.9265284741345186,6.494649672612132,7.4578351220855446,6.869858868889246,6.161190633169131,6.116062190891728,6.586170361629995,6.496589406741106,6.007057470326524,6.034465687403187,5.950890059916858,5.774299826228356,8.201282121935039,8.26495088025463,7.32312630770035,7.045096671261099,5.980050414593635,5.569589818873157,6.898688136343889,6.5808777455879275,7.015160275105195,7.022769869113039,8.370735062082982,7.880173956143161,7.424432373967274,8.64629558462118,6.365577919856689,6.36451146977753,6.043780336570758,6.107911031629319,5.795434055180231,6.392415973897025,5.941825570095547,5.814855241675612,5.77574195888376,5.933623277384001,6.405212040684634,6.831620485842244,8.5204010534265,8.358697765641734,5.914725014913073,5.915862767373453,6.356912571259322,6.316110531933119,7.033742178132544,6.901481767388259,6.917400691755307,7.304771401180336,6.6825071581522675,7.1826361910535175,5.448446708156692,5.530992080075488,7.493197324196462,7.724201726055213,6.212453513540842,5.94209114991192,6.3062134168298964,6.694588591386016
b0020,7.245252084319817,8.594047503685957,7.789067276121245,7.973647995671423,6.754842225623103,6.20572312356976,5.486416466287521,5.303935645194966,5.26842064686198,5.434358015564618,5.257462444715632,5.12931161846409,5.170482395669133,5.069007890791207,5.034562207963448,7.023795904439322,6.960818225055033,5.4381809953203675,5.777312084923476,4.585011357333888,4.408451962904636,5.555304970088484,5.653415066919548,5.518903185160449,5.564738310111652,6.7086769009172444,6.430562090635465,6.406284186135844,7.201867213846401,5.146323541832335,5.504514014585643,5.352517185379629,5.168066131939455,5.186363069094848,5.440221072207981,5.099847168986839,4.947325551597023,5.161537514027022,5.016428848219562,5.612430148752326,5.937464379513065,7.3750384581938615,7.0941014163833165,4.986303317586559,4.843281299692623,5.799230813866866,5.679293231222459,5.749079315137493,5.958857359640711,6.242170228221874,6.442826625314208,6.041831927228045,6.035578353344296,4.976165424213032,5.022337622579402,6.822734875657827,7.098506757828235,5.163584497119322,5.281748611885631,5.520880425451388,5.536143403627908
b0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.624313367512415,3.5270146848041164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2640746752067863,0.0,0.0,0.0,3.4261922649336083,4.323131536109672,0.0,2.8202206459164487,2.800111567907665,2.7232259890435175,3.1800918119351897,4.3118181605529005,4.592749978575747,4.157367263409773,3.322133787901354,3.2467233156550224,3.7800951296976937,3.5585369879858333,4.475256135413337,4.140490637603373,4.412233328229847,4.520038602381539,3.3347954132798723,3.766566861522785,2.3920831941302314,2.996947853429635,2.8173612881884598,3.0136328607900182,4.385472050637887,3.560757649996117,3.6961472353687013,4.2139923990020325
b0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9401865618512915,5.823060332066944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5023933162892377,0.0,0.0,0.0,0.0,0.0,5.258606866541111,5.797474685302115,1.7852377036997096,4.609749779598159,4.705191038752436,5.057282610511777,5.173703032792455,5.622734784634353,5.873846779294397,5.729363367110408,4.938227552256972,5.127151913884311,5.215487485137685,5.441182000746723,5.930657027572203,5.925508739468428,5.971727027240036,5.742495218122186,4.770536325136939,5.290878833038114,4.310634326778298,4.408470689262602,4.59893766586098,4.566331249382649,5.577832967385144,5.498601755071435,5.75727534296949,6.180408506148575
b0023,11.207333403698382,8.620879167192783,10.573256815278285,7.536093485919865,7.223974019298362,11.47590724267506,11.625434741064758,12.81090290822771,12.735552787318124,12.065543107222979,12.82162061603945,11.728937658853864,11.89983192344134,12.506541727557753,12.298362667266227,10.011194761422496,8.312405867945037,12.335087169927997,12.435726896032275,12.605440415590401,12.41068465104848,11.06087220031579,11.300070375904212,12.139234438272993,12.032542177737158,11.712575912886201,11.761899710907153,9.72650616816819,8.154434331867112,12.008513300505966,11.957351293231818,12.457539684559006,12.452928898316582,12.8988289368815,13.322368183251594,11.708208863887064,12.726549360458298,12.57702392651413,12.965921369168623,12.354479852800736,12.485384837877199,12.179129517280272,12.22825487431871,12.00622394989474,11.766339708128962,12.548677419876062,12.581737126911133,13.212047109813236,13.465155733659406,12.90688118201443,12.800864651934134,12.332805328318605,12.022458467857216,12.597586025366136,12.41243685645147,11.667038867554558,11.901082167147694,12.466373195306197,12.696391249063586,12.92283320503494,12.83476670814727
b0024,4.3626363125492045,6.904736947304519,3.4948035347871733,5.875165348544145,6.24524520276243,2.9049537646545582,3.1698814729224436,3.698452465504409,4.0127808698477105,5.074155549464274,4.436564386600264,5.444551818744858,5.612731924686884,4.815341343007643,4.347544977841065,6.918029519284254,7.216318756779644,5.674273655695939,5.495743225304584,3.8481951131964838,3.5368797483572805,5.6409681770834075,5.673891434553209,6.337682430642017,6.040923487860486,6.435746908594421,6.097485092035474,7.35761201697108,7.867996242256324,4.723811368916785,5.078221612752154,4.804701183016502,4.505478891837107,3.1989572407399893,3.9883584757986834,5.6387494272950995,3.087746442647651,2.8559480586566504,3.469201660026946,3.4862754365157365,3.894841445077506,5.382170604271079,4.692030741507567,2.8688350818808757,3.069496129427243,4.353107834950183,4.2017833079591504,3.8111194735207543,3.866472824211882,2.9852085528990697,3.3187448920472624,3.9920615375736515,4.262390187735832,2.7943462592018666,2.641647570429977,4.1922276529560545,4.653936025680594,3.7846099689358077,3.7909866613310292,3.807264590342203,3.69924365297384
b0025,6.291944339796093,5.731431522236698,4.682532066221222,4.287098622804955,5.387512743641859,7.908567208792452,7.494050430344394,7.621294742517687,7.696927962628342,8.746478145339974,8.564112508094613,8.339582486810258,8.33512524218264,8.483569603545213,8.732700709115916,8.040509375533585,7.6512553085804615,8.588636245932856,8.560436120077359,8.243515010920142,8.248946708857618,8.706542294721489,8.671143452468147,9.143785942034294,9.16282449406249,8.934385760640023,8.988986361103592,8.137153410236074,7.635258305683236,8.430493612598724,8.263166484955136,7.960940002468755,7.9956438080762915,7.241757786986589,7.339978985373177,8.34496405082222,6.791353382304514,7.087540824613314,7.158303883179213,7.538693510657992,7.697191422608642,8.044051416718256,8.03153305597561,7.685006638937954,7.817608779496699,7.6727705831562,7.871752228301547,7.831973232027153,7.690594824282806,7.732275399458181,7.826185829929871,7.484697136031917,7.783424779377832,6.584915448437465,6.704781006568449,6.957828513193601,7.140098617252751,7.745569055619267,7.51512746431449,7.737653602384192,8.014973394165645
b0026,7.178913479078182,6.449801186316764,6.494774834230419,6.55321621433747,6.325502837587301,8.744835488347201,8.675346189358445,8.280276711396,8.4247258130263,8.866288973016177,8.744554619096416,8.191796519136858,8.28810582752424,8.790225748421113,8.692226728583497,8.16093215432033,7.625017845333421,8.742035182765283,8.893887698477258,8.883252502575036,8.874655035049807,9.167521821245693,8.970047472131764,9.365394737541472,9.349950612169406,9.010824287638805,9.166845068124497,8.498354983375172,7.639314446588391,8.35421255100813,8.326937051144565,8.365357589169188,8.193509046169911,8.131119977332173,7.772486919625268,8.294438005312966,7.326152676093898,7.377542270688478,7.344320645018837,8.170168881961372,8.33873864855275,8.329093008778232,8.233482699503183,8.126383231184828,8.211253627907483,8.09716466079399,8.327340788912034,8.147520158116572,8.027437123716238,8.314188356382923,8.270545200361823,8.104297693974523,8.241609132206149,6.998307851509269,7.127946222652258,7.152619062588061,7.4392653786766445,8.428898857547605,8.246424833231059,8.310974026538547,8.397169731678195
b0027,6.109304068062018,5.194223188822428,6.345106588148731,6.770567158482889,3.2690081934343986,7.767310791831581,7.719610673435143,7.458929361411968,7.686502023883811,8.290217233270054,8.317717489885734,6.955758671420517,7.227978978507502,7.638324752134196,7.6248890755266325,7.234829008564087,6.720200910714385,8.126662357028243,8.280521280753652,8.126102806398656,7.985255348087085,8.053534955265368,8.06201817688931,8.48563116801881,8.709777833969822,8.129447350122229,8.609940430962066,7.675701783847524,6.723783958131243,7.371878874216166,7.130201849161449,7.274098351536395,7.0601362894841415,7.512547966550215,7.3803721139794,7.104885559439763,6.253161650638351,6.340889970371328,6.24570170735815,7.469616642741998,7.567781490298581,7.651340425375397,7.640586184948467,7.231043955319744,7.366753550164702,7.222109076555469,7.477516672033783,7.357001976506166,7.2278462163018995,7.667269743852771,7.604651625965783,7.31347777892346,7.424078500331741,5.9185786735392725,6.079338790969268,6.2105229956631405,6.358854836935274,7.738226275097007,7.399099360515562,7.5237279356417615,7.861844813831849
