Sample,Total,Assigned,Unassigned_rRNA,Unassigned_Unmapped,Unassigned_Read_Type,Unassigned_Singleton,Unassigned_MappingQuality,Unassigned_Chimera,Unassigned_FragmentLength,Unassigned_Duplicate,Unassigned_MultiMapping,Unassigned_Secondary,Unassigned_NonSplit,Unassigned_NoFeatures,Unassigned_Overlapping_Length,Unassigned_Ambiguity,percent_assigned,reads_processed,reads_aligned,reads_aligned_percentage,not_aligned,not_aligned_percentage,Filename,File type,Encoding,Total Sequences,Sequences flagged as poor quality,Sequence length,%GC,total_deduplicated_percentage,avg_sequence_length,basic_statistics,per_base_sequence_quality,per_sequence_quality_scores,per_base_sequence_content,per_sequence_gc_content,per_base_n_content,sequence_length_distribution,sequence_duplication_levels,overrepresented_sequences,adapter_content,per_tile_sequence_quality,r_processed,r_with_adapters,r_written,bp_processed,quality_trimmed,bp_written,percent_trimmed,pe_sense,pe_antisense,failed,se_sense,se_antisense
ecoli_00202,11768486,8955321,238273,498761,0,0,0,0,112087,0,0,0,0,1447103,409876,107065,76.09577816551763,11768486.0,11269725.0,95.76,498761.0,4.24,ecoli_00202_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11768486.0,0.0,20-101,51.0,16.636389147926085,99.76625268534971,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,,11785423,3650107,11785423,1190327723,4319759,1180744008,0.8051324702281171,0.0184,0.4698,0.5119,,
ecoli_00203,10044662,8066107,6527,403414,0,0,0,0,153670,0,0,0,0,873971,386137,154836,80.3024233169817,10044662.0,9641248.0,95.98,403414.0,4.02,ecoli_00203_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,10044662.0,0.0,20-101,51.0,18.310093781230126,99.794982847606,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,,10065487,3075817,10065487,1016614187,4491377,1007728126,0.8740839065233309,0.02,0.4433,0.5367,,
ecoli_00204,9380923,7516395,6056,337520,0,0,0,0,169851,0,0,0,0,815212,373279,162610,80.12425856176412,9380923.0,9043403.0,96.4,337520.0,3.6,ecoli_00204_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9380923.0,0.0,20-101,50.0,18.002005499820644,99.6040031455327,pass,pass,pass,warn,pass,pass,warn,fail,warn,pass,,9400831,2881044,9400831,949483931,4073973,941281937,0.863837052130164,0.02,0.4262,0.5537,,
ecoli_00205,13499066,10832447,5289,653315,0,0,0,0,83746,0,0,0,0,1274475,528759,121035,80.24589997559829,13499066.0,12845751.0,95.16,653315.0,4.84,ecoli_00205_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,13499066.0,0.0,20-101,50.0,17.663606844503374,99.59901270206396,pass,pass,pass,warn,pass,pass,warn,fail,warn,pass,,13518649,4224980,13518649,1365383549,4918059,1354354620,0.8077531773454815,0.0222,0.4443,0.5335,,
ecoli_00206,12718089,10132952,12589,564924,0,0,0,0,75256,0,0,0,0,1315972,507360,109036,79.67354214929617,12718089.0,12153165.0,95.56,564924.0,4.44,ecoli_00206_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,12718089.0,0.0,20-101,51.0,17.626228307592484,99.7658583769936,pass,pass,pass,fail,warn,pass,warn,fail,warn,pass,,12732089,3994893,12732089,1285940989,4145940,1276014298,0.7719398545433566,0.02,0.4558,0.5242,,
ecoli_00207,11459042,8643447,4217,601373,0,0,0,0,69012,0,0,0,0,1586712,447470,106811,75.42905419144114,11459042.0,10857669.0,94.75,601373.0,5.25,ecoli_00207_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11459042.0,0.0,20-101,51.0,19.164110849932737,99.73454936285248,pass,pass,pass,warn,pass,pass,warn,fail,warn,pass,,11472322,3586338,11472322,1158704522,3826875,1149314727,0.8103701005492409,0.0234,0.4796,0.4971,,
ecoli_00208,11795458,9199086,6545,530558,0,0,0,0,64270,0,0,0,0,1392944,486341,115714,77.98837484733531,11795458.0,11264900.0,95.5,530558.0,4.5,ecoli_00208_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11795458.0,0.0,20-101,51.0,18.22640452144913,99.73986919371843,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,,11813712,3725795,11813712,1193184912,4395957,1183094966,0.845631376874132,0.0222,0.4758,0.502,,
ecoli_00209,10285568,8115970,5568,468168,0,0,0,0,79833,0,0,0,0,1082842,417412,115775,78.90638611304695,10285568.0,9817400.0,95.45,468168.0,4.55,ecoli_00209_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,10285568.0,0.0,21-101,51.0,18.862614450827657,99.7329825635298,pass,pass,pass,warn,pass,pass,warn,fail,warn,pass,,10298220,3174720,10298220,1040120220,3568903,1031971080,0.7834805865037409,0.0201,0.4521,0.5278,,
ecoli_00210,14650086,11419959,9850,698490,0,0,0,0,103557,0,0,0,0,1665061,593851,159318,77.95148096741549,14650086.0,13951596.0,95.23,698490.0,4.77,ecoli_00210_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,14650086.0,0.0,20-101,50.0,16.113456218329926,99.57801271610285,pass,pass,pass,warn,pass,pass,warn,fail,warn,pass,,14673943,4504017,14673943,1482068243,5892270,1469571695,0.8431830355331351,0.0208,0.4579,0.5213,,
ecoli_00211,4478416,3527042,2804,202698,0,0,0,0,36375,0,0,0,0,469494,187080,52923,78.75646210624471,4478416.0,4275718.0,95.47,202698.0,4.53,ecoli_00211_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,4478416.0,0.0,20-101,50.0,25.25157860230116,99.57713173586376,pass,pass,pass,warn,pass,pass,warn,fail,warn,pass,,4484931,1381034,4484931,452978031,1749747,449237716,0.8257166449646209,0.0196,0.4385,0.542,,
ecoli_00212,4314153,3405031,2585,214657,0,0,0,0,24460,0,0,0,0,442158,176398,48864,78.92698752223207,4314153.0,4099496.0,95.02,214657.0,4.98,ecoli_00212_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,4314153.0,0.0,20-101,51.0,27.586398611077804,99.76662070167656,pass,pass,pass,warn,pass,pass,warn,fail,warn,pass,,4319778,1324385,4319778,436297578,1578087,432787195,0.8045845718630141,0.0176,0.4384,0.544,,
ecoli_00213,11745927,9074064,4743,559792,0,0,0,0,57619,0,0,0,0,1531018,422962,95729,77.25285539404425,11745927.0,11186135.0,95.23,559792.0,4.77,ecoli_00213_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11745927.0,0.0,20-101,51.0,18.91555696762306,99.7548845655179,pass,pass,pass,warn,fail,pass,warn,fail,warn,pass,,11756878,3679870,11756878,1187444678,3507210,1178480611,0.7549039686714567,0.0197,0.4781,0.5022,,
ecoli_00214,12807829,10130971,36565,559555,0,0,0,0,64508,0,0,0,0,1415537,486037,114656,79.09983026787756,12807829.0,12248274.0,95.63,559555.0,4.37,ecoli_00214_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,12807829.0,0.0,20-101,50.0,18.998932508103035,99.5857290099673,pass,pass,pass,warn,pass,pass,warn,fail,warn,pass,,12820993,4037306,12820993,1294920293,4053924,1284773262,0.7836027479723805,0.0194,0.4819,0.4987,,
ecoli_00215,12032414,8920537,6356,493164,0,0,0,0,407968,0,0,0,0,1525533,501737,177119,74.13755045330056,12032414.0,11539250.0,95.9,493164.0,4.1,ecoli_00215_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,12032414.0,0.0,20-100,51.0,21.512530705518664,99.0107750614299,pass,pass,pass,fail,warn,pass,warn,fail,warn,pass,,12054587,3721303,12054587,1205458700,4530808,1194570607,0.9032323546215232,0.0203,0.4534,0.5263,,
ecoli_00216,11212210,8309975,11234,473736,0,0,0,0,365434,0,0,0,0,1413854,469945,168032,74.11540632934987,11212210.0,10738474.0,95.77,473736.0,4.23,ecoli_00216_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11212210.0,0.0,20-100,51.0,19.05558658817705,99.21192235964186,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,,11237518,3477139,11237518,1123751800,5035053,1112923191,0.9636121606212332,0.0219,0.4545,0.5236,,
ecoli_00217,11627486,9370931,9339,362571,0,0,0,0,180388,0,0,0,0,1040039,491861,172357,80.59292438623446,11627486.0,11264915.0,96.88,362571.0,3.12,ecoli_00217_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11627486.0,0.0,20-101,51.0,15.142957855249984,99.79242150882831,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,,11655541,3666087,11655541,1177209641,5362357,1166573042,0.9035433137435542,0.0193,0.4468,0.534,,
ecoli_00218,10291173,8215578,25692,438532,0,0,0,0,58307,0,0,0,0,1038826,417533,96705,79.83130785965798,10291173.0,9852641.0,95.74,438532.0,4.26,ecoli_00218_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,10291173.0,0.0,20-101,51.0,18.35199135369201,99.77541199628072,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,,10309639,3280693,10309639,1041273539,4122189,1032528242,0.8398654793819744,0.0203,0.478,0.5016,,
ecoli_00219,12946556,10144356,9611,682567,0,0,0,0,100570,0,0,0,0,1337985,519924,151543,78.35563372992786,12946556.0,12263989.0,94.73,682567.0,5.27,ecoli_00219_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,12946556.0,0.0,20-101,51.0,16.173669237210127,99.76934406339417,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,,12966983,3972366,12966983,1309665283,5262025,1298646794,0.841320995755524,0.0189,0.4518,0.5292,,
ecoli_00220,14058934,11107883,8614,697068,0,0,0,0,107541,0,0,0,0,1404479,571263,162086,79.00942560794438,14058934.0,13361866.0,95.04,697068.0,4.96,ecoli_00220_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,14058934.0,0.0,20-101,50.0,16.974527196368538,99.582035451621,pass,pass,pass,warn,pass,pass,warn,fail,warn,pass,,14077733,4181745,14077733,1421851033,781328,1415050436,0.4782918070995979,0.0189,0.4458,0.5353,,
ecoli_00221,5363636,4233936,22606,233805,0,0,0,0,33896,0,0,0,0,561542,219165,58686,78.93779518222341,5363636.0,5129831.0,95.64,233805.0,4.36,ecoli_00221_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,5363636.0,0.0,20-101,50.0,24.1690769556286,99.59302681986622,pass,pass,pass,warn,pass,pass,warn,fail,warn,pass,,5370658,1582041,5370658,542436458,299683,539880001,0.4712915148487309,0.0168,0.4442,0.5389,,
ecoli_00222,6699959,5343609,4349,269021,0,0,0,0,32658,0,0,0,0,695867,284194,70261,79.75584626711894,6699959.0,6430938.0,95.98,269021.0,4.02,ecoli_00222_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6699959.0,0.0,20-101,51.0,22.231239437355924,99.7705236703687,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,,6707188,1981744,6707188,677425988,369968,674200236,0.4761777754531614,0.0172,0.4379,0.5449,,
ecoli_00223,11561560,8857081,9876,506447,0,0,0,0,128215,0,0,0,0,1472817,451908,135216,76.60800964575716,11561560.0,11055113.0,95.62,506447.0,4.38,ecoli_00223_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11561560.0,0.0,20-101,51.0,17.010285680411783,99.76966032265543,pass,pass,pass,fail,pass,pass,warn,fail,fail,pass,,11579963,3392534,11579963,1169576263,632761,1164034660,0.4738128820933501,0.0197,0.4547,0.5256,,
ecoli_00224,11847038,9113226,10066,487804,0,0,0,0,98412,0,0,0,0,1538089,468386,131055,76.92408853588552,11847038.0,11359234.0,95.88,487804.0,4.12,ecoli_00224_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11847038.0,0.0,20-101,51.0,18.11127639020429,99.6005911351006,pass,pass,pass,warn,pass,pass,warn,fail,warn,pass,,11858526,3470808,11858526,1197711126,629925,1192063872,0.4715038440746688,0.0172,0.4613,0.5215,,
ecoli_00225,12196350,9183722,4538,522679,0,0,0,0,108719,0,0,0,0,1861207,411157,104328,75.29893779696387,12196350.0,11673671.0,95.71,522679.0,4.29,ecoli_00225_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,12196350.0,0.0,20-101,50.0,17.170169477697936,99.57581374755564,pass,pass,pass,warn,warn,pass,warn,fail,warn,pass,,12214414,3627481,12214414,1233655814,656087,1227556038,0.4944471489354973,0.0196,0.4766,0.5039,,
ecoli_00226,10062745,7633168,43622,436784,0,0,0,0,115870,0,0,0,0,1375888,354409,103004,75.85572326437766,10062745.0,9625961.0,95.66,436784.0,4.34,ecoli_00226_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,10062745.0,0.0,20-101,51.0,17.674662562076602,99.76717227754456,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,,10078335,2972008,10078335,1017911835,542003,1013061161,0.4765318403042244,0.0214,0.4811,0.4975,,
ecoli_00227,7291614,5382865,479,745063,0,0,0,0,5941,0,0,0,0,708433,350897,97936,73.82268178211298,7291614.0,6546551.0,89.78,745063.0,10.22,ecoli_00227_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,7291614.0,0.0,20-75,51.0,52.85743738882828,73.45953035912214,pass,pass,pass,fail,pass,pass,warn,warn,warn,pass,,7309138,1960092,7309138,548185350,3701642,541722609,1.1789335486619623,0.0279,0.43799999999999994,0.5341,,
ecoli_00228,7043621,5166880,396,744465,0,0,0,0,6311,0,0,0,0,706171,330626,88772,73.35545169167959,7043621.0,6299156.0,89.43,744465.0,10.57,ecoli_00228_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,7043621.0,0.0,20-75,51.0,53.116623538740406,73.46937661750967,pass,pass,pass,fail,pass,pass,warn,warn,warn,pass,,7061062,1885093,7061062,529579650,3531912,523417369,1.1636174086372086,0.027000000000000003,0.4403,0.5327,,
ecoli_00229,7161450,4975795,815,942224,0,0,0,0,3019,0,0,0,0,842037,328174,69386,69.48027284977205,7161450.0,6219226.0,86.84,942224.0,13.16,ecoli_00229_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,7161450.0,0.0,20-75,51.0,58.06699416595438,73.41675051840059,pass,pass,pass,fail,pass,pass,warn,warn,warn,pass,,7177308,1916150,7177308,538298100,3995912,531606135,1.2431708378684598,0.0294,0.4645,0.5061,,
ecoli_00230,6825703,4971155,826,710517,0,0,0,0,5130,0,0,0,0,744561,313156,80358,72.8299341474424,6825703.0,6115186.0,89.59,710517.0,10.41,ecoli_00230_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6825703.0,0.0,20-75,50.0,53.96455986215285,73.29764069722928,pass,pass,pass,fail,warn,pass,warn,warn,warn,pass,,6841188,1838512,6841188,513089100,3355049,507158955,1.1557729446990783,0.027000000000000003,0.4605,0.5125,,
ecoli_00231,10729015,7471689,971,1158904,0,0,0,0,6553,0,0,0,0,1504368,479227,107303,69.64002753281639,10729015.0,9570111.0,89.2,1158904.0,10.8,ecoli_00231_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,10729015.0,0.0,20-75,50.0,48.634670614093196,73.29883423594805,pass,pass,pass,fail,warn,pass,warn,fail,warn,pass,,10748683,2880780,10748683,806151225,5205890,796931551,1.1436655696950655,0.0247,0.4919,0.4834,,
ecoli_00232,9894612,6976926,717,1084446,0,0,0,0,6846,0,0,0,0,1285045,438748,101884,70.51237582635882,9894612.0,8810166.0,89.04,1084446.0,10.96,ecoli_00232_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9894612.0,0.0,20-75,51.0,47.77403614422067,73.4684403996842,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,,9912160,2639279,9912160,743412000,4966770,734767445,1.1628215578979086,0.0239,0.4864,0.4897,,
ecoli_00233,16920324,12222217,7402,1817752,0,0,0,0,15395,0,0,0,0,1911576,731346,214636,72.23394185595973,16920324.0,15102572.0,89.26,1817752.0,10.74,ecoli_00233_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,16920324.0,0.0,20-75,51.0,46.38450509090646,73.46738466710212,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,,16959697,4512801,16959697,1271977275,8586248,1257117233,1.1682631672802488,0.0255,0.4759,0.4986,,
ecoli_00234,9097216,6697911,944,1074592,0,0,0,0,8203,0,0,0,0,801196,398614,115756,73.62594226629335,9097216.0,8022624.0,88.19,1074592.0,11.81,ecoli_00234_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9097216.0,0.0,20-75,50.0,55.37918819145442,73.25491337129951,pass,pass,pass,fail,pass,pass,warn,warn,warn,pass,,9115388,2417279,9115388,683654100,4731261,675540063,1.1868629179580727,0.0236,0.4671,0.5093,,
ecoli_00235,11422255,6683495,3806,1082824,0,0,0,0,5545,0,0,0,0,3118698,448451,79436,58.51292060980954,11422255.0,10339431.0,90.52,1082824.0,9.48,ecoli_00235_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11422255.0,0.0,20-75,50.0,44.56295942793211,73.27937451930464,pass,pass,pass,fail,fail,pass,warn,fail,warn,pass,,11445532,3199483,11445532,858414900,5155079,848962514,1.1011442135964788,0.0249,0.5971,0.37799999999999995,,
ecoli_00236,10411831,6576273,903,1094071,0,0,0,0,4440,0,0,0,0,2201334,453368,81442,63.161541903628674,10411831.0,9317760.0,89.49,1094071.0,10.51,ecoli_00236_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,10411831.0,0.0,20-75,51.0,46.30452730615488,73.484078640923,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,,10429783,2777308,10429783,782233725,5120585,773314352,1.1402439852615662,0.025,0.5667,0.4083,,
ecoli_00237,8965030,5635975,859,1461117,0,0,0,0,3101,0,0,0,0,1426454,366678,70846,62.866214613894215,8965030.0,7503913.0,83.7,1461117.0,16.3,ecoli_00237_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,8965030.0,0.0,20-75,51.0,50.16210826090887,73.45712730464929,pass,pass,pass,fail,warn,pass,warn,warn,warn,pass,,8979344,2433963,8979344,673450800,4629050,665466847,1.1855287721092618,0.0253,0.4962,0.4785,,
ecoli_00238,9477468,6697177,929,902344,0,0,0,0,6478,0,0,0,0,1353697,419721,97122,70.66420060716638,9477468.0,8575124.0,90.48,902344.0,9.52,ecoli_00238_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9477468.0,0.0,20-75,51.0,47.26225459923442,73.49146417587481,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,,9495666,2576326,9495666,712174950,4510203,704109510,1.1325082411281104,0.0273,0.47600000000000003,0.4967,,
ecoli_00239,11412225,8227433,1308,1147936,0,0,0,0,6099,0,0,0,0,1397425,519222,112802,72.09315449003152,11412225.0,10264289.0,89.94,1147936.0,10.06,ecoli_00239_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11412225.0,0.0,20-75,51.0,45.36565915410093,73.47740462530312,pass,pass,pass,fail,warn,pass,warn,fail,warn,pass,,11432372,3108313,11432372,857427900,5543977,847572770,1.149382939370179,0.0281,0.4458,0.5261,,
ecoli_00240,10130985,7251263,1199,1021916,0,0,0,0,7278,0,0,0,0,1287964,453890,107475,71.57510350671726,10130985.0,9109069.0,89.91,1021916.0,10.09,ecoli_00240_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,10130985.0,0.0,20-75,49.0,48.36500888984192,73.30914378019511,pass,pass,pass,fail,warn,pass,warn,fail,warn,pass,,10148005,2955276,10148005,761100375,7639560,749360858,1.5424400493824484,0.0267,0.4533,0.5201,,
ecoli_00241,3870662,2630584,10626,76185,0,0,0,0,21661,0,0,0,0,911062,145452,75092,67.96212120820678,3870662.0,3794477.0,98.03,76185.0,1.97,ecoli_00241_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,3870662.0,0.0,20-35,51.0,28.388456431287626,34.50059369689216,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,,3894250,1264160,3894250,136298750,810174,133740093,1.877241720852172,0.0435,0.4853,0.4712,,
ecoli_00242,4236135,3253034,6661,68028,0,0,0,0,24821,0,0,0,0,625824,158611,99156,76.79250071114353,4236135.0,4168107.0,98.39,68028.0,1.61,ecoli_00242_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,4236135.0,0.0,20-35,52.0,31.104550114981862,34.5813598952819,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,,4262155,1365025,4262155,149175425,903951,146433850,1.8378194665776888,0.0444,0.4368,0.5188,,
ecoli_00243,3945761,3028087,7337,60324,0,0,0,0,18400,0,0,0,0,594339,149684,87590,76.7427880198522,3945761.0,3885437.0,98.47,60324.0,1.53,ecoli_00243_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,3945761.0,0.0,20-35,52.0,31.316815302780338,34.58231859456262,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,,3968501,1270886,3968501,138897535,776072,136404074,1.7951801664442786,0.0426,0.4406,0.5168,,
ecoli_00244,3931895,2981611,2796,64881,0,0,0,0,30450,0,0,0,0,580802,164313,107042,75.83139936341128,3931895.0,3867014.0,98.35,64881.0,1.65,ecoli_00244_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,3931895.0,0.0,20-35,50.0,27.707205580389232,34.51382475879951,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,,3956246,1269885,3956246,138468610,845437,135909058,1.8484709278153368,0.0474,0.4425,0.5101,,
ecoli_00245,3828443,2956878,5541,68747,0,0,0,0,25604,0,0,0,0,511805,151679,108189,77.234478873004,3828443.0,3759696.0,98.2,68747.0,1.8,ecoli_00245_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,3828443.0,0.0,20-35,51.0,28.015643373453802,34.519334361253385,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,,3853771,1236496,3853771,134881985,866321,132351750,1.8758880216657547,0.0441,0.4368,0.5191,,
ecoli_00246,3318302,2219920,3978,45117,0,0,0,0,13929,0,0,0,0,834047,139138,62173,66.8992755933607,3318302.0,3273185.0,98.64,45117.0,1.36,ecoli_00246_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,3318302.0,0.0,20-35,51.0,30.90688026970523,34.51768344171206,pass,pass,pass,fail,pass,pass,warn,fail,fail,pass,,3336919,1064079,3336919,116792165,634827,114735677,1.7608098967940184,0.0466,0.4774,0.47600000000000003,,
ecoli_00247,3987961,2694479,2747,51726,0,0,0,0,14844,0,0,0,0,992327,156925,74913,67.56532975121873,3987961.0,3936235.0,98.7,51726.0,1.3,ecoli_00247_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,3987961.0,0.0,20-35,52.0,29.664810094021487,34.59670493267111,pass,pass,pass,fail,pass,pass,warn,fail,fail,pass,,4005088,1300958,4005088,140178080,623790,137756414,1.7275639672051435,0.0441,0.4789,0.47700000000000004,,
ecoli_00248,3920188,2914427,7384,81218,0,0,0,0,28745,0,0,0,0,632508,152648,103258,74.34406207049254,3920188.0,3838970.0,97.93,81218.0,2.07,ecoli_00248_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,3920188.0,0.0,20-35,52.0,30.677369115704952,34.581666236415195,pass,pass,pass,fail,pass,pass,warn,fail,fail,pass,,3943690,1261237,3943690,138029150,823774,135511230,1.8241943821287023,0.046,0.4508,0.5032,,
ecoli_00249,4373131,3128792,5120,96059,0,0,0,0,15167,0,0,0,0,887341,150908,89744,71.54581008435375,4373131.0,4277072.0,97.8,96059.0,2.2,ecoli_00249_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,4373131.0,0.0,20-35,52.0,29.150738589629068,34.596284447001466,pass,pass,pass,fail,pass,pass,warn,fail,fail,pass,,4393705,1418670,4393705,153779675,730453,151096892,1.744562797391788,0.04,0.4981,0.4619,,
ecoli_00250,3924171,2849786,1905,72861,0,0,0,0,17057,0,0,0,0,762690,135344,84528,72.6213511082978,3924171.0,3851310.0,98.14,72861.0,1.86,ecoli_00250_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,3924171.0,0.0,20-35,51.0,26.772790617494035,34.509716319701674,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,,3941923,1274322,3941923,137967305,644967,135574555,1.7342876995386698,0.0379,0.5004,0.4618,,
ecoli_00251,4337132,3361808,4916,71651,0,0,0,0,26709,0,0,0,0,587925,166555,117568,77.5122361966387,4337132.0,4265481.0,98.35,71651.0,1.65,ecoli_00251_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,4337132.0,0.0,20-35,50.0,25.576461384696678,34.518073003081305,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,,4363615,1384824,4363615,152726525,919633,149930934,1.830455449700044,0.0395,0.4538,0.5066,,
ecoli_00252,4017576,3107339,3634,72294,0,0,0,0,31876,0,0,0,0,530896,152237,119300,77.34362710251158,4017576.0,3945282.0,98.2,72294.0,1.8,ecoli_00252_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,4017576.0,0.0,20-35,52.0,30.12388959890037,34.582846223693096,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,,4036543,1290781,4036543,141279005,681525,138856552,1.7146588765967032,0.0384,0.4558,0.5058,,
