Geneid,DDB-I-SF-S1-001-A8-RNAseq_S22,DDB-PD-019-1L-R28--S05-RNAseq_S1,DDB-PD-019-1L-R28--S06-RNAseq_S2,DDB-PD-019-1L-R28--S07-RNAseq_S3,DDB-PD-019-1L-R28--S08-RNAseq_S4,DDB-PD-019-1L-R28--S09-RNAseq_S5,DDB-PD-019-1L-R28--S10-RNAseq_S6,DDB-PD-022-30L-R40--S03-RNAseq_S7,DDB-PD-022-30L-R40--S06-RNAseq_S8,DDB-PD-022-30L-R40--S11-RNAseq_S9,DDB-PD-023-AMBR-R1--S02-RNAseq_S10,DDB-PD-023-AMBR-R1--S07-RNAseq_S14,DDB-PD-023-AMBR-R1--S10-RNAseq_S18,DDB-PD-023-AMBR-R2--S02-RNAseq_S11,DDB-PD-023-AMBR-R2--S07-RNAseq_S15,DDB-PD-023-AMBR-R2--S10-RNAseq_S19,DDB-PD-023-AMBR-R3--S02-RNAseq_S12,DDB-PD-023-AMBR-R3--S07-RNAseq_S16,DDB-PD-023-AMBR-R3--S10-RNAseq_S21,DDB-PD-023-AMBR-R4--S02-RNAseq_S13,DDB-PD-023-AMBR-R4--S07-RNAseq_S17,DDB-PD-023-AMBR-R4--S10-RNAseq_S20
b0328,1.621702517781828,3.464584470905503,4.135746087179624,4.291381029290242,3.549607148581933,4.412829185255063,2.683916281643748,1.132336483335604,3.9516123184351377,2.392679609657188,1.4705923728370824,3.2916670537308894,3.7371879924301874,1.5083156317757556,3.6472679414790097,3.542472493283607,1.734311395937002,3.732870124973524,3.8017163011483244,2.0830197329123408,3.6539304241449035,3.717452851014641
b0329,10.252630371488795,8.590887122951145,7.152571604905196,6.847731042360647,7.2168429490852235,6.749654677800684,7.408653170071983,6.7341775823580505,8.871828464166216,6.6679963478177084,9.077105545198696,10.828741068074962,9.923362287122437,9.162697293265733,10.78329169357199,10.109718461435543,9.173069441017681,10.984168899411479,10.409909456518584,9.097918733154472,11.103499363669139,10.453981712816573
b0330,3.679468606473096,3.3318414397186875,4.372263206228893,4.433393840241802,2.8168956817868698,3.6394080192577416,2.8221536019301836,2.6360437883912766,5.09997834849511,2.437926507069326,3.4919653523350616,4.0956549905080655,4.397325359427184,3.765120591602587,4.078541532120795,4.243626811160712,3.8382812179146013,4.054786244106252,4.551118421420563,3.8328489083878576,3.7482251105609876,4.605726693985764
b0331,0.7411229043788818,7.497479804702024,6.758134152523392,6.038502998009393,5.741514838328041,4.6274311768619185,2.428847094345961,0.0,8.550840456010286,2.501777317772186,0.672439493173518,6.013076680829051,6.1937305870348105,0.9027233994099656,6.115874292308842,6.2230328082530875,0.43407028068215037,5.787360351768821,6.268318639977781,0.8589946819769911,7.873607696783823,6.296136820883444
b0333,1.5235461265022137,6.7323937182387255,5.870328892600861,5.289643779866631,3.8407022570204585,3.6880143278174384,1.4755177075056314,1.0984120254327658,8.364624537036189,1.6869721952198033,1.0911503489280552,5.810045581348781,6.122733660313494,0.7331180127456542,5.746017304514126,6.104946490806696,0.7384011929861045,5.8142487399239995,6.012362534153485,0.8021222402961024,7.5352358541577,6.045298213204693
b0334,0.7542351551143535,7.5997413572801324,5.668820701688508,5.178588875078941,4.7779172691966725,3.9419875134867355,1.8838429247570811,0.9407703759374366,8.856048342382083,1.7334797205393866,1.001427205292677,6.289015114546965,6.638886939621048,0.40072145920328367,6.169551412185402,6.561486210585214,0.9777186640005554,6.085874700723558,6.612904690829099,0.9990782577041787,7.614219931559462,6.650592926999119
b0335,1.7333891033570494,6.984242565758195,4.406656491747949,4.84442030989111,4.45787734608145,3.7521531096398406,1.8569509521642682,1.7067448069780924,7.912881823026351,1.9079275237017,1.1319471150235023,5.419886015946169,5.7127057205110034,1.6102328424006824,5.260601896190209,5.751111790999991,1.4973756513196346,5.319485181851025,5.804429354198732,1.758015947464311,7.041189452128335,5.737759579365768
b0336,8.370716274416367,7.024781777919864,6.648197986700042,6.203049895683921,6.6161729335431865,6.463577019729384,4.943235480028593,6.925893264599547,5.548334037336432,6.609879022180155,9.489827665725228,4.4016571507207995,6.588015618162768,9.587841546441261,4.21640337088209,6.498455095147497,9.456636224025251,3.8763172475288346,6.592255104793466,9.703951773438453,4.410396205849967,6.801086080753798
b0337,8.02103538984868,7.477702897914666,6.669345306180264,6.398383322995508,6.560962050666624,6.467560889963957,5.669557567221926,7.379785870666689,6.0139949155577375,6.951622011773569,9.082133120184134,5.235643834595616,6.601274621278569,9.18573319164996,4.935911585293133,6.398806820665507,9.10281697922529,5.129028952599813,6.501614914475548,9.291078193532615,4.895849265532515,6.650335131564108
b0338,4.227045932581807,3.906182075075238,3.45918962351203,3.957399729421745,2.6624218682805445,3.3524196168689917,3.6853579718844065,3.813032089013863,4.134971102943765,3.6816232440418792,3.45852316961299,3.51434811501022,3.533634282466529,3.6676861521488267,3.3798399558486127,3.5719866173342107,3.578598129176332,3.508193577116481,3.642660405302955,3.15303273236975,3.5189085855376,3.835994715838768
b0339,2.00778515533688,1.606147744069699,2.0861567747975047,1.8885729600741972,1.4943485913442744,1.9399909410342628,2.51989408522259,2.2145692929987346,2.1499938103832164,2.5165510914037665,1.380267983206604,3.9025603969951437,2.700737655472314,1.8410424047989655,3.4726428504835347,2.785391300002283,1.8505879219924388,4.245052590426544,2.748451023828734,1.3437107178093466,3.514296893876661,3.2405210336791437
b0340,4.16483452474941,3.524066872951386,3.959399576928684,3.4723858735057416,4.025010301334821,3.754278336536995,3.889877527674981,4.076805460159093,3.7429757222652995,2.929221167879433,3.4367393887207456,5.285505938938914,3.9851335415971683,3.6830422311524593,4.91045382027776,3.9265917632592315,3.2679699493717886,5.078830896282081,3.759748316815722,3.2661599870993863,4.49382970791485,4.412897060997847
b0341,1.6980625816066715,1.8975649551004279,1.3126397462852457,2.031672627897352,2.0410641827435887,2.433038252629001,2.51989408522259,1.8250613717602184,2.4570129640753016,1.5963474472005097,1.0219113992559357,3.213382925067713,2.461486279591606,1.8274721596604573,3.0854490032634203,2.2948525559226907,1.464780306182786,3.2323384559649417,2.645723082613624,1.7048571717047467,2.830807159617606,3.0128441630597367
b0342,2.910208828413628,2.7822530634305056,3.121290654228722,3.284512704592681,4.059983635976584,2.9987813263165664,2.6104175019201126,2.019473596369408,2.879008738326851,3.3696379136326446,2.084642043888671,3.2931603607470183,3.0489511466577413,2.7160039278601182,3.1135092021627178,3.0658440989632156,2.1116901124143217,3.059613127967822,3.0890863997153377,1.9423913886745245,3.1682017726930094,3.085198356993315
b0343,1.3731407054257436,2.1974342084995167,1.4374952771859022,1.7530819922428416,2.5317059134086204,1.9157270784343432,1.804184000752472,2.5071300032742636,2.036393763215555,1.6187590556793727,1.6366503890264952,2.0660371757821467,2.0968894259162782,1.57394519140932,1.8991958299341225,1.9920946941276956,1.319929163982282,1.9503865866808798,2.338462116962696,1.2556208408974492,2.3751457727913405,2.1682957125233706
b0344,1.0721273051389537,0.19693995749561752,0.3546713037880081,0.0,0.0,0.4307740309786629,0.8174463487145776,0.6851703273913239,0.9625976474875513,0.5914541084022884,1.6556220949100005,2.2418121724327587,1.8595312649807463,1.6399472195764517,1.6636001080977263,1.819753960264462,1.5012542238379245,2.20840547916038,1.5467650249298013,1.5982915181101787,2.2176159149403727,1.969113805699026
b0345,5.882777742219783,5.9358748821850735,6.6483063810222855,6.464252877473107,5.977786521782403,6.016223661890975,5.285286942819589,5.423489130755615,6.16275016625451,5.36766785471356,5.525570847363902,6.061543315492321,6.200765806260485,5.658425202207804,5.940023359528557,6.2204330210491845,5.604454990796803,6.09109831671882,6.361686111373517,5.531645222885172,6.102670021222457,6.2627450775303535
b0346,5.42110545531848,5.3157286633817815,7.173372986709687,6.890385623719114,5.973676668892936,6.10842979947203,4.61007946026528,4.314057718337805,6.8538400288584596,5.177497634988009,4.729686330698411,6.514630120048155,6.733211995563681,5.144613577609866,6.467591788804184,6.795485572150364,5.172546579613137,6.641785557573163,7.01698141060473,4.957958694237237,6.467687519951449,7.069151292637339
b0347,1.6022699289776028,1.0569388652033078,1.729520103673838,1.477967179738668,1.6604703548478283,1.6269171660542951,0.9549762575362668,1.5482390851578227,1.738302208873286,1.0648158523060278,1.1319471150235023,1.3592872018492832,1.381103434055976,1.562897680877966,1.559701853826401,1.3722776339317722,1.3767111046703027,0.6223725301070405,1.6183354848097096,1.36049045278892,2.232025238497028,1.4826877897535677
b0348,1.180283123815138,0.5616340465861893,1.2389660861472773,1.175297442831903,0.0,1.0923696181478244,1.5505249253166455,1.4305424907347293,0.7536836583824751,1.0699294880118404,1.0838412670812667,0.9407079411825534,1.0107245084481984,1.10290085064376,0.8177716174248392,1.212454555526176,0.7328864859594016,1.2206590265113118,1.4525467159879963,0.9416525700829855,2.214423001441788,1.0384528624651543
b0349,2.4855365461952283,4.723511978456943,4.232052106824487,4.286636153294595,4.1376324237969575,3.9542614052804788,4.249749740152197,3.980402008129223,4.430617729062774,3.9144910229390515,2.1230408109449903,1.9283260015107682,1.9428309145414242,2.0138039823284632,1.5212600397594325,1.4827375908340161,2.31276098034904,2.419727632199874,2.0104471034863907,2.062792544201417,1.9723883737074723,1.8186332868584985
b0350,2.681803550603491,5.655879396349646,5.538980415328699,5.420940896819858,4.936232073031747,5.520804843030333,5.364307594643158,5.353707531336923,5.162660919451297,4.7361205255783645,2.345435757014968,1.9218394955785498,2.3629657432962574,1.7205948393444017,1.9604498409738491,1.9566618346899944,1.347425028742561,2.0372323396961347,1.7789110799253582,2.3554945353946652,2.5096758340219854,2.2293058533744974
b0351,3.5986402955284165,5.071791260677073,5.063548752764001,5.011736002938767,5.5362258528260115,5.071582071918294,5.3666148632087065,5.726490419536852,5.5234494027992636,5.253286924708987,3.0654049831194152,2.612717070955937,2.903682161563664,2.8133169350239675,2.3696846876020854,2.437731137682177,2.4865835576749276,2.652726944545386,2.8506828276668936,2.888388062213669,2.9019373073071746,2.984164006243172
b0352,3.0491036822140427,5.3702818502568,4.521928095389779,5.055326248305942,5.09260000424106,4.957590694006601,5.003556396383367,5.292263965036263,5.298817463648837,5.142477224558836,1.7983694432570365,2.4924359826659597,2.6638802598652647,2.2227188191208485,2.242331118311603,2.1296484941368243,2.030188219429479,2.4868909445385023,2.509512258325352,2.323181474373993,2.858107249076923,2.1815099669478197
b0353,2.3543459181850808,3.727488095434272,2.9480942174938236,3.434526597949117,3.985941802116687,3.6411458055498134,3.553914987453577,3.085963387302105,3.818260994184848,3.5763626341139614,2.2688615777634262,2.5893785371165556,2.7460849083727887,2.195336114070861,2.487654204184102,2.891315773886624,2.164753206441586,2.3644820914168925,2.7704843604562988,2.727593863965924,3.0568068043828904,2.9824613352514704
b0354,5.128322319579436,5.86961855727386,5.672164365119605,5.808764829546707,5.356922733129223,5.478688017043699,5.197349780389099,4.9845866003957235,5.650395068124538,5.545070564706993,5.27496836522584,5.515138762516157,5.070577915645117,5.516222952050246,5.493290028042149,5.609844287627738,5.529159870760708,5.389354945310655,5.56076818340773,5.493181282649465,5.74551126010357,5.488646404236559
b0355,4.22458762223966,4.273193076133423,4.2851116554820035,4.389725066878734,4.669565306044214,4.428071034035032,5.356590368530458,5.228881101375682,4.876534286891215,5.101019352951254,5.316643127913123,4.541978863829814,4.3896188011947554,5.15969031678818,4.413353480934102,4.297046298663311,5.134545300552724,4.221927506354567,4.383883634763357,5.044114800783945,4.674469093262237,4.295076221054424
b0356,6.48502397553026,6.143496436747186,5.851656239508608,5.651954197607372,6.176311968108038,5.913653645925932,7.058914211837882,6.899210328895526,6.626989725374931,6.689982636218739,6.7612479855308845,6.372952752996891,6.505602082772018,6.66753777856347,6.188065598815727,6.312971701097018,6.723579324110242,6.392564358197173,6.347706266133051,6.7978339134897885,6.420747187383515,6.2345804153671445
b0357,6.3562757496909175,6.501864872776541,5.979575915475221,5.233557553273544,5.732013858473973,5.977899082831336,6.81186308133094,6.567581591894311,6.295006482948731,6.3727306835754485,6.5243370714298115,6.18544275237471,6.24246252888722,6.689084019904649,6.064725438847123,6.124807968362996,6.6214564521874975,5.94309432777367,5.973818188228535,6.365260608437738,6.4202095695432355,6.249157489730254
b0358,3.167911020488692,3.5184861683560564,3.2178690027470833,1.7244833424138757,4.044127062584077,3.1616809400718364,3.381540200294162,2.9174701186952228,3.410506224008419,2.8155606165019718,2.6150411602402257,2.7734825900134035,3.2741198222198036,2.586214522239249,3.4607676555903204,3.144161999440003,2.9002707946019446,3.152242059151199,3.1450870500627333,3.021404393653143,3.5845307935216884,3.530132382677872
b4579,2.972201723348759,3.3231011394554537,2.5617077075622445,3.372526652568311,3.260003700396515,3.048039776060413,2.350099356802065,1.3380623777178096,3.2945066642021077,2.237425817795584,2.0098631759802075,2.081324781048942,2.5120657488626805,1.3515320462989195,2.0332566727113104,2.6135660121614754,2.329745292851097,1.9360878642255654,2.3859068642341574,2.039805042116439,2.902410471613068,2.615859732034013
b0360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7904488753149581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9236646790404711,0.0,0.5799340380929939,0.0
b0361,1.7745517313126002,0.9948366771703235,0.0,0.7279481858247364,1.2165549910859437,0.3732245899534546,1.590857616585263,1.3066825975583645,1.4797818805226297,1.2829237936475624,1.0157019294930698,1.2281535158995496,1.19248252328841,1.0188005344856625,0.0,0.42600202941031445,0.7574124310751842,0.8424012626221924,0.7863203817316731,0.9711194034059684,1.5843775055260796,0.2867382032705312
b0363,1.7366034218671529,2.1314837138551495,1.950011144330045,1.3162638584439512,1.586940676043258,1.7900012577581605,1.8523974002212618,1.8785584173895438,2.4864676558278402,2.08902270293858,1.410020673783739,1.6679792436838927,1.8148495175859745,1.4238226291255491,1.7691230684526984,1.622917252467257,1.687532485964297,2.378977230917309,2.146690101886756,1.613305893662555,2.1633657300204328,2.2713570827796414
b4731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6894414996676237,1.8881057777974317,0.0,0.0,0.0,0.0,0.0,1.32281001808367,1.1995828777895627,0.0,0.0,0.0,0.0,0.0,0.0
b0364,1.2807156762589982,0.0,0.8220427537848162,0.0,1.655157796880628,0.9699342640169635,0.9512160891051324,0.5641957690454215,1.11232034077608,0.0,0.30687746776156605,0.0,0.452404324039715,0.0,0.0,0.3548664807634911,0.6420374337327197,0.0,0.0,0.0,0.7216503845487439,0.7773806508890446
b0365,2.3029698776324223,3.9950688112829047,3.098326446004725,3.803864159446883,4.29889536802118,4.860698518925954,3.2712047027385,2.827932972502001,2.8867547721111397,3.7154874442376182,1.7958391361914254,1.7424103832288265,1.5810640814830328,1.551383945729424,1.6126687071459715,1.0916025490056296,1.9110197763762382,1.3174110997667194,2.441363754775864,1.8916337511438914,2.003156455716448,1.7117192074347929
b0366,1.9472536743377502,3.2014471881831503,2.835370398379414,2.8467259400545677,2.043905504330894,4.089297611636373,2.6056970880354893,2.2704588712036196,1.180353499137539,2.7546612738169887,1.4447477724401256,1.4906760834868271,1.2252952222359519,1.2704736202956357,1.5245205427546542,1.2739939703408383,1.3945385779307569,1.521583456982868,1.6494823308454567,0.9591061102529543,1.937166697385318,1.4935041839019048
b0367,1.4254536226288699,2.4183353906576404,1.351915791181337,0.7808186173749259,2.418428175437401,3.7654544618514594,1.1751720166909896,2.185108130646367,1.7437824789081975,1.8112005311579356,1.0828054696379454,1.7262509724036215,0.9336639702664845,1.0860417279010486,1.5648735640031084,0.4603384079101995,0.6476591347723717,1.6641846554822197,1.1305382586770005,1.4601570402683686,2.1697069824632553,1.1394445357781116
b0368,3.163243153068462,3.5307978161601206,3.399934052694614,2.8641157002592887,3.9143934069323016,3.888901166407554,3.346342652535837,2.6618012781358606,2.5720137185890737,2.628107389248236,2.240518971231248,2.344640569245928,2.182035893936154,1.8263195076795495,2.7910892556010887,2.378701092594515,2.529174310184635,2.696308828045991,2.540089033440386,1.961061046432852,2.797284539104157,2.673047078724123
b0369,6.890102000561121,7.1133890863878895,6.89748177892514,7.13599380774968,7.250932673650535,7.347548085094576,8.384157887789838,6.526754469826356,6.7152024925107705,7.173031954679233,6.6403186972489685,6.061105989423647,6.102960012982998,6.669091484504439,5.674736272983335,6.071099970944377,6.711187271536345,6.05312745244709,6.236667118811833,6.719874165268548,6.303925347983481,6.25537813623575
b4580,3.4704871263841413,3.2256968980125835,3.2553815578686067,3.68517674032479,3.143986227637272,3.4143683202935824,2.9978809057915643,2.857285792819857,3.120126934495724,3.0730279686439355,2.7116485536642028,2.921393576220673,3.0944424018032284,2.733454756299027,3.0229004257022667,3.06814789137026,2.5596238135203544,3.1249358079122684,3.473379914890793,2.582184959269596,3.5425480221100574,3.215969131564706
b0372,4.528699101753245,4.982159784516385,4.765210167463892,5.02445025259486,4.84143415156645,4.965114757477488,4.983715219734188,4.534570975112909,4.5733999788693955,4.457401798456903,4.282336905066125,4.4090002156870085,4.4658046473190565,4.182560599137835,4.18977678852506,4.386957119191106,4.237065348077435,4.280858407811609,4.3306307107043684,4.3147250362698,4.825882156087688,4.58357855108779
b0373,6.605708016313644,6.727168475691187,6.339587092694713,6.053221008062306,6.408753519336194,6.494477613552067,6.797737966380637,6.0823523036449405,6.468065943144269,6.394195231845668,5.798776394239558,5.922778287510659,6.188492869142616,5.704241811715542,5.718432542340389,6.12899800566579,5.77329240976824,6.02381184466741,6.116671159008379,5.894555640878817,6.323295915267852,6.170961384239095
b0375,0.0,1.287796704450828,1.2469388188374564,0.0,0.0,1.1928364015026485,1.809125477822232,1.6506400588041914,0.6036129421685927,0.5020382319284404,0.0,0.8761572893313513,0.8225353522684429,0.3200055868354082,0.9001550706906529,0.5837532991767668,0.8088930090076426,0.3649705918661783,0.8392532793032732,0.0,1.111586990462916,0.39971533470587445
b0376,5.030694280096012,5.537370724760916,6.030884758214492,5.779094817332953,5.857218225720543,5.435361647866795,5.041653414964931,4.175094702773592,5.4812905703118835,5.461458757281455,4.982295216839632,5.917128415876264,5.7019671336595215,4.656557204793011,5.98983679795075,5.7389517655297135,4.72188997119695,5.882949972195833,5.774006644729777,4.744002635671673,5.9170732111554765,5.749886675048958
b0377,4.5769145283267685,4.410043016674706,4.485882180030531,4.518137643873952,4.560367612753672,4.27816114828923,4.157948983697867,4.1920090673841015,4.291690700185699,4.171260301031781,4.310925145448097,4.231948907657483,4.261443330483326,4.0429451501678395,4.191067957428252,4.502414032429097,4.290712512395063,4.412864857201543,4.448669039263746,4.070046871539839,4.529733057877121,4.340000981949063
b0378,5.030777574885316,4.894914267041483,5.098535944556897,4.8962382785949154,4.585167580793318,4.838152999351477,4.545845271843274,5.1047667544798285,5.09415173240968,4.721303107322903,4.6319746667909385,4.75634528048587,4.749608491632469,4.545950438386832,4.728215464541469,4.821948651893951,4.715849484710303,4.900659691379116,4.917909698888275,4.8150034331982825,5.159045949757423,5.013083023806009
b0379,1.8406035087182384,2.770232460117071,1.9158701357332968,4.035091655025109,2.2874011582362312,3.5094455667541236,4.0886962564674425,1.4480564821632014,3.6485047611172123,3.3569304773949082,2.400620117328194,4.01655370770881,3.2021257889138424,2.1732712757664614,4.014450522369868,2.915828913343054,2.8223897871598367,3.7232640699413686,3.4715274012747646,2.2492697422788055,3.202373263842922,3.796377923035896
b0380,3.911141043540996,6.845797272834758,7.524070028341178,7.372421179149462,6.213477540544056,6.751483592583536,4.078594977788681,3.8866188508836106,7.139764601481435,5.5271685993210635,4.725672829974243,7.508766317996381,7.546141241145696,5.107094272757845,7.4877723862161,7.609749397318654,4.570507549260274,7.271272729581448,7.734133483210416,4.784082770533012,7.535201944186064,7.875381543507146
b0381,6.82954862029274,7.442302292751597,7.02819340848291,7.060624752746254,7.330275878464807,7.348380116373222,7.190705655295452,7.275028264481825,7.124670201820282,7.212292072210027,6.430875994546681,6.178243779975262,6.224245551379291,6.459973300229334,6.155087725326433,6.193588451987667,6.389494512575209,6.363922966591325,6.0357519832408935,6.372322039911247,6.319865341332812,5.94868837821956
b0382,7.668777489619517,9.341929792563631,9.07983198750422,8.877420089810304,8.630178139647084,8.384064665443288,6.8043222589002905,6.032486437099264,8.0325054958245,7.435874500873343,7.318427154819741,8.692825681629182,8.858026841301864,7.349488559824894,8.911359602701824,8.93453679855055,7.219164954892489,8.858486505547885,9.014887361771912,7.27523339090115,8.850823108330538,8.96847778445184
b0383,4.787569831025951,5.854386399984228,6.254542871220566,6.073512734721944,5.78693726016456,5.695321635683088,4.445214122387812,4.735941017548922,5.066495888183534,4.666433516466354,4.845050709394936,5.684827904190337,5.920217696671726,4.92781424902742,5.628819167852643,5.877830184317735,4.855105443003131,5.789010633191591,5.950845443617191,4.906045028783908,5.93629358185625,5.857423115953053
b0384,7.199662829956614,5.561856000939066,5.535601473333863,5.10188412041457,5.6315818477253305,4.914839713221904,6.286868746492828,5.200514952164818,6.932962288331309,5.128526410003958,6.852299154817523,7.653253161208836,7.135202265407842,6.949737270339878,7.940960419583804,7.30434846918781,6.7957817578056545,7.798241439925936,7.491583859223389,6.675165756581216,7.951461706382718,7.303873295425084
b0385,2.497275845321497,2.330597653053815,1.3424494438937131,1.87339576516765,1.655157796880628,2.8543714832927884,2.8212533654054393,2.271576401475742,2.341062860201045,1.629702155899112,1.8027258523213643,2.503730433371801,2.0676716377038997,1.969357940401086,2.5064461442854764,1.9216923163106376,1.696940072862942,2.7297265105580353,2.396496192596623,1.8475265736882678,2.8734997010072147,2.960354687344868
b0386,6.551829870606827,7.407693017091751,7.1522217321819275,7.0407092661159805,7.395170610677108,7.215443192883547,6.5730574722211115,7.1031428282875835,7.5445963646753365,7.339496814435676,7.1305117501158986,6.795202605776234,6.41772286250672,7.092203594624857,6.863577672059517,6.521480055630699,7.103307372159172,6.899868111026425,6.63343150525894,7.093031039815197,6.908831719769999,6.8189296352741255
b0387,5.445577657405638,5.948421844744129,5.6840014010208195,5.757867197471718,6.212761800703217,6.124471033884524,5.851555789171747,5.212200339822169,5.316324663715764,4.97979344765576,5.494642757682849,5.266108887304651,5.404057565434323,5.444216164903285,5.288284111550634,5.6773455114550515,5.340667750907103,5.163040541703059,5.359347051982975,5.51925506004173,5.708437041214209,5.607066185837785
b0388,7.754906712887741,8.449865164479727,8.211672645185933,8.049223978727214,8.230235353314828,8.43648805000797,8.942891608635145,8.267821690375422,7.452284641715826,7.961963697630511,8.37078948656828,7.690393991888435,7.622978410190997,8.489163611562372,7.552318440287603,7.705795526308613,8.406819114186792,7.5239000266091525,7.99713260196686,8.541148489306392,7.48647583713768,7.765966441719044
b0389,8.472460394581043,8.351424578157841,7.808469382006196,8.335704369127592,7.604837823978287,8.00756633531002,8.8817370588859,8.48559482036263,7.7051276086681115,7.386993115757245,8.885298962649493,8.627989748474135,8.274446113174566,8.976756184163662,8.75405588478489,8.469070422680378,8.899343402090985,8.804930571594836,8.644688817546948,8.899611248820495,8.938134017200529,8.548897666472163
b0390,6.231199162953512,6.073322528885575,6.321915987944243,6.188088870631428,6.30087960062064,6.105578190226655,6.8939811711451595,6.324921956451059,6.4675983489876,6.104382738397895,6.763966051485122,8.398906935315292,8.082619839463737,6.8083649567244615,8.423306705384816,8.035690462281375,6.782706489974505,8.300149391147512,8.211163807222805,6.74552247440926,8.537061264949886,8.153961719622403
b0391,7.558671192903229,8.217647315655917,7.714135541931626,7.5118066552669305,7.886818855915923,7.478884324688193,6.9044887201840215,7.015311604718984,8.115849925900545,7.284651524630205,7.9776486947613305,7.744253982481101,7.591113842264256,7.727681090259324,7.64493870977155,7.780986246359064,7.773773017081695,7.579964801796725,8.061106297231811,7.766585544496212,7.95888389971707,7.956755964108844
b0392,5.64334912309482,5.514542313234346,6.1013283624422945,5.909567199435962,5.835804274031385,5.7175719898732575,5.701084396986724,5.7781067023183565,6.493483150687421,5.875653892415293,5.082019532388954,5.498478910387654,5.38763804568176,5.051821199440858,5.673866113829539,5.5249536236973755,4.897645408714083,5.684261686116194,5.824575886411729,4.8359866868884405,5.822672768306427,5.572857683065403
b4732,1.7545234133670444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2807396362467696,2.844734236579136,2.8675321656524595,2.3610986632296314,0.860416914381427,2.229450802597076,2.4032901037315466,1.5122142903045226,0.0,0.0,0.0,2.154689067711494,0.0,1.7534134629170002
b0393,6.052737502142189,6.150334862068719,5.911682047967306,5.696361315137805,6.002919946024244,5.891592751981141,5.742715620729044,6.149348825968956,5.932453039607919,6.27277560505125,6.450121115876043,5.8947752863672225,5.6102847058178265,6.4842191745240445,5.879898921791819,5.81896248718037,6.4835391355902665,5.526769718264736,5.728273036371934,6.333827694430788,6.252769954144323,5.721605482262173
b0394,4.883675664718797,5.114602627238419,4.940048801833182,4.958347663929845,5.194860536767946,4.39302997722218,4.7122540780005275,4.450074179859708,5.587228562077059,4.627287197155774,5.418158457186851,5.608638585817681,5.198622625976503,5.458105123233577,5.572346410123926,5.25350988988805,5.372618265101083,5.448980130201116,5.4104431379359355,5.523185660408664,5.759991922053498,5.652759716977822
b0396,4.741412590033569,4.451216957808084,4.54960815241411,4.004766123979363,4.103941488568602,4.572820818670587,4.480219223476432,4.952863493814664,4.39028946884122,3.9303659014256684,4.254086873696231,4.315986569137301,4.250761581441478,4.261297065147646,4.4682862950402304,4.122203583101922,3.955782872183308,4.632151158037237,4.6256038209998955,4.015650580181503,4.598627090964744,4.556230482030664
b0397,4.670228336030469,4.865664811424239,4.345863099912349,4.697104407588201,4.29837310022616,4.430936911327462,4.371348119615243,5.1338777252597625,4.265520903945746,4.510170690267531,4.682027285264701,4.107261940048618,4.3285119426504854,4.587650980827527,3.93136633149232,4.331688559736795,4.570465051096574,4.211221071637748,4.415568799600471,4.5734787391190554,4.154027447328797,4.4892398032834215
b0398,5.175704249592729,5.018140826956995,4.594078071356227,4.841892633947115,5.58080386914045,4.955022755398003,4.730463578831242,5.033101102961084,4.512700516459949,4.903491264553514,5.190281127358622,4.529925358520216,4.780329603719088,5.064396446439372,4.5340122264037035,4.624745949485191,5.07722755574903,4.548234856285564,4.815146745026986,5.124033815747218,4.6659702255791835,4.60578233774117
b0399,5.442510072044087,5.253775922533904,5.3485234635616505,5.249985422626348,4.848680477892619,5.368683789866774,5.080613707169055,4.8704567458134695,5.321762456388372,5.1241674914261806,5.028025427599062,5.323279773187476,5.286382429127645,4.948103106044055,5.2006751673467555,5.272830338623078,5.081689123556724,5.474879597488705,5.580824499677529,5.239514342531071,5.9269096487736075,5.727047864852497
b0400,3.799700621101892,4.224890579437458,3.8635122788201945,3.9709702935052373,4.416925188414486,3.7424235957334653,3.8743473460525415,4.419454631054692,3.954940454644953,3.768197739586199,3.79272387883105,4.013649648070326,3.9428027243495407,3.7607248174192485,3.7856342694066827,3.8039839079995263,3.772977889351775,3.9845786500004023,4.237072718249339,3.7819793633379533,4.217692446250463,4.005737362826506
b0401,6.4272585481711815,6.876880035063766,6.778026739716553,6.938061755597007,6.981835180943731,6.741243473377513,7.201687494450445,7.704329037335857,6.75263640045284,7.2320583525620386,6.090273926313959,5.22248692422836,5.173288695594793,6.080664227692846,5.1511753162000815,5.2485280253587785,6.050507294784699,5.146797885457509,5.047951543443851,6.258958422152038,5.570072936145632,5.170435967042284
b0402,5.237316814613972,5.92066560150003,5.812467350495665,5.913751976787166,6.164117246271849,5.859013352388348,5.928347056037828,6.382058444061789,5.088790684701331,6.081615232260823,5.025617674379622,4.382455350989058,4.405529193130576,5.113066102707216,4.274955119326866,4.556864595649966,4.929758036326049,4.290094754878468,4.476630831310772,4.95298065422022,4.82181680089867,4.4418133955156485
