Geneid,DDB-PD-036-AMBR-R13-S02,DDB-PD-036-AMBR-R13-S10,DDB-PD-036-AMBR-R14-S02,DDB-PD-036-AMBR-R14-S10,DDB-PD-036-AMBR-R15-S02,DDB-PD-036-AMBR-R15-S10,DDB-PD-036-AMBR-R16-S10,DDB-PD-036-AMBR-R17-S02,DDB-PD-036-AMBR-R17-S10,DDB-PD-036-AMBR-R18-S02,DDB-PD-036-AMBR-R18-S10,DDB-PD-036-AMBR-R19-S02,DDB-PD-036-AMBR-R19-S10,DDB-PD-036-AMBR-R20-S02,DDB-PD-036-AMBR-R20-S10,DDB-PD-036-AMBR-R21-S02,DDB-PD-036-AMBR-R21-S07,DDB-PD-036-AMBR-R22-S02,DDB-PD-036-AMBR-R22-S07,DDB-PD-036-AMBR-R23-S02,DDB-PD-036-AMBR-R23-S07,DDB-PD-036-AMBR-R24-S02,NGSDNA22-1_S73,NGSDNA22-2_S74,NGSDNA22-3_S75,NGSDNA22-4_S76,NGSDNA22-5_S77,NGSDNA22-6_S78,NGSDNA22-7_S79,NGSDNA22-8_S80
b1132,8.35257412874418,7.470582640706512,8.135765616996627,7.519421882145234,8.355537666567889,7.326270364790739,7.400401330010035,8.262507005337714,7.5724023714535305,8.32355902238908,7.476484740549262,8.35543407406109,7.438615073846417,7.028727640191,7.458944685372964,7.575431341927485,7.602648995758724,7.637955427329933,7.579383631568222,7.784617014666575,7.572132238304263,7.670195426104029,7.726229114259766,7.911070686209082,7.933309539792049,7.820510271358548,7.73813193121753,7.814320003117273,7.6890649786211185,7.7664822623947165
b1133,7.832075010121076,7.614403354208221,7.8044055475600835,7.798882171907031,7.7746640630437405,7.683080014371594,7.659672213900168,7.832073501791107,7.7171191293172505,7.774949544084206,7.715660740114413,7.7262718350262425,7.501108979306614,7.8286541480418474,7.765991455538703,7.28647355073704,7.759764241289858,7.6483597052156975,7.6605232485487,7.852963546831505,7.7589889588293515,7.784848687293178,7.589058394187398,7.731579351496815,7.7370945899675485,7.801699590026617,7.610427080069176,7.684269268200373,7.670586073174396,7.808595305123345
b1134,5.1556974644920315,5.046376983171327,5.308087252892168,5.4131483262082005,5.165171917747421,5.379042079549,5.327400573062196,5.207658860296158,5.4214681312996245,5.451930958356375,5.29929453946967,5.406175445443038,5.053755136480968,5.60356784221108,5.626843288893688,4.818461350435686,5.571885906449531,5.1399624452511405,5.224226527486144,5.327100994473292,5.289843331199055,5.614358680095143,7.403325092226334,7.577998591939043,7.737914070619065,7.679179289977479,7.448786152968097,7.327212460129882,7.630815965916743,7.551437616610359
b1135,5.8279071782920635,5.460849387028492,5.779911552114893,5.494806384657467,5.8048319113396065,5.35468720410024,5.243255099133049,5.870524857612944,5.491895980330132,5.847685448794852,5.540926494015313,5.5694329825886415,5.422009358657727,5.6587237583221075,5.636742095491683,5.562644666672326,5.509164507488432,5.679924737896288,5.508871107096642,5.720080120420147,5.559612976902862,5.518915462763821,7.954349851116959,8.074392834954052,8.0425791767584,7.921872800920466,7.925245799612236,7.980673409573543,7.893047400933196,7.984165390558251
b1136,11.58741188953734,11.690068283971044,11.595691919830696,11.583501902422247,11.576012085922414,11.636981999176976,11.611601743721959,11.6262759129359,11.688738278076576,11.568515907354845,11.736896767269158,11.51322607058912,11.817632093221206,11.603806737064863,11.765769819257914,11.422239221009098,11.304405561680168,11.796959622324295,11.405750982810446,11.820672721406378,11.394318067597677,11.877778684753617,7.805860235384006,7.706758890431402,7.970721253946391,7.994036057150736,8.038098597036264,7.984566091751085,7.868459291702751,7.931202477426528
b1137,2.4130952588464694,2.0464705398486016,2.619632059347007,2.4621002641657763,2.390973610261855,1.1537933947743375,1.64623523202672,2.698256716832889,2.3640170956159414,2.735457341349794,1.9047922991856625,2.8729906704724892,2.85941713469849,2.495659033319059,2.1930797005509195,1.7484524230567082,2.032528129201909,1.4998597289204703,2.3350401018881373,2.178382478019558,1.9842052041726403,2.1969128861274694,8.256139952085153,8.006599610698341,8.160307207758946,8.121936844469761,8.001342993088835,7.930796849467552,7.972909736753039,7.821705890202211
b1138,3.397249463802714,2.5191353515863124,3.1006166599669935,2.2734010853087385,3.514339174771321,1.4519759324148551,2.1768200279362473,3.284349829008664,1.9777982387923212,3.527471155564814,2.289564648332616,3.602197247108406,3.1043292009302705,2.7993220527963127,2.517332623563552,2.9426613058455797,2.3879971876996375,1.844197006090665,2.3230358719446,0.9995765958844516,2.459344910302363,1.4293894769028994,8.38676357002887,8.170332339805052,8.295932312577257,8.496804670557012,8.479726208865902,8.458313477436302,8.379393297098364,8.49235474778513
b1139,4.809212159089388,4.1342511522768985,4.900352773620683,4.098258545761351,5.229837185731292,4.16048042504073,3.8568477373172416,4.928273487629528,4.288418015033268,5.149620906512369,4.029848763497037,4.908781425695228,3.6740690439377977,4.6786667938982625,4.255426685538865,4.18122413450957,4.418204276888243,3.300479294488185,4.368903535535933,3.738479864726058,4.4624231081413495,4.168154059049077,8.389371409475288,8.147303132303014,8.316722054321476,8.180402263067212,8.138157644460442,8.212809712008344,8.08268171032109,8.169920203944077
b1140,1.9927635649919397,2.4427074334799195,2.520084857498803,2.534377675335795,2.3248901145556298,2.416721516690718,2.515099947269188,2.3695199115312384,2.4568084714093215,2.420683827082758,3.1339203888665743,2.5221478204514467,2.2840247798067175,2.4575326654118355,1.98304510463684,2.791171558801896,2.4992928141412416,2.550222151294435,2.5303979017666696,2.247258923822275,2.5240150419866474,1.640000282988366,8.198255924608755,8.10889123317233,8.287497735900706,8.054888967194877,8.134708075976004,8.177683181421816,8.15649007355129,8.095889393643274
b1141,2.088620468246977,1.430440581184087,1.6082298570074034,0.0,1.7218419894821972,0.0,0.0,1.4322653081934134,2.24590124881069,2.087547501060707,1.6911365904788742,1.2561623170121898,0.0,0.5873292265255883,1.5531361984922074,1.3770144311562305,1.4188796567620212,2.5727411445974626,2.045927882160841,0.9669648585421572,0.9178804606915499,1.2549097724109353,8.10855136016974,8.145560512054738,7.983122665740865,8.193975144389862,8.049568333789761,8.084660542012138,7.971039318046716,8.301745413991785
b1142,1.018688266449272,1.2244546615674596,0.4038960612102334,1.5486838366624924,0.0,2.2993316510432966,1.7108487172231808,0.0,1.30785816290506,0.45006258831351176,1.7413260390177308,0.7906907709513373,1.5400810939354805,0.48147725800290403,2.0181451072674723,1.175947449077156,1.2139441679795042,1.5613021026928067,1.159436034140543,2.25211752393227,0.0,0.6291091885446172,7.809308629503945,8.357671825557386,8.054994286061365,7.922500612688649,7.917969834129477,7.890639486838109,8.135134709888506,8.04572181197229
b1143,6.757289124466698,6.521156483813991,6.911309561213041,6.515144384029349,6.941754952380959,6.910187262913208,6.2997350899060915,7.0811480255289325,6.6137177380314,6.901649663426851,6.746293006022641,6.860423425622543,6.093987888800571,6.8970531620321545,6.640931579478783,6.856658805356618,6.626739547815758,6.952135017532688,6.611635884023524,6.612191835232434,6.575245629521549,6.920977108684148,7.500613474710004,7.820039725376918,7.756685326518914,7.790621985908055,7.7860930051388015,8.043878297757757,7.821731184866106,7.789887888764774
b1144,3.4386068742248512,3.3850912674880744,2.9727787197887126,2.5510209505733674,2.9749411995128554,3.531195070853557,1.720544028832375,3.387713939290768,2.4515920376051423,2.6264752075378883,2.789820537593768,2.785741338121177,2.617695824526616,3.169985564908501,0.0,3.1093332394612565,1.5843773083029322,2.7887762362601127,2.243984579941426,2.970972013627657,1.798281574690895,2.4370500318341213,8.071203240288513,7.7469811421811645,7.97613005165704,7.7543142386552235,7.476373842681149,7.635670167037145,7.852508268625609,7.500866807130327
b1145,6.14401457590472,6.107735942455793,6.324567053503993,6.226330992923863,6.376686432866402,6.0633161870756815,6.250540108963192,6.348386346765758,6.360576787798268,6.516209716945339,6.328102343490024,6.465659281342923,6.004678025302644,6.337001252573291,6.333939052208027,6.651682241459123,5.999603303154857,6.0429936718412,6.040404426676075,6.302673968467956,6.153211668064078,6.219607108592324,8.443128537746846,8.37961561385049,8.399926940539892,8.363636731824958,8.177836739740384,8.360564321335106,8.400380395076464,8.202776483876555
b1146,1.7608904546111543,1.6205079182379365,2.1732678535227965,2.4550330025977054,1.6368608052450302,0.0,2.1792138291778755,2.0421229667261063,1.7183929745112176,1.7106557111908414,1.8984655129231012,1.7075098300284142,0.9907951695514713,1.7906960061868247,0.0,0.0,1.342769918876667,2.0103249978895827,0.7122284617407197,0.0,1.6676132709815061,1.8259510393223488,7.621435771316493,7.587960153571378,7.860057811332153,7.6891443890189635,7.674277454385336,7.895338611671786,7.533366328638656,7.518516258833301
b1147,0.3638550490372417,1.3189079420635306,0.7845700139065528,1.054240269128685,0.32577476830004265,1.6749632428626084,0.0,0.9531626204206536,0.4983240799886314,1.0168557271027248,1.2080809660239615,0.6890095491635605,0.0,0.5291029679039594,0.0,0.0,0.6354540558401536,0.0,0.7568621257683411,0.0,0.0,0.3847474860749979,7.745002649285321,7.981846211138489,8.215701307444448,8.039726331047454,7.836043749570788,7.823940312225423,7.938088409568347,7.87379576529801
b1148,0.5579506960838536,0.6916282011650057,0.0,1.471001548753913,1.1705617084890518,1.1396662681006087,1.0329667494539043,1.3453153987973854,1.2376864347819885,1.2312877677722596,1.6584532656319042,1.2286878437631894,1.1181981261809797,1.066162894540417,1.2653337797806925,1.1104333829514366,0.9342899887878924,2.198994112917349,0.8130822007680839,0.7594187829763923,1.195801095463512,0.5879164568373405,7.938045501561787,8.04971236338404,7.843007775728353,7.933958666711365,8.166066426246342,8.027505635736079,7.578124696293259,8.094400349451073
b1149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10466756441816616,0.0,0.0,0.0,0.0,0.0,3.5025082929618936,2.558470969730457,2.7366011024991264,2.918391741585798,2.779551832351471,1.8595944235299735,3.2725015292959694,2.7978785768180185
b4692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1150,0.0,1.0972448886311685,0.6330296602149179,0.0,0.0,1.6911164146554536,0.0,1.43968966701542,1.1750489724089186,0.6997023568625413,0.0,0.0,0.0,0.0,0.0,1.654066317045174,1.0874616817290366,0.0,1.6338305788644556,1.1911832087072232,1.481946954660634,0.0,7.174501715110474,7.28894985105023,6.831980793630966,6.830223371627862,6.709485442201541,7.164768477240962,6.7311373198502595,7.258098530587505
b1151,0.41975016957621564,0.910605362507908,0.7119116545410188,1.1810507254638587,1.132859918198106,0.8957588811416894,1.698109343796335,0.0,0.979199529247085,0.7848646739045848,1.1089458308223006,0.5660281518126025,1.8122683193051623,0.833752681252707,1.5888081151920508,0.8710394052918494,0.7237788700548109,1.8353862790150126,0.857627784921661,0.0,1.2537864635045626,1.2863932502931756,7.366552223555717,7.581627302174887,7.3619060570412,7.2160219899791205,7.548739639753454,7.341965214884797,7.268109754208457,7.14300102919178
b1152,0.6837571833430334,0.8398395617246359,0.7104919805852568,1.096124321947702,0.6186737529548689,0.5993645256998463,1.2286349858744554,0.7307778844087112,1.29476924718841,0.5186993602882668,0.5475321391706164,0.1937953112950173,0.8087385070255209,0.8321526904674563,1.1386585310170403,0.0,0.4749958075677571,0.8226525561339072,0.720720205557371,0.3746700934665498,0.6345628366302615,0.5166830777341591,7.652194045232658,7.545748703921846,7.655293739139458,7.7107351197563485,7.405770086816139,7.503894198193421,7.70474434819333,7.685327051613664
b1153,0.3489351874354644,1.2784501859215267,0.22935074960484345,0.5978572197065675,1.2927046424631103,0.7632392134154682,1.4950948117713574,0.9206036065087225,0.47874397013496867,0.6651737425325778,1.1698132887221298,0.6635013297329422,1.0126815560996494,0.7082985755612474,1.3934166760604472,0.7413042890594725,1.0396771998804586,0.0,0.7294212328025242,0.0,0.6424398055728675,0.0,7.849000696779856,8.301578519547697,8.054994286061365,8.214655423426931,7.83273793911542,7.992104541862578,8.046367640456364,7.941477882636477
b1154,1.0117130372379524,0.7328947173241755,0.40053705547287055,0.5624654575932104,0.5348275764743986,0.0,0.6442902584542182,0.7340504978970601,0.4493454574372894,0.44637572640685697,0.3675255352282338,0.0,0.7048530921894471,0.0,0.0,1.52161694100743,1.304822607989183,0.9754900442394988,0.6879347297767073,0.8037179796855818,0.6049231117759512,0.6242449620376548,7.57078343206539,7.841293246763196,7.924347749495528,7.783766775767563,7.69440132218886,7.70992117903424,7.699931919910006,7.841805518760521
b1155,1.890042424109944,1.5920109142378096,1.2991660513960208,2.9126423496694627,0.7509574592098942,1.5707653054523352,2.1462560611706825,1.3300190016240883,1.918529114675396,1.9103530917582112,1.6814819700323855,1.2480360735852387,1.9545647055206317,1.1337340207442703,1.1040088163608772,1.5351792410637943,2.3859543870581295,1.3047856505145077,2.0353255174682707,0.0,1.86482388444733,0.8670072729175947,7.752391059685767,8.138514731919658,8.00465491662555,8.132517006191396,7.878831737225383,8.019299720871768,7.994680729139297,7.775187087514874
b1156,1.2186339100201693,2.264194094093036,0.738685742634741,0.5831720905317933,1.9309941704548184,1.8898354240336965,1.9785211253652484,0.7595841237131363,0.8184951602033659,0.8136876334689973,1.6424269653519956,1.092872511823367,1.2118678077146914,1.5083593021838022,1.366494936139733,1.2036849505382134,1.0173890286495815,1.5941439189134359,1.6451372228832994,1.1166762065068563,1.4926590234346142,0.8863307120841664,8.183325759416572,8.238254496428063,8.460600413909608,8.250781850613247,8.10032523596858,8.267573000701192,8.226376607896329,8.26822068461824
b1157,1.1324529563067747,0.0,0.6444350760304742,1.0831976973017405,0.33713376435711223,0.0,1.2147065113556619,0.6632371372723316,0.5147088361442456,0.7120389318772352,0.7491231977072192,0.7102752064481008,0.0,1.1049353146830878,0.0,1.3006807542946461,1.227634854498159,0.0,0.30909356314129155,0.9066744606445094,0.4930385875287172,0.3978941779766334,7.590889891721927,7.815497230447985,7.958495479875946,7.975410815034492,7.677996363563575,7.80536563754393,7.6804780603651635,7.812051975044679
b1158,0.8993547949683524,0.46017947433740475,0.7878375247653293,0.0,0.32735019022857414,0.7949264745461524,1.1878275785673647,0.6458892177045534,1.1663332874258796,0.6936960460836865,1.2124970821759522,0.691967707948096,0.7783018912946412,0.0,0.0,0.7723027756517327,0.9466286568266497,0.0,0.5482985009603171,0.5091129981489231,0.6701961225024551,0.3865718244997089,7.913785291274849,7.797758477354495,7.652072722932793,7.607589352286291,7.511005445776992,7.4723847169615505,7.72701544872759,7.52710820198901
b1159,3.7315508433717666,3.4919835068637495,3.7232487731081467,2.7575889528102913,3.8126449741423087,3.219539193817628,2.883421155585325,3.7170570154933493,3.685895112125526,3.8084899735342317,3.7304735617166656,3.4550421777813174,3.427016781571727,3.9564681087079143,4.036218617133481,3.6214690685351014,3.1931599624981954,3.286784714099151,3.3107592673129997,3.1963972950567388,3.455262513684366,3.321557562986487,8.17565247249768,8.048407202472289,8.054347886645711,8.11095084063233,7.900503754649466,7.984566091751085,7.974149738405717,8.10474233679945
b4519,0.0,1.178722121782687,0.6878737127413522,1.495937593329458,2.146317391445921,0.0,0.0,0.0,0.0,0.0,1.6850880675529685,0.0,0.0,1.6992757089438935,2.7588271124512254,3.025790974603555,0.0,2.229447460304431,0.8299351307613665,1.2770364629158453,0.0,0.0,8.01133760989862,8.277005544124723,7.881660199338692,8.033782495725253,7.905488859954321,8.178982386603407,8.054510739461895,8.133079452201153
b1160,4.655797861045895,1.1935602796322051,4.178799746166618,0.9464263437320549,4.426684075086152,1.17568992257178,0.0,4.4567085091708165,0.0,4.492170905589592,1.0897116524185642,5.396359673812263,3.727875311056704,4.056711788891883,0.0,4.067464395515171,1.183220598343621,1.5255347844877836,0.8415750918789444,2.419349535952793,0.41966711193226125,3.0650740145195723,8.632215355296827,8.675395706477605,8.642582166305175,8.821696708471611,8.592638359294519,8.636049736805523,8.482344956717832,8.55459852430409
b4738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.892516265645284,0.0,4.1053905427505075,0.0,0.0,4.007545391727998
b4739,1.2880943380664085,0.0,0.9321411967237024,0.0,1.1849363469027285,0.0,0.0,1.5272428741460586,0.0,2.031080886409495,0.0,1.0184981527399337,0.0,1.0796792337303684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.822207026362248,4.96060849319766,5.166255140732773,3.1834535350331694,5.9105880114120195,5.632326767554227,5.76511206522398,5.808278270366542
b1161,2.5217420401746033,1.3474375732452561,2.6384570225792796,0.0,2.7936302805327315,2.007777213501172,1.858853988961891,2.7934530423699533,1.7109346272015038,2.534696079057065,0.9280116777635773,2.84503801106756,0.9854762627447756,2.629564859806208,0.0,3.419827114554045,1.6009025764293483,1.3237431962834154,0.9637749423298099,1.7310205037559554,0.8562170859258167,1.4245823250145715,7.996049445540026,7.767037692502725,8.018607499458039,7.973777785432579,7.952981899257344,7.924753269263102,7.65948816395409,7.9008090186463615
b1162,6.839086981768285,6.429188004854737,6.8714119058516365,6.347473160519106,6.9156767203012475,6.439938845105206,6.509717608608848,6.910647301545082,6.381964362514126,6.85607961608787,6.486178745417968,7.0356004152599265,6.170476206601272,6.868368936120864,6.231033428506671,6.5851631756363815,6.228215281300711,6.464737429173522,6.238289377264409,6.545424080747429,6.2819033606956465,6.338291575152272,7.912982136047369,8.128135214172271,8.224971031361537,8.119303304755807,8.045060793390197,8.0027731096961,8.011340220634233,8.076354908519999
b1163,6.921043004101175,6.4376154657835905,6.901042519742236,6.388490748599174,7.231638304214895,6.3771633258716145,6.218217138246566,7.033249952525688,6.446845947740972,6.959525679776925,6.439845482777612,7.103353181827481,6.174395545970246,7.169754573811811,6.123389117991433,6.150322092674053,6.273398204880896,6.10452660383557,6.543987219447338,6.247796358468914,6.705168729670007,6.274379044338235,7.971145692492447,7.934192914507399,7.720694963584601,8.027320255166211,7.928290871892415,7.870024332561321,7.858053187399639,7.940988991680951
b1164,3.858760384843561,3.9961338173357053,3.9102921083277242,4.6485202272603,4.859664514230731,2.6237568454169984,3.9968433812453283,3.639331526397092,4.419457811054922,4.079333339223793,4.286147643059614,2.758155239625259,2.5906931730919345,4.144812863832124,4.253389272303046,4.265854142927197,4.420464537205293,3.4950143029805356,4.838443276253153,3.894692604992039,5.135660618091341,4.300802773308647,7.229922656281812,7.254929913658604,7.701095389821798,7.709153837049761,7.412006418899543,7.063761569297949,7.177572143223963,7.457019102299804
b1165,3.8565445314518683,3.6389056779096296,4.438084643909353,3.446597390734439,5.406836983353067,4.352243545787743,1.201108101653522,4.303857377108826,4.2892534661103765,4.148606988456084,4.529517033912583,4.274398512641141,2.9149636524861826,4.669565763795012,4.334523036947961,3.6455431752567904,4.538943610780924,3.845957947555593,4.125101034254189,4.436109601680621,4.691691219682294,3.458795280360172,7.87044115398792,8.046905098879407,7.948496310188078,7.65478364399963,7.833864945242403,7.973320071285846,8.213050332819378,7.859418115135607
b1166,3.9988838639738162,3.5769657581362777,3.9038581758961937,3.6147239397656774,4.471048431599441,3.110852650894731,3.1651304545761945,3.8382773928314675,2.626058437801475,3.6496896676135506,2.6952733235046966,3.993320856355671,3.4144105835843197,3.983147097056022,3.02317626926096,3.675068514835608,3.968114596211311,3.3391686957205278,4.1159031285924295,2.8394422429795267,3.3238435814930067,3.971856570707815,8.3329162955699,8.095463816327623,8.233264081833743,8.439592488586579,8.431662190406211,8.470021455760227,8.20487539299111,8.183954222090565
b1167,2.893056887699186,2.5908642271216267,2.550363661621168,1.1416539099426457,4.383372067552331,1.399569459410353,1.2776172726458401,3.5221774235430545,1.9159700572680078,2.8918429010040994,3.0601934101782176,3.3428060170914824,1.7616609777200947,3.745261498875447,2.7514011339961697,2.055236316588041,2.9287394142607153,1.7844529561085072,2.8446605260446574,2.735376454530472,3.6348364891384106,2.840801006498344,8.953388757307335,8.35226418385307,8.770584243700911,8.711052357875335,8.83944710400217,8.584080276606734,8.642455130531427,8.484246086959132
b1168,1.3648362776777665,1.6099293627662965,0.9455941732975246,2.361507198207999,1.079353158162262,1.9797679277297247,1.3945510562540198,1.1145997192010748,2.1121374978165806,0.7437696404581142,1.9994497763270764,0.8654111332595501,1.684193141112789,1.345406400607561,1.5228658832530961,1.7313968646685158,2.0141726218918974,1.7641553089054294,1.7830364080481589,1.5866046641254201,1.6893414274342726,1.0051406572742598,8.128932322326804,8.004101353638232,8.065916268757556,8.168779423987884,8.071901280590733,7.995956843729326,8.07559934598132,8.121421833536681
b4520,1.299717576145004,0.0,1.2514576218188953,0.0,1.1959644233065074,0.0,0.0,0.0,0.0,1.3587896982964676,0.0,0.6040054374728154,0.9306493272513332,1.090054262573802,1.6658698466397897,2.198010644678188,0.0,3.5992192163838115,1.1188475503193318,1.0513230995762188,0.5844728058454121,1.7382036093291844,7.79641981129228,8.047134013465019,7.851835306087832,7.923437522035934,7.78704770900834,8.065374221800774,7.992460942109214,8.029851777433956
b4491,1.8232767503819023,2.025423207321392,1.499366681324985,1.7579420804932746,1.5730000271027191,2.2783409941243673,1.6521553544999403,1.532924522158663,2.395068488930157,1.57736225147603,1.9884913697236462,1.8399668750910592,1.7962019186224722,1.4473786277436553,2.0823464750390306,2.235650087570403,1.631884425511032,0.5457703235925195,1.8545899941436441,1.5613364463872816,1.7282916101006798,1.9864443123850721,8.110138526908809,7.948575883529209,8.05716375721843,8.023809075665945,8.025337829288233,8.050787344542117,7.97836936417969,8.102059444750578
b1171,4.840366711153667,3.957288736752092,4.847811256092865,3.200399610939565,4.806702236117903,4.539166259497266,3.0914169947238404,4.718421482387233,4.454744186695147,4.824987042126833,3.720913349028834,5.785865428496609,5.545415194769566,4.987056033749067,4.075811426307208,4.63310208538564,4.106049256007332,4.281528899090759,4.4333964214974015,4.571343405437778,4.02219877825549,4.660457962957674,7.643021488228244,7.350477042223236,6.887764547328585,7.65990908365459,7.176944214630041,7.237030246938103,7.30486699131193,7.095450852992705
b1172,3.2251771386209453,0.6820408740475965,3.4887799498428187,0.9035484747657647,2.993796667110535,1.1258980501393316,2.35392453844611,3.497689902092851,1.585861285413818,3.4505434164820166,2.063124860283996,4.355617545527173,4.77921266982577,3.1509026605482227,1.9102827300414,4.347813924010005,2.602237106932874,3.2961374342971896,2.6337974767924774,3.8693970027302775,2.8123534519856217,3.444469134069149,7.440261408322507,7.455646508489961,7.793668717705223,7.365230820318776,7.410872199275421,7.5595379525236694,7.156840258637501,7.271110853730727
b4593,3.3503984823711583,0.0,3.3602156939838235,0.0,3.1897085511536796,0.0,0.0,3.633158911785873,0.0,3.4391995344962543,0.0,4.2225476754317,2.144514980706162,2.8862390185033036,1.9011254545233334,3.3266847327268745,1.4723743209484004,0.0,0.7969170400080909,2.3360966184122613,0.7036939895843154,1.5657217300242328,8.096665430816588,7.885810879931278,8.218796781914389,8.415309255689094,8.050681619632835,8.30476099183159,8.139329550531784,7.615081030441728
b4594,1.8406604230184227,1.696954364747313,2.088007492104587,1.386775932851725,2.2630524502963802,2.429274331026784,0.0,1.698960518002496,2.23669010874121,2.8361310115176352,1.5682519392299774,2.4019674394100163,2.3971451110512234,1.871130028087975,2.612866762208387,2.3854654285183954,1.6842380949163491,0.0,1.6179725605249666,0.0,1.121824808844603,1.5027315572004023,8.573655886621594,8.239643223268333,8.049187169638332,8.083152421807954,7.954841496236035,7.672644488153517,8.227235299676728,8.347800431050961
b4521,0.0,1.4949246812060855,0.9100169463334489,2.423836877235228,0.0,3.2173353661241775,2.033180850917392,0.3826033352344631,2.507060747300561,0.0,2.3925539898550494,0.4125130860216854,2.332876914710403,0.0,2.984975446517999,1.0991319102128172,2.9228071946073935,0.0,2.2417771972594696,1.2421312751292515,1.9493141129391518,1.5767877870633837,7.8634643793553956,7.973917448178471,7.722896815034994,8.16974025881554,7.8980449965742965,8.273445879627289,7.827100949240718,8.041295315524259
b1174,8.13118486763629,8.595452635228883,8.13506867749043,8.657333760156916,8.20380237227735,8.5981636785177,8.721403584977816,8.135207064232524,8.587558758428678,8.174479004593117,8.774035811961905,8.24691414738691,8.844156285505441,8.272957140834123,8.918944632969156,8.248708233199089,8.605914252147349,8.148358663984387,8.788353520247048,8.212164544728887,8.728650958139482,8.455437193809805,7.808138750360073,7.823543797778987,7.980429154412078,7.884332584252598,7.723825227768882,7.866421577774945,8.03216784155313,8.009914078689583
b1175,8.43767221133459,8.645096539576109,8.47309254444606,8.55321241519656,8.482292943284534,8.636191284406905,8.55190995593544,8.610061896902797,8.58223920392295,8.537714645653281,8.570951216918013,8.640883542190164,8.623769359286795,8.487415572082167,8.532793116992607,8.131121942291383,8.606240818284677,8.06378827227321,8.564740646694059,8.11614260573065,8.492301338222745,8.207091161923445,7.677246303097256,7.698832572228976,7.729944106676591,7.542591281059586,7.606093725109875,7.595707113145739,7.502973616860873,7.641739146146456
b1176,9.232383561874752,8.756296482385759,9.184632385577626,8.821552217818125,9.388526305761937,8.708381469892293,8.734689158781869,9.301434229985986,8.706560016147352,9.302319632014298,8.718361788126337,9.426506220230614,8.800209666784472,9.213427871740693,8.605021366162193,8.69439581225933,8.664092559315026,8.58865043577749,8.736303271418873,8.680610656758455,8.737303150663616,8.656737630662361,7.599536817655048,7.603343328018249,7.439511974010382,7.739770634852654,7.591151597783397,7.615235609256132,7.666782494700411,7.643505885316209
b1177,5.831843792610336,5.7580657007788,5.880490860512497,5.685661254666789,5.897569810171919,5.896997684159443,5.153889218283187,5.957757859064831,5.652119949599697,6.024061328461913,5.5259923517808245,5.645692825938204,5.251994755414278,5.881437142881222,5.975111935414971,6.411504792827525,5.458129347455754,4.9399940356639584,5.344789840018397,5.8650140046468096,5.506743988646914,5.965072041127663,7.901254032202511,7.941224225400205,7.921970005941445,7.69850263639988,7.79727222763228,8.058526507941352,7.753444453594872,7.6414449019646415
b1178,4.790666493531289,9.109535011491504,5.037588530663704,9.027366905618482,5.709856148706869,9.065441207999562,9.166096183860148,4.592693782766609,9.00434223340911,4.777405804781565,8.799899407152894,5.069240860908649,8.823922070643677,5.267244356877661,8.69814497984097,7.393559205074219,9.100596415973177,7.85289433522167,9.08126477779422,7.827174833040228,9.048320797149294,8.078891860358436,7.65777847439134,7.895840418078273,7.645330315979493,8.117973601217233,7.877218709515402,7.867974400463459,7.830567685285512,8.091953152694714
b1179,7.631323786591338,7.142506840937418,7.4626881588206855,6.997350110822593,7.753907356754973,7.084547961473223,7.171627503824591,7.501335747939815,7.17612692288886,7.634500164722576,7.2839026540462095,7.6426159034742485,7.1100959694893024,7.696186719150777,7.028189955218571,7.392558617040855,7.233875816643335,7.016329595664439,7.373259122831913,7.017517188919649,7.311921991101037,7.163692904373438,7.308150847628218,7.5523161822595295,7.603959417759896,7.166993658675271,7.375912384759307,7.250118693259507,7.416892200001441,7.553198809029752
b1180,6.866480260162123,7.024803219556546,6.915734594982975,7.178091534149402,7.026444453516955,7.058149814383961,6.936025667754212,6.8745724328380255,7.064978103578038,7.01199054945474,6.9666336545948635,6.700382641223375,6.914891118305231,7.006059541651756,6.957691557102298,6.819251643771731,7.091469276095614,6.961156829113554,7.0906771598490925,6.996424730896657,6.993897971879196,6.93296286830078,7.858054286036867,7.774478584601821,7.500192140573931,7.850448451290921,7.518782196772231,7.801285766801745,7.641280962974048,7.6475941473245825
