,TF,ev_level,gene_id
2765,argR,SBRG,b0923
2766,argR,SBRG,b0924
2767,argR,SBRG,b0942
2768,argR,SBRG,b0943
2769,argR,SBRG,b0944
2770,argR,SBRG,b1221
2771,argR,SBRG,b1301
2772,argR,SBRG,b1302
2773,argR,SBRG,b1498
2774,argR,SBRG,b1605
2775,argR,SBRG,b1606
2776,argR,SBRG,b1723
2777,argR,SBRG,b1744
2778,argR,SBRG,b1745
2779,argR,SBRG,b1746
2780,argR,SBRG,b1747
2781,argR,SBRG,b1748
2782,argR,SBRG,b1786
2783,argR,SBRG,b1967
2784,argR,SBRG,b2018
2785,argR,SBRG,b2019
2786,argR,SBRG,b2020
2787,argR,SBRG,b2021
2788,argR,SBRG,b2022
2789,argR,SBRG,b2023
2790,argR,SBRG,b2024
2791,argR,SBRG,b2025
2792,argR,SBRG,b2026
2793,argR,SBRG,b2151
2794,argR,SBRG,b2298
2795,argR,SBRG,b2306
2796,argR,SBRG,b2307
2797,argR,SBRG,b2308
2798,argR,SBRG,b2309
2799,argR,SBRG,b2311
2800,argR,SBRG,b2312
2801,argR,SBRG,b2313
2802,argR,SBRG,b2443
2803,argR,SBRG,b2457
2804,argR,SBRG,b2458
2805,argR,SBRG,b2459
2806,argR,SBRG,b2460
2807,argR,SBRG,b2461
2808,argR,SBRG,b2462
2809,argR,SBRG,b2471
2810,argR,SBRG,b2472
2811,argR,SBRG,b2536
2812,argR,SBRG,b2666
2813,argR,SBRG,b2669
2814,argR,SBRG,b2818
2815,argR,SBRG,b3018
2816,argR,SBRG,b3151
2817,argR,SBRG,b3164
2818,argR,SBRG,b3165
2819,argR,SBRG,b3166
2820,argR,SBRG,b3167
2821,argR,SBRG,b3168
2822,argR,SBRG,b3169
2823,argR,SBRG,b3170
2824,argR,Weak,b3172
2825,argR,SBRG,b3176
2826,argR,SBRG,b3212
2827,argR,SBRG,b3213
2828,argR,SBRG,b3214
2829,argR,SBRG,b3237
2830,argR,SBRG,b3249
2831,argR,SBRG,b3250
2832,argR,SBRG,b3251
2833,argR,SBRG,b3359
2834,argR,SBRG,b3384
2835,argR,SBRG,b3385
2836,argR,SBRG,b3386
2837,argR,SBRG,b3387
2838,argR,SBRG,b3388
2839,argR,SBRG,b3389
2840,argR,SBRG,b3390
2841,argR,SBRG,b3625
2842,argR,SBRG,b3628
2843,argR,SBRG,b3630
2844,argR,SBRG,b3631
2845,argR,SBRG,b3632
2846,argR,SBRG,b3731
2847,argR,SBRG,b3732
2848,argR,SBRG,b3733
2849,argR,SBRG,b3734
2850,argR,SBRG,b3735
2851,argR,SBRG,b3736
2852,argR,SBRG,b3737
2853,argR,SBRG,b3738
2854,argR,SBRG,b3739
2855,argR,Weak,b3957
2856,argR,Weak,b3958
2857,argR,SBRG,b3959
2858,argR,SBRG,b3960
2859,argR,SBRG,b4077
2860,argR,SBRG,b4092
2861,argR,SBRG,b4093
2862,argR,SBRG,b4094
2863,argR,SBRG,b4244
2864,argR,SBRG,b4245
2865,argR,SBRG,b4246
2866,argR,SBRG,b4254
2867,argR,SBRG,b4547
2868,argR,SBRG,b4678
2869,arsR,Weak,b3501
2870,arsR,Weak,b3502
2871,arsR,Weak,b3503
2872,ascG,Weak,b0330
2873,ascG,Weak,b0473
2874,ascG,Weak,b0820
2875,ascG,Weak,b2715
2876,ascG,Weak,b2716
2877,asnC,Weak,b3741
2878,asnC,Weak,b3742
2879,asnC,Weak,b3743
2880,asnC,Weak,b3744
2881,atoC,Strong,b2221
2882,atoC,Strong,b2222
2883,atoC,Strong,b2223
2884,atoC,Strong,b2224
2885,baeR,Weak,b1743
2886,baeR,Weak,b2074
2887,baeR,Weak,b2075
2888,baeR,Weak,b2076
2889,baeR,Weak,b2077
2890,baeR,Weak,b2078
2891,baeR,Weak,b2079
2892,baeR,Strong,b2470
2893,basR,Strong,b0460
2894,basR,Strong,b0461
2895,basR,Strong,b1014
2896,basR,Strong,b1037
2897,basR,Strong,b1038
2898,basR,Strong,b1039
2899,basR,Strong,b1040
2900,basR,Strong,b1552
2901,basR,Strong,b3025
2902,basR,Strong,b3026
2903,basR,Strong,b3207
2904,basR,Strong,b4042
2905,basR,Strong,b4312
2906,betI,Weak,b0311
2907,betI,Weak,b0312
2908,betI,Weak,b0313
2909,betI,Weak,b0314
2910,birA,Strong,b0774
2911,birA,Strong,b0775
2912,birA,Strong,b0776
2913,birA,Strong,b0777
2914,birA,Strong,b0778
2915,bluR,Strong,b1164
2916,bluR,Strong,b1165
2917,bluR,Strong,b1166
2918,bluR,Strong,b1167
2919,bolA,Weak,b0839
2920,bolA,Weak,b4150
2921,btsR,Strong,b4354
2922,cadC,Strong,b4131
2923,cadC,Strong,b4132
2924,cadC,Weak,b4133
2925,caiF,Strong,b0035
2926,caiF,Strong,b0036
2927,caiF,Strong,b0037
2928,caiF,Strong,b0038
2929,caiF,Strong,b0039
2930,caiF,Strong,b0040
2931,caiF,Strong,b0041
2932,caiF,Strong,b0042
2933,caiF,Strong,b0043
2934,caiF,Strong,b0044
2935,cbl,Strong,b0365
2936,cbl,Strong,b0366
2937,cbl,Strong,b0367
2938,cbl,Strong,b0368
2939,cbl,Strong,b0933
2940,cbl,Strong,b0934
2941,cbl,Strong,b0935
2942,cbl,Strong,b0936
2943,cbl,Strong,b0937
2944,cdaR,Weak,b0162
2945,cdaR,Weak,b2787
2946,cdaR,Weak,b2788
2947,cdaR,Weak,b2789
2948,cdaR,Weak,b3124
2949,cdaR,Weak,b3125
2950,cdaR,Weak,b3126
2951,cdaR,Weak,b3127
2952,cdaR,Weak,b3128
2953,cecR,Strong,b0792
2954,cecR,Strong,b0793
2955,cecR,Strong,b0794
2956,cecR,Strong,b0795
2957,cecR,Strong,b0796
2958,chbR,Strong,b1733
2959,chbR,Strong,b1734
2960,chbR,Strong,b1735
2961,chbR,Strong,b1736
2962,chbR,Strong,b1737
2963,chbR,Strong,b1738
2964,comR,Strong,b1112
2965,cpxR,Weak,b0161
2966,cpxR,Weak,b0178
2967,cpxR,Weak,b0179
2968,cpxR,Weak,b0180
2969,cpxR,Weak,b0181
2970,cpxR,Weak,b0377
2971,cpxR,Weak,b0378
2972,cpxR,Weak,b0441
2973,cpxR,Strong,b0460
2974,cpxR,Strong,b0461
2975,cpxR,Strong,b0754
2976,cpxR,Strong,b0925
2977,cpxR,Weak,b0929
2978,cpxR,Strong,b0970
2979,cpxR,Strong,b1037
2980,cpxR,Strong,b1038
2981,cpxR,Strong,b1039
2982,cpxR,Strong,b1040
2983,cpxR,Weak,b1041
2984,cpxR,Weak,b1042
2985,cpxR,Weak,b1043
2986,cpxR,Strong,b1113
2987,cpxR,Strong,b1530
2988,cpxR,Strong,b1531
2989,cpxR,Strong,b1532
2990,cpxR,Strong,b1535
2991,cpxR,Strong,b1743
2992,cpxR,Strong,b1846
2993,cpxR,Strong,b1887
2994,cpxR,Strong,b1888
2995,cpxR,Strong,b1889
2996,cpxR,Strong,b1890
2997,cpxR,Strong,b1902
2998,cpxR,Strong,b2074
2999,cpxR,Strong,b2075
3000,cpxR,Strong,b2076
3001,cpxR,Strong,b2077
3002,cpxR,Strong,b2078
3003,cpxR,Strong,b2079
3004,cpxR,Weak,b2215
3005,cpxR,Strong,b2470
3006,cpxR,Weak,b2570
3007,cpxR,Weak,b2571
3008,cpxR,Weak,b2572
3009,cpxR,Weak,b2573
3010,cpxR,Weak,b2580
3011,cpxR,Weak,b2617
3012,cpxR,Weak,b2665
3013,cpxR,Weak,b2666
3014,cpxR,Weak,b2893
3015,cpxR,Weak,b3057
3016,cpxR,Strong,b3095
3017,cpxR,Strong,b3096
3018,cpxR,Strong,b3363
3019,cpxR,Weak,b3461
3020,cpxR,Weak,b3688
3021,cpxR,Strong,b3859
3022,cpxR,Strong,b3860
3023,cpxR,Strong,b3911
3024,cpxR,Strong,b3912
3025,cpxR,Weak,b4159
3026,cpxR,Weak,b4160
3027,cpxR,Strong,b4355
3028,cpxR,Weak,b4392
3029,cpxR,Strong,b4484
3030,cpxR,Strong,b4490_2
3031,cra,Weak,b0070
3032,cra,Weak,b0112
3033,cra,SBRG,b0113
3034,cra,SBRG,b0114
3035,cra,SBRG,b0115
3036,cra,SBRG,b0116
3037,cra,SBRG,b0118
3038,cra,Weak,b0311
3039,cra,Weak,b0312
3040,cra,Weak,b0313
3041,cra,Weak,b0314
3042,cra,SBRG,b0315
3043,cra,Weak,b0331
3044,cra,Weak,b0333
3045,cra,Weak,b0334
3046,cra,Weak,b0335
3047,cra,SBRG,b0428
3048,cra,SBRG,b0429
3049,cra,SBRG,b0430
3050,cra,SBRG,b0431
3051,cra,SBRG,b0432
3052,cra,Weak,b0733
3053,cra,Weak,b0734
3054,cra,Weak,b0871
3055,cra,SBRG,b0933
3056,cra,SBRG,b0934
3057,cra,SBRG,b0935
3058,cra,SBRG,b0936
3059,cra,SBRG,b0937
3060,cra,Weak,b1037
3061,cra,Weak,b1038
3062,cra,Weak,b1039
3063,cra,Weak,b1040
3064,cra,Strong,b1136
3065,cra,SBRG,b1235
3066,cra,SBRG,b1241
3067,cra,SBRG,b1242
3068,cra,Weak,b1276
3069,cra,Weak,b1530
3070,cra,Weak,b1531
3071,cra,Weak,b1532
3072,cra,SBRG,b1675
3073,cra,SBRG,b1676
3074,cra,SBRG,b1702
3075,cra,SBRG,b1703
3076,cra,SBRG,b1778
3077,cra,SBRG,b1779
3078,cra,Weak,b1780
3079,cra,SBRG,b1817
3080,cra,SBRG,b1818
3081,cra,SBRG,b1819
3082,cra,Strong,b1850
3083,cra,Strong,b1851
3084,cra,Weak,b1852
3085,cra,SBRG,b2007
3086,cra,SBRG,b2019
3087,cra,SBRG,b2020
3088,cra,SBRG,b2021
3089,cra,SBRG,b2022
3090,cra,SBRG,b2023
3091,cra,SBRG,b2024
3092,cra,SBRG,b2025
3093,cra,SBRG,b2026
3094,cra,SBRG,b2074
3095,cra,SBRG,b2075
3096,cra,SBRG,b2076
3097,cra,SBRG,b2077
3098,cra,SBRG,b2078
3099,cra,SBRG,b2079
3100,cra,Weak,b2097
3101,cra,SBRG,b2167
3102,cra,SBRG,b2168
3103,cra,SBRG,b2169
3104,cra,SBRG,b2276
3105,cra,SBRG,b2277
3106,cra,SBRG,b2278
3107,cra,SBRG,b2279
3108,cra,SBRG,b2280
3109,cra,SBRG,b2281
3110,cra,SBRG,b2282
3111,cra,SBRG,b2283
3112,cra,SBRG,b2284
3113,cra,SBRG,b2285
3114,cra,SBRG,b2286
3115,cra,SBRG,b2287
3116,cra,SBRG,b2288
3117,cra,SBRG,b2388
3118,cra,Weak,b2415
3119,cra,Weak,b2416
3120,cra,Weak,b2417
3121,cra,SBRG,b2597
3122,cra,SBRG,b2673
3123,cra,SBRG,b2674
3124,cra,SBRG,b2675
3125,cra,SBRG,b2676
3126,cra,Strong,b2712
3127,cra,SBRG,b2779
3128,cra,SBRG,b2925
3129,cra,SBRG,b2926
3130,cra,SBRG,b2927
3131,cra,Weak,b2980
3132,cra,Strong,b3357
3133,cra,SBRG,b3365
3134,cra,SBRG,b3366
3135,cra,SBRG,b3367
3136,cra,SBRG,b3368
3137,cra,SBRG,b3376
3138,cra,SBRG,b3377
3139,cra,SBRG,b3378
3140,cra,SBRG,b3379
3141,cra,SBRG,b3380
3142,cra,SBRG,b3381
3143,cra,Strong,b3403
3144,cra,SBRG,b3476
3145,cra,SBRG,b3477
3146,cra,SBRG,b3478
3147,cra,SBRG,b3479
3148,cra,SBRG,b3480
3149,cra,SBRG,b3481
3150,cra,Strong,b3599
3151,cra,Strong,b3600
3152,cra,Strong,b3601
3153,cra,SBRG,b3612
3154,cra,SBRG,b3613
3155,cra,SBRG,b3614
3156,cra,SBRG,b3829
3157,cra,SBRG,b3916
3158,cra,SBRG,b3919
3159,cra,Weak,b3956
3160,cra,SBRG,b4014
3161,cra,SBRG,b4015
3162,cra,SBRG,b4016
3163,cra,SBRG,b4232
3164,cra,Weak,b4233
3165,cra,SBRG,b4239
3166,cra,SBRG,b4240
3167,cra,Weak,b4662
3168,creB,Weak,b2464
3169,creB,Weak,b4032
3170,creB,Weak,b4033
3171,creB,Weak,b4034
3172,creB,Weak,b4400
3173,crp,SBRG,b0001
3174,crp,SBRG,b0002
3175,crp,SBRG,b0003
3176,crp,SBRG,b0004
3177,crp,Weak,b0034
3178,crp,Weak,b0035
3179,crp,Weak,b0036
3180,crp,Weak,b0037
3181,crp,Weak,b0038
3182,crp,Weak,b0039
3183,crp,Weak,b0040
3184,crp,Weak,b0041
3185,crp,Weak,b0042
3186,crp,Weak,b0043
3187,crp,Weak,b0044
3188,crp,Strong,b0061
3189,crp,Strong,b0062
3190,crp,Strong,b0063
3191,crp,Strong,b0064
3192,crp,Weak,b0106
3193,crp,Weak,b0107
3194,crp,Weak,b0108
3195,crp,Weak,b0109
3196,crp,Weak,b0110
3197,crp,Weak,b0111
3198,crp,Weak,b0113
3199,crp,Weak,b0114
3200,crp,Weak,b0115
3201,crp,Weak,b0116
3202,crp,Weak,b0118
3203,crp,Strong,b0124
3204,crp,Strong,b0125
3205,crp,SBRG,b0127
3206,crp,SBRG,b0128
3207,crp,SBRG,b0129
3208,crp,Weak,b0145
3209,crp,Weak,b0146
3210,crp,Weak,b0189
3211,crp,Weak,b0190
3212,crp,Weak,b0191
3213,crp,Weak,b0192
3214,crp,Strong,b0330
3215,crp,Strong,b0331
3216,crp,Strong,b0333
3217,crp,Strong,b0334
3218,crp,Strong,b0335
3219,crp,Strong,b0342
3220,crp,Strong,b0343
3221,crp,Strong,b0344
3222,crp,Strong,b0345
3223,crp,Strong,b0346
3224,crp,Weak,b0347
3225,crp,Weak,b0348
3226,crp,Weak,b0349
3227,crp,Weak,b0350
3228,crp,Weak,b0351
3229,crp,Weak,b0352
3230,crp,SBRG,b0379
3231,crp,SBRG,b0380
3232,crp,Strong,b0396
3233,crp,SBRG,b0411
3234,crp,Weak,b0428
3235,crp,Weak,b0429
3236,crp,Weak,b0430
3237,crp,Weak,b0431
3238,crp,Weak,b0432
3239,crp,Strong,b0440
3240,crp,SBRG,b0553_1
3241,crp,SBRG,b0553_2
3242,crp,Weak,b0583
3243,crp,Weak,b0584
3244,crp,Weak,b0593
3245,crp,Weak,b0594
3246,crp,Weak,b0595
3247,crp,Weak,b0596
3248,crp,Weak,b0597
3249,crp,SBRG,b0598
3250,crp,SBRG,b0610
3251,crp,Weak,b0613
3252,crp,Weak,b0614
3253,crp,Weak,b0615
3254,crp,Weak,b0616
3255,crp,Weak,b0617
3256,crp,Weak,b0618
3257,crp,Weak,b0619
3258,crp,Weak,b0620
3259,crp,SBRG,b0623
3260,crp,Weak,b0675
3261,crp,Weak,b0676
3262,crp,Weak,b0677
3263,crp,Weak,b0678
3264,crp,Weak,b0679
3265,crp,Weak,b0681
3266,crp,Weak,b0682
3267,crp,Weak,b0683
3268,crp,SBRG,b0720
3269,crp,SBRG,b0721
3270,crp,SBRG,b0722
3271,crp,SBRG,b0723
3272,crp,SBRG,b0724
3273,crp,SBRG,b0726
3274,crp,SBRG,b0727
3275,crp,SBRG,b0728
3276,crp,SBRG,b0729
3277,crp,SBRG,b0753
3278,crp,Weak,b0756
3279,crp,Weak,b0757
3280,crp,Weak,b0758
3281,crp,Weak,b0759
3282,crp,Weak,b0763
3283,crp,Weak,b0764
3284,crp,Weak,b0765
3285,crp,Weak,b0805
3286,crp,SBRG,b0815
3287,crp,SBRG,b0819
3288,crp,Weak,b0820
3289,crp,SBRG,b0880
3290,crp,SBRG,b0881
3291,crp,SBRG,b0882
3292,crp,Weak,b0903
3293,crp,Weak,b0904
3294,crp,Weak,b0907
3295,crp,Weak,b0908
3296,crp,Weak,b0929
3297,crp,Weak,b0931
3298,crp,Weak,b0953
3299,crp,Weak,b0957
3300,crp,Weak,b0959
3301,crp,Weak,b1002
3302,crp,Weak,b1015
3303,crp,SBRG,b1036
3304,crp,Weak,b1037
3305,crp,Weak,b1038
3306,crp,Weak,b1039
3307,crp,Weak,b1040
3308,crp,SBRG,b1101
3309,crp,Strong,b1111
3310,crp,Strong,b1112
3311,crp,Strong,b1182
3312,crp,Strong,b1189
3313,crp,Strong,b1190
3314,crp,SBRG,b1205
3315,crp,SBRG,b1235
3316,crp,SBRG,b1256
3317,crp,Weak,b1272
3318,crp,Weak,b1276
3319,crp,Weak,b1298
3320,crp,Weak,b1299
3321,crp,Weak,b1300
3322,crp,Weak,b1301
3323,crp,Weak,b1302
3324,crp,SBRG,b1304
3325,crp,SBRG,b1305
3326,crp,SBRG,b1306
3327,crp,SBRG,b1307
3328,crp,SBRG,b1308
3329,crp,SBRG,b1309
3330,crp,SBRG,b1310
3331,crp,SBRG,b1311
3332,crp,SBRG,b1312
3333,crp,SBRG,b1313
3334,crp,SBRG,b1314
3335,crp,SBRG,b1315
3336,crp,SBRG,b1316
3337,crp,SBRG,b1317
3338,crp,SBRG,b1319
3339,crp,Weak,b1384
3340,crp,Weak,b1385
3341,crp,Strong,b1387
3342,crp,Strong,b1388
3343,crp,Strong,b1389
3344,crp,Strong,b1390
3345,crp,Strong,b1391
3346,crp,Strong,b1392
3347,crp,Strong,b1393
3348,crp,Strong,b1394
3349,crp,Strong,b1395
3350,crp,Strong,b1396
3351,crp,Strong,b1397
3352,crp,Strong,b1398
3353,crp,SBRG,b1415
3354,crp,SBRG,b1420
3355,crp,SBRG,b1421
3356,crp,Weak,b1492
3357,crp,Weak,b1493
3358,crp,Strong,b1511
3359,crp,Strong,b1512
3360,crp,Strong,b1513
3361,crp,Strong,b1514
3362,crp,Strong,b1515
3363,crp,Strong,b1516
3364,crp,Strong,b1517
3365,crp,Strong,b1518
3366,crp,Strong,b1519
3367,crp,Weak,b1521
3368,crp,Weak,b1530
3369,crp,Weak,b1531
3370,crp,Weak,b1532
3371,crp,Weak,b1593
3372,crp,Weak,b1594
3373,crp,SBRG,b1611
3374,crp,SBRG,b1612
3375,crp,Weak,b1613
3376,crp,Weak,b1615
3377,crp,Weak,b1616
3378,crp,Weak,b1617
3379,crp,Weak,b1620
3380,crp,Weak,b1621
3381,crp,Weak,b1622
3382,crp,Weak,b1656
3383,crp,Weak,b1733
3384,crp,Weak,b1734
3385,crp,Weak,b1735
3386,crp,Weak,b1736
3387,crp,Weak,b1737
3388,crp,Weak,b1738
3389,crp,Weak,b1761
3390,crp,SBRG,b1777
3391,crp,SBRG,b1778
3392,crp,Weak,b1779
3393,crp,Weak,b1805
3394,crp,SBRG,b1817
3395,crp,SBRG,b1818
3396,crp,SBRG,b1819
3397,crp,SBRG,b1823
3398,crp,SBRG,b1824
3399,crp,SBRG,b1891
3400,crp,SBRG,b1892
3401,crp,Strong,b1900
3402,crp,Strong,b1901
3403,crp,SBRG,b1955
3404,crp,SBRG,b1976
3405,crp,Weak,b2009
3406,crp,SBRG,b2074
3407,crp,SBRG,b2075
3408,crp,SBRG,b2076
3409,crp,SBRG,b2077
3410,crp,SBRG,b2078
3411,crp,SBRG,b2079
3412,crp,SBRG,b2091
3413,crp,SBRG,b2092_1
3414,crp,SBRG,b2092_2
3415,crp,SBRG,b2093
3416,crp,SBRG,b2094
3417,crp,SBRG,b2095
3418,crp,SBRG,b2096
3419,crp,SBRG,b2127
3420,crp,SBRG,b2143
3421,crp,Weak,b2146
3422,crp,Weak,b2147
3423,crp,SBRG,b2148
3424,crp,SBRG,b2149
3425,crp,SBRG,b2150
3426,crp,Weak,b2151
3427,crp,Weak,b2155
3428,crp,SBRG,b2170
3429,crp,Weak,b2171
3430,crp,SBRG,b2172
3431,crp,SBRG,b2176
3432,crp,Weak,b2231
3433,crp,Weak,b2232
3434,crp,Weak,b2234
3435,crp,Weak,b2235
3436,crp,Weak,b2236
3437,crp,Weak,b2239
3438,crp,Weak,b2240
3439,crp,Weak,b2241
3440,crp,Weak,b2242
3441,crp,Weak,b2243
3442,crp,SBRG,b2276
3443,crp,SBRG,b2277
3444,crp,SBRG,b2278
3445,crp,SBRG,b2279
3446,crp,SBRG,b2280
3447,crp,SBRG,b2281
3448,crp,SBRG,b2282
3449,crp,SBRG,b2283
3450,crp,SBRG,b2284
3451,crp,SBRG,b2285
3452,crp,SBRG,b2286
3453,crp,SBRG,b2287
3454,crp,SBRG,b2288
3455,crp,Strong,b2344
3456,crp,Weak,b2365
3457,crp,Weak,b2366
3458,crp,SBRG,b2392
3459,crp,Weak,b2393
3460,crp,SBRG,b2398
3461,crp,SBRG,b2399
3462,crp,Weak,b2415
3463,crp,Weak,b2416
3464,crp,Weak,b2417
3465,crp,SBRG,b2426
3466,crp,Weak,b2428
3467,crp,Weak,b2429
3468,crp,Weak,b2469
3469,crp,Weak,b2481
3470,crp,Weak,b2482
3471,crp,Weak,b2483
3472,crp,Weak,b2484
3473,crp,Weak,b2485
3474,crp,Weak,b2486
3475,crp,Weak,b2487
3476,crp,Weak,b2488
3477,crp,Weak,b2489
3478,crp,Weak,b2490
3479,crp,Weak,b2491
3480,crp,Weak,b2492
3481,crp,SBRG,b2507
3482,crp,SBRG,b2508
3483,crp,SBRG,b2509
3484,crp,Weak,b2535
3485,crp,Strong,b2570
3486,crp,Strong,b2571
3487,crp,Strong,b2572
3488,crp,Strong,b2573
3489,crp,Weak,b2579
3490,crp,Weak,b2584
3491,crp,SBRG,b2597
3492,crp,Weak,b2614
3493,crp,Weak,b2659
3494,crp,Weak,b2660
3495,crp,Weak,b2661
3496,crp,Weak,b2662
3497,crp,Weak,b2663
3498,crp,Weak,b2702
3499,crp,Weak,b2703
3500,crp,Weak,b2704
3501,crp,Weak,b2705
3502,crp,Weak,b2706
3503,crp,Weak,b2707
3504,crp,Weak,b2708
3505,crp,Strong,b2715
3506,crp,Strong,b2716
3507,crp,SBRG,b2741
3508,crp,Strong,b2754
3509,crp,Strong,b2755
3510,crp,Strong,b2756
3511,crp,Strong,b2757
3512,crp,Strong,b2758
3513,crp,Strong,b2759
3514,crp,Strong,b2760
3515,crp,Strong,b2782
3516,crp,Strong,b2783
3517,crp,Strong,b2784
3518,crp,SBRG,b2796
3519,crp,SBRG,b2797
3520,crp,SBRG,b2798
3521,crp,Weak,b2799
3522,crp,Weak,b2800
3523,crp,Weak,b2801
3524,crp,Weak,b2802
3525,crp,Weak,b2803
3526,crp,Weak,b2804
3527,crp,Weak,b2805
3528,crp,Weak,b2840
3529,crp,Weak,b2841
3530,crp,SBRG,b2844
3531,crp,Strong,b2903
3532,crp,Strong,b2904
3533,crp,Strong,b2905
3534,crp,SBRG,b2913
3535,crp,Weak,b2925
3536,crp,SBRG,b2926
3537,crp,SBRG,b2927
3538,crp,Weak,b2942
3539,crp,Weak,b2943
3540,crp,Weak,b2957
3541,crp,Strong,b2964
3542,crp,Weak,b2965
3543,crp,SBRG,b2975
3544,crp,SBRG,b2976
3545,crp,SBRG,b2977
3546,crp,SBRG,b2979
3547,crp,SBRG,b2980
3548,crp,SBRG,b3041
3549,crp,Weak,b3049
3550,crp,SBRG,b3065
3551,crp,SBRG,b3066
3552,crp,Weak,b3072
3553,crp,Weak,b3076
3554,crp,Weak,b3077
3555,crp,Weak,b3081
3556,crp,SBRG,b3090
3557,crp,SBRG,b3091
3558,crp,SBRG,b3092
3559,crp,Weak,b3093
3560,crp,Weak,b3113
3561,crp,Weak,b3114
3562,crp,Weak,b3115
3563,crp,Weak,b3116
3564,crp,Weak,b3117
3565,crp,Weak,b3118
3566,crp,SBRG,b3124
3567,crp,SBRG,b3125
3568,crp,SBRG,b3126
3569,crp,SBRG,b3127
3570,crp,Strong,b3132
3571,crp,Strong,b3133
3572,crp,Strong,b3134
3573,crp,Strong,b3135
3574,crp,Strong,b3164
3575,crp,SBRG,b3165
3576,crp,SBRG,b3166
3577,crp,SBRG,b3167
3578,crp,SBRG,b3168
3579,crp,SBRG,b3169
3580,crp,SBRG,b3170
3581,crp,SBRG,b3172
3582,crp,Strong,b3212
3583,crp,Strong,b3213
3584,crp,Strong,b3214
3585,crp,Strong,b3221
3586,crp,Strong,b3222
3587,crp,Strong,b3223
3588,crp,Strong,b3224
3589,crp,Strong,b3225
3590,crp,Weak,b3230
3591,crp,Weak,b3231
3592,crp,Weak,b3236
3593,crp,Weak,b3240
3594,crp,Weak,b3241
3595,crp,Weak,b3242
3596,crp,Weak,b3243
3597,crp,Strong,b3260
3598,crp,Strong,b3261
3599,crp,Strong,b3356
3600,crp,SBRG,b3357
3601,crp,SBRG,b3358
3602,crp,SBRG,b3360
3603,crp,SBRG,b3361
3604,crp,SBRG,b3362
3605,crp,SBRG,b3363
3606,crp,SBRG,b3364
3607,crp,Weak,b3365
3608,crp,Weak,b3366
3609,crp,Weak,b3367
3610,crp,Weak,b3368
3611,crp,Weak,b3392
3612,crp,Weak,b3393
3613,crp,Weak,b3394
3614,crp,Weak,b3395
3615,crp,SBRG,b3403
3616,crp,Strong,b3404
3617,crp,Strong,b3405
3618,crp,Weak,b3413
3619,crp,Weak,b3414
3620,crp,Strong,b3415
3621,crp,Strong,b3418
3622,crp,Strong,b3423_1
3623,crp,Strong,b3423_2
3624,crp,Strong,b3424
3625,crp,Strong,b3425
3626,crp,Strong,b3426
3627,crp,Strong,b3428
3628,crp,Strong,b3429
3629,crp,Strong,b3430
3630,crp,Weak,b3437
3631,crp,SBRG,b3439
3632,crp,SBRG,b3440
3633,crp,Strong,b3449
3634,crp,Strong,b3450
3635,crp,Strong,b3451
3636,crp,Strong,b3452
3637,crp,Strong,b3453
3638,crp,Weak,b3461
3639,crp,Strong,b3512
3640,crp,Strong,b3513
3641,crp,Strong,b3514
3642,crp,Weak,b3516
3643,crp,Weak,b3517
3644,crp,Strong,b3528
3645,crp,SBRG,b3546
3646,crp,SBRG,b3556
3647,crp,Weak,b3564
3648,crp,Weak,b3565
3649,crp,Weak,b3566
3650,crp,Weak,b3567
3651,crp,Weak,b3568
3652,crp,Weak,b3569
3653,crp,Weak,b3571
3654,crp,Strong,b3574
3655,crp,Strong,b3575
3656,crp,Strong,b3576
3657,crp,Strong,b3577
3658,crp,Strong,b3578
3659,crp,Strong,b3579
3660,crp,Strong,b3580
3661,crp,Strong,b3581
3662,crp,Strong,b3582
3663,crp,Strong,b3583
3664,crp,Weak,b3588
3665,crp,SBRG,b3597
3666,crp,SBRG,b3598
3667,crp,Strong,b3599
3668,crp,Strong,b3600
3669,crp,Strong,b3601
3670,crp,SBRG,b3603
3671,crp,SBRG,b3604
3672,crp,SBRG,b3605
3673,crp,Strong,b3608
3674,crp,Strong,b3609
3675,crp,Weak,b3666
3676,crp,SBRG,b3667
3677,crp,SBRG,b3668
3678,crp,SBRG,b3669
3679,crp,SBRG,b3670
3680,crp,SBRG,b3671
3681,crp,SBRG,b3672
3682,crp,SBRG,b3707
3683,crp,SBRG,b3708
3684,crp,Weak,b3709
3685,crp,Weak,b3721
3686,crp,Weak,b3722
3687,crp,Weak,b3723
3688,crp,SBRG,b3748
3689,crp,SBRG,b3749
3690,crp,SBRG,b3750
3691,crp,SBRG,b3751
3692,crp,Weak,b3752
3693,crp,Weak,b3753
3694,crp,Strong,b3781
3695,crp,Strong,b3806
3696,crp,SBRG,b3830
3697,crp,SBRG,b3831
3698,crp,SBRG,b3832
3699,crp,Weak,b3868
3700,crp,Weak,b3869
3701,crp,Weak,b3870
3702,crp,SBRG,b3892
3703,crp,SBRG,b3893
3704,crp,SBRG,b3894
3705,crp,Weak,b3902
3706,crp,Weak,b3903
3707,crp,Weak,b3904
3708,crp,Weak,b3905
3709,crp,Weak,b3906
3710,crp,Weak,b3907
3711,crp,Weak,b3908
3712,crp,Weak,b3925
3713,crp,Weak,b3926
3714,crp,Weak,b3927
3715,crp,Strong,b3934
3716,crp,Weak,b3961
3717,crp,Strong,b4000
3718,crp,Weak,b4003
3719,crp,Weak,b4004
3720,crp,Weak,b4014
