Geneid,phage__lbmm_phage_t00__1,phage__lbmm_phage_t00__2,phage__lbmm_phage_t05__1,phage__lbmm_phage_t05__2,phage__lbmm_phage_t10__1,phage__lbmm_phage_t10__2,phage__lbmm_phage_t15__1,phage__lbmm_phage_t15__2,phage__lbmm_t00__1,phage__lbmm_t00__2,phage__lbmm_t05__1,phage__lbmm_t05__2,phage__lbmm_t10__1,phage__lbmm_t10__2,phage__lbmm_t15__1,phage__lbmm_t15__2
b0043,0.6151888612188761,1.19047039759021,1.0081761493138301,1.3431085630873745,1.1904039415049321,0.7212115013150676,1.5181931282484618,0.7520655245516483,1.3149814877295454,1.1955574174291896,1.9731788072218703,1.1967108009002017,1.4781025942117902,0.40685503903906184,1.4521336801762494,1.224725142653815
b0044,0.6727185620323635,1.6246582620313086,0.0,1.206804096107405,0.3339274845692359,0.7172646229034232,0.3434054009933186,0.0,0.0,0.0,0.8231261793807965,1.1910518542653596,0.5837830887216471,0.0,0.0,0.0
b0045,0.4702455818068176,0.7925286287194557,0.9227806625219929,0.2775680541568366,1.0495720977053327,0.5036233903958913,0.43151158976140874,0.6905216189380708,0.17721868333954532,0.5837080565598729,1.1138661461913488,0.8736875562499549,0.8974299075187225,0.0,0.8341609957283633,0.43546468002657956
b0046,1.963432107639127,2.4274138962282312,2.457859776592562,1.8721835710820935,2.388924717132529,1.8559549583114099,2.6092004895172862,1.591524121679154,2.2036671247695208,2.7288677274628528,3.4054326212170527,3.2779257341968355,3.2305366372636652,2.520496822428732,2.126416298455731,2.438095654475365
b0047,3.5874252824255106,3.994412522462207,4.132188232978786,3.6758877772317318,4.065413183387686,3.6778991503604246,3.6059395498995768,3.5857151570914247,3.6646070524643557,4.221066002963948,4.189252827513284,3.537628482582452,4.103673147086516,3.7049766208502337,3.8906918273490616,3.491174683293711
b0048,7.505551939402388,6.566299164558307,6.231135511589781,6.673314478314847,6.423769142891219,6.21392732697999,6.969504694651209,7.262348977484994,7.519141195966392,6.869132796360598,6.171474459098292,6.830262053849223,6.68718963328148,6.626957412667131,7.103772078824205,7.751246794946531
b0049,5.214375920633423,5.571016586847052,5.462855852262375,6.202206808017744,6.072257751288849,6.059194360947165,6.068374971686309,6.59027090180031,5.053844090362632,5.457616367662575,5.18895126646875,6.423370306303512,5.85582811989325,6.263994223788391,6.0905699545865915,6.782926555063525
b0050,6.143733750742902,6.839349362177678,6.732168429327651,7.736817817859582,6.814011270257576,7.403564655542484,6.969121604210033,7.794247559257376,6.082840311456707,6.291339680763415,6.120431975075441,7.18680869684433,6.562006438538482,6.702655886296143,6.46734667975101,7.248511148558469
b0051,7.079506554894388,7.129115225570041,7.031728215344492,7.9091877703078435,7.08118909596862,7.458480130743677,7.49032569346574,7.851829833006128,6.9840660785465465,6.714845824510722,6.807862867478595,7.861313049955093,7.0809248576734065,7.54437109169684,7.364740081421356,7.982888898954962
b0052,6.608916055512654,7.010116838997374,6.934140857904028,7.733965199038692,7.236360275361828,7.567385784831855,7.666590302571991,7.824446467597741,6.638853327492801,6.973074772651503,6.863805384301468,7.831465156040282,7.253869883115964,7.695292725049252,7.476513207221155,7.892141617021247
b0053,7.475268470486619,7.307683194369723,8.012951597379029,8.02772978268228,8.19869139645821,7.914861505320412,8.206733185939527,7.971980186371335,7.470818402623937,7.395373036293136,7.91983720679865,8.099195655266886,8.240110621228755,7.95106351797446,8.156140682474435,8.10767070162329
b0054,7.626924429539585,7.9377095807432525,8.418913310679537,8.230273262470476,8.088875027665006,7.752958402048724,8.08491410084624,8.081969198431906,7.651359630932069,7.776883295288655,8.299697188997058,8.107354394421781,8.120447962773241,7.926175342155936,8.008364551446341,8.070270354326508
b0055,6.016599738490806,6.503369218486354,6.31156486800337,6.709568530228407,6.139378002602681,6.241712359742942,6.165102626652155,6.44968227250686,5.954628768813456,6.5671053984308,6.2671345670321355,6.872417182749705,6.414849032963717,6.6610536790194415,6.2758964746183405,6.678336037761495
b0056,6.437594916361174,6.775366436149856,6.0108224592715045,6.82191867685836,6.056559205471941,6.41754751837782,6.0347205237252135,6.866051153830903,6.37677823650664,6.842623134711581,6.044364303452864,6.716567476423659,6.112338761687809,6.792014010062096,6.401186231199315,6.97131998154615
b0057,5.14705719568252,5.088503685866098,5.545569883494052,4.964090842803838,5.8001723190083565,5.09795528470651,5.769421217628286,5.437208295203383,4.517196379422114,4.645131340560255,5.163229422145147,5.940896259656957,4.902560074570392,5.476114156041889,4.302833571433358,5.758387644845285
b0058,7.762878392648884,5.545031281961648,6.319881710922133,7.415259027084283,6.029540201770073,6.622384005975755,7.155294477141924,7.092926865987941,7.663856375591683,6.009144853257862,6.38498134042622,7.071947504837619,6.069630647622982,6.49599906303367,6.975102369105479,7.313799156397324
b0059,7.358851512151563,4.310128047168811,5.434240907297014,6.849050739037471,5.035104710235356,5.8896828108393136,6.576514570803695,6.823103734791825,7.405867116909671,4.537426052250357,5.571790864534953,6.442970658760038,5.216112186074823,5.6595015531787904,6.459567785725877,7.009724773629001
b0060,3.098512190275419,3.7275938615881854,3.587623720078656,3.8007165207115823,3.6671945917606323,3.603995190367955,3.50665135670098,3.15201477730702,2.851534836396668,4.226675382232691,3.598683145207186,4.1420295626099985,3.703948543723309,3.7430713356698284,3.5720763301406007,3.3847460013669926
b0061,0.317099928946598,0.7195451184171877,0.9523919364697937,2.650337619734756,1.8852648107122978,1.2219029798161576,0.6378699470635114,0.9957186746918716,0.32208560801787534,1.6541621194934488,1.9503711684865308,3.2472610675996942,1.88090546393256,0.9287705356827172,1.3208632166830305,1.231823136666238
b0062,0.4238509158082511,2.3763839154985105,0.9547092572594574,2.172992009090458,1.5342497695924098,1.034927734375028,1.730029888499608,0.5043471971938822,0.5492518574507288,2.07183073653318,1.3068363966140837,1.738062857578165,1.2252928888712808,2.0245652842730455,1.3705712701327766,1.6716616940124245
b0063,0.7689995421095214,2.3998903308417927,0.9204835961111387,0.9153415913441135,1.2958152971831538,1.0638309167186013,1.2138550610055017,0.6705057195064836,0.38630974005089797,2.4824697871656087,1.4292851211009516,1.3338928355865758,1.9209800325271176,0.8974316686623928,1.3652952659457278,0.8700563313100474
b0064,5.015154444616735,5.817237887626435,5.258027596368137,2.785311111581494,5.554401228548538,4.840166313184819,4.892661790243399,3.065274322682535,5.4192260622536175,6.371644494888708,5.342330353620151,2.6451002289748855,5.695545785727173,4.934273338707375,4.985186459964996,3.1713613133786867
b0065,5.427822619098064,6.22566454415683,5.371909040177666,5.113305391654633,5.492608165076256,4.097971359895617,5.889405039948412,5.157712180589285,5.518292939296762,6.360851593068469,5.44527656028157,5.028657204227681,5.317202146865393,4.618721169964607,5.706279008500046,5.497350356894649
b0066,5.189486842877493,2.5954522208777484,4.573562027006026,4.406905233390001,4.329154193108561,4.231081034176047,4.756022673037958,4.111601242508576,4.972034473013081,3.291356726767143,4.454039389590227,3.7467832920624415,4.5610444465079345,3.8576446681188163,4.623779378228678,4.505216018612048
b0067,2.6817554066472957,1.517284361214673,2.675007982502736,2.075816071243728,2.106246793104652,1.5643159684773114,2.4761767783038757,2.393869628788347,2.9649870557759956,1.6143091260984819,2.730791259827719,2.223533062759158,2.375961963800718,2.255172954389449,2.731248846602917,2.6647028465745795
b0068,4.427424204022876,4.6090107773833795,3.9691010469896466,3.7693329111980223,3.5163947125053183,2.774773067693454,3.7215888364551666,4.085774679837173,4.792636562135276,4.58208584053237,3.7900527288861174,4.385784182656807,3.9082691221067605,2.560787632195649,3.7777932272204544,4.220902234017826
b0069,3.979509654471145,5.094145996657404,4.875867664656334,4.138255872224905,4.936507120411592,4.126442863829657,4.366691444197699,3.535667721388428,4.189135967242009,5.1536860041092165,4.842600851517575,4.413316502909222,5.209394438780065,4.207160771419329,4.33982084631917,4.018778108149459
b4662,2.289387149507533,3.0682635895874775,1.7929412872142925,4.341065142061901,3.9794814825025133,3.7705155056022033,4.021953478307615,3.0263523982740472,1.2134415097320734,4.312601369747242,2.947353628878756,4.153654815237385,3.2788586780504008,4.633639253185924,3.6188032656623035,3.9280840901570824
b0070,4.956023255543276,5.8229216243811175,5.717334101643115,4.97816576929981,5.798275287321546,5.3140212875582735,5.361457212106219,4.742398168346805,4.714268525222762,6.205960931955639,5.739455561216822,5.199022662013941,5.943768458273196,5.640966982757906,5.2958038105693905,5.127992165659353
b0071,1.2700270549690915,1.3134801286113675,3.1204599404469473,1.5948708543006427,3.869386121042557,2.021795331020099,3.6134744751478323,1.4669968139036333,2.243276380779763,1.90317745269044,2.6130795439019767,2.2200207758949744,3.99400009560763,1.913654897499786,2.8857694768115683,2.1230078278868545
b0072,2.183183429053661,2.2634879639800944,4.184900743233878,2.406798453506655,4.688633097962568,2.8258498399002216,4.411101744268517,2.2812415722260013,2.4848593704752258,2.767264229977204,3.9439037073140626,2.7939175272684147,4.637488397827198,2.8349729555392122,4.153735512774323,2.6941121643487334
b0073,2.202766695843584,2.214353325884163,4.410304114682827,2.6062680881454128,4.333696176992587,2.191282197905872,3.9304147448620794,2.0392536125213643,2.066451914919951,2.1195717587643554,3.719459402520954,3.0191515289721815,4.355343240588319,2.7569264952519497,3.2621045328561045,2.44390170780436
b0074,2.953815487672823,2.9678493461002033,4.9645049759457915,3.0126726873939345,4.705849203588853,3.1924670709575897,4.2717159050297635,3.0707480322437806,2.9756928938669756,3.4077915614679997,4.881057136952066,3.2951086914088332,4.629846565840454,3.232952884894177,4.014468416154994,3.01180949717253
b0075,0.0,0.0,0.0,0.0,3.3900636252046152,0.0,2.4457904202775715,0.0,0.0,1.5404256228466422,3.4835888479229054,1.6433497190125717,0.0,1.7696623126001496,2.617423739185087,0.0
b0076,3.1645045377308474,3.833522072990571,4.063947010337126,3.1496598948247923,4.116919756505672,3.2537504130499326,3.323291147451755,1.9242730424876957,2.2835595988500765,4.2287293269319655,4.67894736038168,3.555124901988723,4.159695383472541,3.3670448305566567,3.8790908373519297,1.9314169940985124
b4726,0.0,1.4151923422918162,1.7699511283445453,0.0,2.115576799826534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1077581610397598,0.0
b0077,2.877314193251756,4.98645297352339,5.293937695670544,4.48225200673289,5.152520892876778,4.966697599152279,4.756176889096972,4.983151823352165,2.839234552099256,4.675187420092706,5.054659840581747,4.1810210174149125,5.33884127265051,4.938026346318483,4.835252280677766,4.230772767655832
b0078,4.116387925961127,5.740064869653183,6.771471193226038,4.938996438691314,6.866804173414806,5.507395003703744,6.1240595956989345,5.260385471848391,3.9549329174936316,5.651904374677729,6.515812337545464,5.2689143028632675,6.543203069748198,6.112242408706717,6.072644373692371,5.661164981067206
b0080,6.951221126461868,7.510759632623183,7.347790998110334,6.39944545884224,7.882315681734641,7.78068053299912,7.873489660260082,6.903561501359623,6.720510981976352,7.842516673127823,7.398769880601172,6.621259859626598,8.01597198086225,8.076233967388557,7.909128933588453,7.02803862607946
b0081,8.991695764946543,9.54914485235827,9.79960976218803,8.988359766990966,9.622348628305456,8.95373551021004,9.311073502984799,8.66264983718319,8.800606876812273,9.767338728624638,9.540661635622603,9.119314302804622,9.663992246002007,9.201719968695164,9.252237327298836,8.794679955453834
b0082,7.6957786290534145,8.576364307667896,8.229557073898814,7.775362294910704,8.113638919198767,7.664151513598437,7.781160362709878,7.734683399836626,7.763097032094566,8.513304932744061,8.18359639962852,7.99780804958838,8.10981569618731,7.919029298000748,7.752105202438528,7.699942276807546
b0083,7.845862183335084,8.849639485840335,8.67314510087375,8.271754532744742,8.48298663209125,7.912716506554284,7.918079577467882,7.895759738074512,7.6357432227770135,8.636680408879998,8.178556152425752,8.002591611147023,8.455698977050785,8.084091274751067,7.698721754025491,7.620336690283288
b0084,6.624955335454524,7.104005736703463,6.810333228182659,6.230694232675665,6.978865591347033,6.316115683806022,6.691019417099198,6.328739486160936,6.611058472451722,6.947880071657063,6.860724282650527,6.590513727115543,7.145247428042045,6.751964535790934,6.757964263229561,6.745920701449153
b0085,7.56659120871294,7.689850063917231,7.51414076842238,7.47003433753604,7.952130351632793,7.624047300995457,7.84401601116491,7.705680860946068,7.427690041560809,7.741810089417071,7.46137166578644,7.749602579958472,8.11222851827875,7.909147486030371,7.840112030414415,8.062929114553599
b0086,6.3895646667689405,5.72629952921954,6.07481333006119,6.731785979081151,6.534106630847696,5.920718681848578,6.696085698542927,6.6735664493481615,6.256519579695058,5.984601284239954,5.972310644153523,7.0976877831434235,6.855376131811951,6.583061582808331,6.852273996188191,7.07675447412491
b0087,5.765469484979017,5.434662320611971,5.578120842077204,6.644795977337805,6.2067159496525806,5.713362071811147,6.568463833118473,6.297363690917247,5.630733503663986,5.472320950718212,5.217515523241904,6.390950905010555,6.070096782241103,5.508538821765741,6.212823444379492,6.282599036121753
b0088,6.60576470030787,6.489503205224074,6.202460116381437,7.493156690772742,6.982615330766158,6.535415602399466,7.1977773937074465,7.084048863676847,6.6591862974697476,6.700701049447615,6.3290828696206916,7.569769609965013,7.058571501404266,6.563785987111344,7.151323025801309,7.371890245171215
b0089,6.725942452524765,6.993985625812145,6.506394398852323,7.5721087127104205,6.87745869128594,6.446081681469003,7.271980342940114,7.318621261681243,6.71667989000494,6.827539410238512,6.279726017837786,7.289031593478884,6.854080788878217,6.548673369323731,7.222661799247202,7.45355819265095
b0090,6.618256700926485,6.718383781429349,6.300070864793445,6.876620129039634,6.687140118342948,6.427991788713062,7.011862913721051,7.110830347452401,6.535660991436855,6.941411879172095,6.237810739357696,6.946278296307142,6.41046109498195,6.79602437513171,6.921574041007673,7.189985153894729
b0091,6.704345383705145,6.935015344205647,6.409346781809614,6.715429870114393,6.596802722238531,7.073750999237755,7.023519901118236,7.1310974520544645,6.5806622870791855,6.9538966785114065,6.34785673248105,6.992271252759516,6.694562384514673,7.3175389006361575,7.024352115482824,7.354868273847616
b0092,8.337599950692521,8.471220495977867,8.454932839813868,8.801545276028959,8.44740081071511,9.035187324296311,8.901633825146353,8.784894458230166,8.292154341402293,8.402418345760392,8.478820963176059,8.761411609203504,8.564529536036522,9.099218532584603,8.910481135783396,8.966911124883804
b0093,8.897265234184845,9.635792038911331,9.200598753999705,9.15343640816095,9.277823683949913,9.405625696476346,9.493800691418752,9.335104978770955,8.956776600929256,9.62491069644284,8.956711202032043,9.203548335895182,9.222059424135784,9.450330206644583,9.359502806039776,9.472775268321717
b0094,9.554371856217491,10.19408013044329,9.969592058347255,9.563898335799031,9.999265670542181,9.68924775029707,9.746328160640815,9.518579328128233,9.425989690787466,10.374698420757596,9.877258574386879,9.761771678976467,10.110603149399578,9.970476653137561,9.837695016565801,9.770265625665157
b0095,8.487556921718477,9.201624650028522,8.825320107394646,8.824938124510359,8.926178041819492,8.78428895367455,8.77716684130007,8.991329331743222,8.445368694089048,9.222821217042403,8.902384160893844,8.904814094534487,9.07027229410277,9.057840491874643,8.95376149877079,9.157571890772775
b0096,8.163471693536613,8.5796986103281,8.30220416798922,8.290640124760216,8.592464010274943,8.227099249689516,8.59235769095974,8.43625135306625,8.171495231101456,8.367359438228524,8.400431311392472,8.631267661496702,8.489185907430912,8.21529668252814,8.475222657846352,8.57052110121525
b0097,6.497964761287921,7.948921351223833,7.394459244107117,7.463818661878318,7.437826035395171,6.963944253601083,7.82566714667279,7.661382266837072,6.735291560726497,7.209128460531509,6.703384862685629,6.892190276751297,7.023324934329391,6.588265105326398,7.078424274670473,7.200391699475465
b0098,8.330941180628193,8.14609713194475,8.466729338135934,9.245632442993697,8.79288339370842,8.101768773542748,9.203988158577037,8.844309096707962,8.320391970375416,8.11235172963398,8.460340062941409,9.278675490596537,8.98221946329425,8.440738160414082,9.229950658898382,9.24924629434798
b0099,6.099293478394166,5.041267484891951,5.444708642429618,6.006284622002575,5.782495342380657,5.608788607298588,6.33594242756722,6.522931764773468,5.781729183330105,5.738081971508918,6.026573291802681,6.407038246640607,5.878409460313827,6.179813026547883,6.503946828433014,7.175978891838732
