Synonym,DDB1__HMP3396_03_M1_5h_fixedVol__1,DDB1__HMP3396_03_M1_5h_fixedconc__1,DDB1__HMP3396_03_M2_72h_fixedVol__1,DDB1__HMP3396_03_M2_72h_fixedconc__1,DDB1__HMP3396_11_M1_5h_fixedconc__1,DDB1__HMP3396_11_M2_16h_fixedVol__1,DDB1__HMP3396_11_M2_16h_fixedconc__1,DDB1__HMP3397_03_M1_5h_fixedconc__1,DDB1__HMP3397_03_M2_72h_fixedVol__1,DDB1__HMP3397_03_M2_72h_fixedconc__1,DDB1__HMP3397_11_M1_5h_fixedconc__1,DDB1__HMP3397_11_M2_16h_fixedVol__1,DDB1__HMP3397_11_M2_16h_fixedconc__1,DDB1__HMP3427_03_M1_5h_fixedconc__1,DDB1__HMP3427_03_M2_72h_fixedVol__1,DDB1__HMP3427_03_M2_72h_fixedconc__1,DDB1__HMP3427_11_M1_5h_fixedVol__1,DDB1__HMP3427_11_M1_5h_fixedconc__1,DDB1__HMP3427_11_M2_16h_fixedVol__1,DDB1__HMP3427_11_M2_16h_fixedconc__1
b0978,2.033787333329423,2.3552997249173035,2.42445763673867,2.138218844313496,2.0374845268975577,2.710315148138906,1.9793106035660468,2.0773682742019655,2.7490118958342196,2.7697237744760814,2.0556145158644537,2.2807566714500664,2.503281938631443,2.092061640185704,2.466073248947543,2.4335051205105622,2.0904832728840352,2.086768623221674,1.9676872638588647,2.3176878568496595
b0979,2.357940029600377,1.0209475538069952,1.6709018432232767,2.138218844313496,2.0374845268975577,2.2315647008873802,1.9793106035660468,1.6539363639652642,2.4797614764927536,2.7697237744760814,2.0556145158644537,2.2807566714500664,1.9266987631116064,1.6670804173093556,2.961265384849419,2.104850651186676,2.418246498091539,2.4142998815297343,1.9676872638588647,2.3176878568496595
b4592,3.948818084803049,3.497294698359456,3.818115786298521,3.625341476500513,3.746437940274424,3.98054839140916,3.7816954365173356,3.9025484142063602,4.183303593185912,4.294493891805994,3.5265724973519323,4.474195984071334,3.609680505285493,3.1068498883033024,4.872021733006053,3.5855764135982113,4.112244376097836,4.014098625440452,3.6605662861659907,3.5801028520691025
b0980,2.6224555995934806,3.0364610031822443,3.5753944774890964,3.625341476500513,3.214245483202751,2.710315148138906,2.783685527267625,3.089869013736928,3.881092622955891,4.011800683653309,2.870742206705195,2.9549078296413867,2.9141114538567914,2.686899796635393,3.6221626380906606,4.036252792829516,3.276559051588307,3.1007359387569027,2.9622307389404052,2.802811332457686
b0981,3.0393424182026787,3.0364610031822443,4.025821725514029,3.9766192797632702,3.043638342026907,3.356295480421386,3.297064975099382,3.26117632353091,3.7644357567451867,3.659872798879503,3.388412799231462,3.2755266374777223,3.0826310620440514,3.278408710202952,3.9733797962556126,3.4468645117255767,3.276559051588307,3.2722045498439702,3.131548183948917,3.16521285563126
b0982,2.033787333329423,1.0209475538069952,2.09633055238764,2.7377524272830325,2.0374845268975577,1.5100582141231331,1.5665866326630646,2.895444733847379,2.4797614764927536,2.7697237744760814,2.0556145158644537,3.1241055960868795,2.7232713007554117,1.6670804173093556,2.466073248947543,1.6785323642599008,2.418246498091539,2.086768623221674,2.2874352246568734,2.3176878568496595
b0983,1.615034525208027,1.0209475538069952,2.691609953776278,1.0936012253760974,2.3618772986218026,1.9154532007710827,1.5665866326630646,2.0773682742019655,1.7176604916083518,1.7346161163186713,2.646626118817511,2.2807566714500664,2.2436051052930113,2.092061640185704,1.0917638564975953,2.7010064162243457,1.0609482703977946,2.086768623221674,2.2874352246568734,2.580545315357223
b0984,1.615034525208027,1.0209475538069952,0.0,2.4689072365778406,1.6183298528177232,1.9154532007710827,0.9862400883217375,1.6539363639652642,1.1006501220011868,1.113670266471191,1.0373135235050202,1.9614365007524446,1.9266987631116064,1.0620224666548927,1.706061547186557,0.0,1.0609482703977946,1.662343886008816,0.9785387886648554,1.5814298350413452
b0985,1.0226125794007623,0.0,1.6709018432232767,1.0936012253760974,1.6183298528177232,2.2315647008873802,0.9862400883217375,1.6539363639652642,0.0,0.0,1.6345024441310962,0.9744058727449532,1.519992201930306,1.0620224666548927,1.0917638564975953,2.104850651186676,0.0,0.0,2.2874352246568734,0.9973513120355016
b0986,2.033787333329423,2.0313083664887035,1.064929658557556,0.0,1.6183298528177232,2.2315647008873802,2.2998487985261375,1.0520370746536296,1.7176604916083518,0.0,1.6345024441310962,2.2807566714500664,1.9266987631116064,0.0,0.0,0.0,1.0609482703977946,1.662343886008816,1.9676872638588647,1.5814298350413452
b0987,3.2098833330075762,3.0364610031822443,3.4367762757242764,2.7377524272830325,3.366794056307055,3.595657839998852,3.7816954365173356,3.414284310844989,2.1484588540337493,2.7697237744760814,2.870742206705195,3.951632381410346,4.605772097626238,3.1068498883033024,2.961265384849419,2.7010064162243457,3.1050270844299654,3.1007359387569027,3.420170625706013,3.454612199528435
b4516,5.598524625184663,5.684631231296717,5.445946715239714,5.850575321872387,4.906059218763366,5.443240371706612,5.557891704787551,5.2287219883685845,5.547836104058158,5.300508277018566,5.357245350395808,5.677261786417298,5.810003501663547,5.440500400273045,5.079335133945948,5.088112858515376,5.160342450954358,5.4337413349855614,5.512276115842786,5.486668888333003
b0988,3.849071558590369,3.8460185770180484,4.7069482772384115,5.082692409221802,3.366794056307055,4.213972872260854,4.433047782568533,3.414284310844989,4.578350758209112,4.377625556538075,4.156917246925742,4.535501411418188,4.549345109030093,3.920496519693775,4.491567544471578,3.712113504880419,4.112244376097836,3.914035704904621,4.280874985306281,4.6953417638071535
b0989,3.500285355056257,3.8460185770180484,0.0,0.0,3.5047437282422598,1.5100582141231331,1.5665866326630646,3.6789744724991476,0.0,0.0,3.064678684451086,0.9744058727449532,0.0,3.1068498883033024,1.0917638564975953,1.6785323642599008,2.910313274099941,3.4254413429665824,0.9785387886648554,0.9973513120355016
b0990,6.214187379767374,5.432936171219854,4.025821725514029,3.8687587243175536,5.721231876596481,5.770782651687275,5.557891704787551,5.714956063694589,3.344275270516507,2.9970625543589544,6.138702871071306,5.307183505689678,6.5748386752533845,5.440500400273045,3.3292322096629077,4.036252792829516,5.760987781541765,6.043499988743678,4.865106725720062,4.949065407469589
b4723,3.362378967892403,3.497294698359456,1.6709018432232767,2.4689072365778406,3.6306462951159517,3.98054839140916,3.55963488766872,3.089869013736928,1.1006501220011868,1.7346161163186713,3.8759008845466063,3.652828632530973,4.660074922270663,3.5702884954299976,2.135545948073655,2.104850651186676,4.112244376097836,3.914035704904621,2.7703664292183428,3.317156949749601
b0991,4.850652202912788,4.947118537254372,3.818115786298521,4.25889360878257,4.955025110930384,4.1402827753148985,3.6749334140047214,4.956835125443034,4.0894289344898285,3.5204966596157976,5.159034725764052,4.594307587000858,4.429404728715673,5.2474383005870555,3.8655363175555806,4.217864428390114,4.699604639490549,5.469432529019864,4.482222940870711,4.3872681054545115
b4517,6.536238258941844,6.326471766712804,5.123256639546496,6.061247438342345,6.508641650792644,5.695601950746063,5.258465588723347,6.493404045818043,5.9192132729716045,5.212670270363287,6.814481724618708,6.138894218252128,5.880311943925806,6.875296357195614,5.495773134982311,5.720388061856588,6.4033577714904695,6.9716005417234195,6.06591406405804,6.103299192595102
b0992,1.615034525208027,1.6128255238051088,2.691609953776278,2.4689072365778406,1.025097585068072,1.9154532007710827,2.2998487985261375,1.6539363639652642,1.7176604916083518,2.4997358514680936,1.0373135235050202,1.5507350928872694,1.519992201930306,1.0620224666548927,2.466073248947543,2.104850651186676,1.0609482703977946,1.0584216571412968,1.556276016186703,1.5814298350413452
b0993,2.357940029600377,2.0313083664887035,2.9169365606228728,3.3323478606232957,2.0374845268975577,2.90086750526381,2.783685527267625,2.4043096704233893,3.1717819375435066,2.9970625543589544,2.381175114845093,2.542049838425071,2.503281938631443,2.092061640185704,2.466073248947543,3.2933831358816277,2.6851579203640177,2.6810576762364997,2.5490143753228174,2.802811332457686
b0994,2.357940029600377,2.3552997249173035,3.2834096274147013,3.4862698462351065,2.6265524862207417,3.219860681768189,2.783685527267625,2.4043096704233893,3.344275270516507,3.659872798879503,2.646626118817511,2.76319722979061,3.609680505285493,2.419923236993148,3.3292322096629077,3.5855764135982113,2.418246498091539,2.4142998815297343,2.7703664292183428,3.16521285563126
b0995,4.502297986395956,4.683810503660978,4.822816648686412,5.305899933538732,4.295116629728913,4.062625167738169,4.295671046417309,4.489871056744925,4.772086288494496,4.6691995892785645,4.392018070605036,4.343168838258239,4.365475405707053,4.437578713484585,4.6298366334832215,4.7176351460108465,4.2829690746332245,4.195538858055023,4.129115396398394,4.242904817788164
b0996,0.0,0.0,1.064929658557556,1.0936012253760974,0.0,0.9441895236919805,0.0,0.0,1.1006501220011868,0.0,0.0,0.0,0.0,0.0,0.0,1.6785323642599008,0.0,0.0,0.0,0.0
b0997,1.0226125794007623,1.6128255238051088,2.09633055238764,2.7377524272830325,1.6183298528177232,1.9154532007710827,1.9793106035660468,1.6539363639652642,2.9758279864181514,2.167314234158354,1.6345024441310962,0.9744058727449532,1.519992201930306,1.6670804173093556,2.135545948073655,2.4335051205105622,1.6656678018067734,1.662343886008816,1.9676872638588647,1.9960251422657613
b0998,2.6224555995934806,2.6197080022851007,2.691609953776278,2.9642811266581552,2.6265524862207417,2.2315647008873802,2.783685527267625,2.670676624896849,3.344275270516507,2.167314234158354,2.0556145158644537,2.2807566714500664,2.9141114538567914,3.278408710202952,3.4831194047252363,3.2933831358816277,1.0609482703977946,2.086768623221674,2.2874352246568734,2.802811332457686
b0999,5.043494739684975,5.08474642010457,6.7840692691828055,6.838019813520152,5.257896685448842,6.262599052017599,6.2206424971320295,5.385131023647334,7.013299959290362,6.55637380633423,5.595685715609802,5.903393706015709,5.9030067427367445,5.288172967000853,6.983897096531339,6.706641198495165,5.6404938839974275,5.603972828400129,5.934730097979846,5.802147528456411
b1000,5.95103017919571,5.822209343503038,6.798294944453638,6.749557163817193,6.071381059862539,6.379301795802404,6.542497137709544,6.188272679570468,7.063540890385377,6.985353585477305,6.026723457903429,6.3918972885207195,6.206485084215515,6.289793937462627,6.890687888140076,6.957185682569631,6.421754920161058,6.157293719126544,6.086663538925515,6.039172354327728
b1001,0.0,0.0,1.064929658557556,0.0,0.0,0.9441895236919805,0.0,0.0,1.1006501220011868,0.0,1.0373135235050202,0.9744058727449532,0.9515486290719738,1.0620224666548927,1.0917638564975953,1.0707401672375845,1.0609482703977946,0.0,0.0,0.9973513120355016
b1002,4.502297986395956,4.624848399557769,7.255476510342201,6.779651458030974,4.295116629728913,5.996373396960122,6.740788114707139,4.6831055673509185,7.075832428862905,7.407466834669047,4.655652480047952,6.54880434626285,6.188123098444488,4.872053808042695,7.221163095430454,7.224666905750689,4.815450390025437,4.81076672792877,7.0123659801468134,6.9254786302333695
b1003,6.9513985320588105,7.372257491120686,7.90129409979945,8.180831540652154,7.026657656948476,7.3544076214029435,7.799019148124234,7.493992037090672,8.328511869534818,8.195508129248381,7.6431637339995655,7.54853335957111,7.3614245908575695,7.966471468825357,8.078204244579553,7.983090289452214,7.8936893441840645,7.978282697574883,6.4963842880326,6.948936900804037
b1004,6.6142666189352095,6.655886704399793,7.755804732630884,7.915406602882799,6.603834378790132,7.05688039444143,7.431937915528782,7.055662310063901,8.033142058737855,8.019023172343468,7.061805197194434,7.177518702585123,7.277067312844812,7.530193487042828,7.8354204869520965,7.851791173309788,7.493774547994322,7.676228891187218,6.261089850812122,6.5025507649968315
b4518,6.799354515161941,6.532992755874402,10.188994881440365,11.230585273388622,6.74973530076029,7.559138856449132,7.027840012517378,7.291410587100552,10.312213091767074,11.233654558051006,7.212728046462682,7.37491993601358,7.04168816521899,7.8556505920377555,10.873165674523834,10.331586068460613,7.602601062185223,7.814479436868604,6.224110071765515,6.708993859603386
b1006,2.357940029600377,2.3552997249173035,1.064929658557556,2.4689072365778406,2.6265524862207417,1.9154532007710827,1.9793106035660468,2.4043096704233893,2.4797614764927536,2.7697237744760814,2.381175114845093,2.542049838425071,1.519992201930306,2.092061640185704,2.734812114751361,3.4468645117255767,2.6851579203640177,2.086768623221674,2.5490143753228174,1.9960251422657613
b1007,1.0226125794007623,0.0,1.064929658557556,2.4689072365778406,0.0,0.9441895236919805,0.0,1.0520370746536296,1.1006501220011868,3.3662015080640697,1.0373135235050202,1.5507350928872694,2.2436051052930113,2.419923236993148,1.706061547186557,0.0,0.0,1.662343886008816,0.0,0.9973513120355016
b1008,1.0226125794007623,1.0209475538069952,1.064929658557556,1.0936012253760974,1.025097585068072,0.0,0.0,1.6539363639652642,1.1006501220011868,2.7697237744760814,0.0,0.0,0.9515486290719738,1.0620224666548927,1.0917638564975953,0.0,1.0609482703977946,0.0,0.0,0.0
b1009,1.615034525208027,1.6128255238051088,1.064929658557556,0.0,1.025097585068072,0.0,0.0,0.0,0.0,1.113670266471191,0.0,0.9744058727449532,0.0,1.0620224666548927,1.0917638564975953,0.0,0.0,1.0584216571412968,0.0,0.9973513120355016
b1010,0.0,1.0209475538069952,0.0,0.0,1.025097585068072,0.9441895236919805,0.0,0.0,1.1006501220011868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0584216571412968,0.0,0.0
b1011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0707401672375845,0.0,0.0,0.0,0.0
b1012,0.0,1.0209475538069952,1.064929658557556,0.0,0.0,0.0,0.0,0.0,0.0,1.113670266471191,0.0,0.0,0.0,0.0,0.0,1.0707401672375845,0.0,1.0584216571412968,0.0,0.0
b1013,4.997646464956393,5.08474642010457,4.7069482772384115,5.305899933538732,4.906059218763366,4.59112235106533,4.780699360751157,5.309045094324441,4.888150331349687,5.383303835688122,5.159034725764052,4.474195984071334,4.904598372811006,4.9754457708938595,5.079335133945948,5.178569006275948,5.115839527351314,5.017783968921816,5.045506973953659,4.6953417638071535
b1014,4.850652202912788,4.740457181501382,6.373388784155736,6.446067851762864,4.855372830735161,4.476023636127632,6.398937032851545,5.099173994671076,6.731932697795331,6.846337303002551,5.071439633098392,6.424673646353359,4.490620985562283,4.9754457708938595,6.776223501970046,6.306267035085292,5.022490724733646,4.917985368527205,6.8996248797176145,6.9254786302333695
b4737,1.0226125794007623,3.0364610031822443,1.6709018432232767,3.3323478606232957,2.0374845268975577,1.9154532007710827,2.783685527267625,3.089869013736928,2.1484588540337493,3.3662015080640697,2.381175114845093,2.9549078296413867,0.0,2.419923236993148,2.734812114751361,3.1216081487771086,2.418246498091539,1.662343886008816,3.131548183948917,2.99536159995451
b1015,6.9870314248308985,6.88672877555272,6.233823182020124,6.011392771435207,7.026657656948476,5.669645153334789,6.142660388442015,6.82925117854392,6.3621266971940775,6.193085481037233,6.979978097120985,6.196968751488389,5.880311943925806,6.690116716136428,6.34563526487607,6.223697084810867,6.67279475510972,6.785914477788713,6.990511584476282,7.005966185472678
b4490,6.5201130754079095,6.484067440999643,6.601428703684799,6.622479759068227,6.524949711361054,6.135618477136108,6.276481785132326,6.29073393206628,6.584881143247137,6.303506093271163,6.412649124605822,6.234425723658493,6.206485084215515,6.4419590278287,6.6518886862688325,6.931401559585357,6.048282898233101,6.221496693564097,6.5118093083635324,6.298545739474437
b1018,6.59899491270224,6.467383218047459,6.6956372721968105,6.3689843152536625,6.4415009740004665,6.5020511715066815,6.740788114707139,6.560571705332398,6.747383604262001,6.445141421131359,6.412649124605822,6.703723809374517,6.588904155267215,6.512417777403904,6.175418981201112,6.721762552389278,6.49308359201274,6.522663936707661,6.7645003420228464,6.762930810245762
b1019,5.7444659434621155,5.684631231296717,5.906209126927932,5.669556101024099,5.856247150924636,5.818811188659832,5.8308099522379555,5.623676589904198,5.946244120122105,5.67384047042577,5.531484315216712,5.926463864038668,5.880311943925806,5.440500400273045,5.343303358662064,5.720388061856588,5.543022534652296,5.538270450854278,6.023497781760505,5.749683621556609
b1020,6.173527853804503,5.995130148504093,7.626236278903304,7.623460904422511,6.178350046283889,6.227444834850674,6.33024011521237,6.510491397019116,7.636630163198749,7.709758517273839,6.465148237406266,6.358358944888845,6.131591846429745,6.612046008003814,7.480758694665724,7.759556051700485,6.5610512065143185,6.785914477788713,5.864375595077135,6.164696529695478
b1021,3.0393424182026787,2.3552997249173035,1.6709018432232767,3.9766192797632702,2.6265524862207417,2.90086750526381,2.9758333398241352,2.670676624896849,3.1717819375435066,2.9970625543589544,2.381175114845093,2.542049838425071,2.9141114538567914,2.912101461629893,3.1569486157545534,3.8284415822892606,2.910313274099941,2.4142998815297343,1.9676872638588647,2.580545315357223
b1022,1.0226125794007623,1.0209475538069952,0.0,1.0936012253760974,1.025097585068072,0.0,0.9862400883217375,1.0520370746536296,1.1006501220011868,0.0,1.0373135235050202,0.9744058727449532,0.0,1.0620224666548927,1.0917638564975953,1.6785323642599008,1.6656678018067734,1.0584216571412968,0.9785387886648554,0.9973513120355016
b1023,0.0,1.0209475538069952,1.064929658557556,1.7084615934229013,1.025097585068072,0.9441895236919805,0.9862400883217375,0.0,0.0,1.113670266471191,0.0,0.9744058727449532,0.9515486290719738,0.0,1.0917638564975953,1.0707401672375845,0.0,1.0584216571412968,0.0,0.0
b1024,1.615034525208027,1.0209475538069952,1.064929658557556,1.0936012253760974,1.6183298528177232,0.9441895236919805,0.9862400883217375,1.0520370746536296,1.1006501220011868,1.113670266471191,1.0373135235050202,1.5507350928872694,0.0,1.0620224666548927,0.0,1.0707401672375845,1.0609482703977946,1.662343886008816,1.556276016186703,0.9973513120355016
b1025,2.357940029600377,2.6197080022851007,2.09633055238764,2.138218844313496,2.0374845268975577,1.9154532007710827,1.5665866326630646,2.670676624896849,2.1484588540337493,1.7346161163186713,2.0556145158644537,2.2807566714500664,1.9266987631116064,2.419923236993148,2.135545948073655,2.4335051205105622,2.418246498091539,2.906103789931234,1.9676872638588647,1.5814298350413452
b1026,5.087930740775582,5.040313439678797,6.079295761355975,6.036535445283162,5.135789394031565,5.588849248432384,5.780201064855165,5.099173994671076,6.122481921544502,5.887470013886678,5.319722109783067,5.534407111295221,5.547308765959676,5.162347167240637,6.30492670676741,5.808012675859658,5.70199842368603,5.321042908322333,5.481269512773612,5.695239620749334
b1027,6.5201130754079095,6.861411375116187,7.402402021427237,7.809992910034257,6.4415009740004665,6.942305838163509,7.005983782931954,6.560571705332398,7.533459062520258,7.512360637513091,6.841211387311056,6.781700702974662,7.010676992918643,6.76417867134233,7.165403662405989,7.5803592736163266,6.718156488041446,6.621153148693609,6.790028559225519,6.972019833957188
b1028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1029,1.0226125794007623,1.0209475538069952,1.064929658557556,1.0936012253760974,1.025097585068072,0.9441895236919805,0.9862400883217375,1.0520370746536296,1.7176604916083518,2.167314234158354,1.0373135235050202,1.5507350928872694,1.519992201930306,1.0620224666548927,1.706061547186557,1.0707401672375845,0.0,1.0584216571412968,0.9785387886648554,0.9973513120355016
b1033,6.825834167237079,6.822582227951715,6.275095558786173,6.388644743635018,6.777224914770187,6.1544572798030055,6.67305582015644,6.869540698335125,6.618878983025571,6.501829356187505,6.880399645593993,6.4880736234895,6.378292770525763,6.940635588160313,6.404622151824719,6.3458449217449,6.80481305957316,6.841450366984921,6.6986307178679745,6.681249851425625
b1034,7.194312116295139,7.326734667999069,6.958885233943913,7.038007914431149,7.3162348793827405,7.026524241420273,7.112097020882839,7.301262975065724,7.343197671542044,7.357144221367766,7.358627917475377,6.982173847118851,7.010676992918643,7.349529811937701,7.2320609603319825,7.03188332186814,7.357071232762943,7.352244489284311,7.233161109203398,7.280134022080751
b1035,7.234398082551144,7.572755116862868,7.325907232583552,6.974376490528036,7.371388347868589,7.226714024319537,7.364831272671292,7.3590048213957875,7.5155230876778365,7.087661618944198,7.465576023512384,7.3998610530918425,7.19668385010403,7.495825459284017,7.453081819038074,7.170590061935676,7.5366078299459005,7.488945122073307,7.28794302878707,7.2893523352279574
b1036,8.963648137482386,9.021653687000622,9.790470649162483,9.79599018255789,8.923105826633707,9.093347622791196,9.353932482934702,8.987750009312252,9.547602224492607,10.048534253233559,8.953116983291915,9.364168239040271,9.081498353321292,8.86940994977672,9.924357730658297,9.8777997269629,8.634812386729175,8.879187703815047,9.827165119937822,10.043189642357625
b1037,2.8459050650867863,2.3552997249173035,3.9257034805027424,4.4204212919481325,2.6265524862207417,2.710315148138906,2.9758333398241352,2.4043096704233893,4.183303593185912,3.659872798879503,2.870742206705195,2.76319722979061,1.9266987631116064,2.912101461629893,4.167532047993251,4.036252792829516,2.910313274099941,2.6810576762364997,2.5490143753228174,2.802811332457686
b1038,2.6224555995934806,2.0313083664887035,2.9169365606228728,3.7521778132831822,2.0374845268975577,0.0,1.9793106035660468,2.895444733847379,2.7490118958342196,3.7869623392834564,3.2356073093819413,2.2807566714500664,1.9266987631116064,2.912101461629893,2.734812114751361,3.9360856955787313,2.0904832728840352,3.1007359387569027,2.7703664292183428,0.9973513120355016
b1039,2.357940029600377,3.359417420744227,3.4367762757242764,3.7521778132831822,3.214245483202751,1.5100582141231331,1.9793106035660468,3.26117632353091,2.7490118958342196,3.5204966596157976,3.064678684451086,0.9744058727449532,1.519992201930306,3.1068498883033024,2.961265384849419,3.712113504880419,3.1050270844299654,3.2722045498439702,1.9676872638588647,0.9973513120355016
b1040,4.435088014590174,4.126644278853382,5.252866268974984,4.818516084984181,4.134348489621667,3.0691627336591023,2.783685527267625,4.489871056744925,4.94285885007809,5.1191355605404745,4.594121521042014,2.9549078296413867,2.9141114538567914,4.575613893301838,4.815179347011278,5.040665037682317,3.9185704644007577,4.501632515784785,3.420170625706013,3.16521285563126
b1041,1.0226125794007623,0.0,2.691609953776278,2.7377524272830325,1.6183298528177232,1.5100582141231331,1.5665866326630646,1.6539363639652642,2.7490118958342196,1.7346161163186713,1.0373135235050202,1.5507350928872694,0.9515486290719738,1.6670804173093556,2.466073248947543,1.6785323642599008,0.0,2.086768623221674,0.0,0.9973513120355016
b1042,2.357940029600377,2.6197080022851007,3.4367762757242764,4.25889360878257,2.850115753093469,3.219860681768189,3.434315157426233,3.26117632353091,3.881092622955891,4.011800683653309,3.2356073093819413,2.9549078296413867,2.2436051052930113,3.4317175291286492,4.073719491768147,3.712113504880419,3.1050270844299654,3.1007359387569027,2.7703664292183428,3.901942438012506
b1043,1.0226125794007623,0.0,0.0,2.138218844313496,0.0,0.0,1.5665866326630646,0.0,2.4797614764927536,1.7346161163186713,1.0373135235050202,0.0,0.9515486290719738,1.0620224666548927,1.706061547186557,1.6785323642599008,0.0,1.0584216571412968,0.9785387886648554,0.0
b1044,2.033787333329423,1.6128255238051088,2.9169365606228728,3.1600206492640455,1.6183298528177232,2.4907083074987986,1.5665866326630646,2.0773682742019655,2.9758279864181514,3.3662015080640697,2.381175114845093,3.2755266374777223,3.494853660964669,2.419923236993148,3.748975357451501,3.712113504880419,2.418246498091539,2.6810576762364997,2.7703664292183428,3.16521285563126
b1045,5.876990818294793,5.466906221212452,6.812381716184632,6.388644743635018,5.906903363518044,6.057702478212224,6.557600969422346,5.800802330480028,6.747383604262001,7.0374143029469005,5.905315440702782,6.234425723658493,6.378292770525763,5.952332555557541,6.834590607513431,6.660302274489194,5.576250088909896,5.945525796107351,5.712453756670035,5.9947807499797765
b1046,4.435088014590174,4.361471869801938,5.333224901164783,5.346677723771089,4.439752156820891,4.59112235106533,4.295671046417309,4.419245888341752,5.399255575590497,5.212670270363287,4.392018070605036,4.535501411418188,4.605772097626238,4.437578713484585,5.6336583779213125,4.7767492617475416,4.815450390025437,4.754013247139495,4.206989753240207,4.3872681054545115
b1047,3.741913024842158,3.9457498791866867,3.9257034805027424,3.4862698462351065,3.853622599149281,3.4809351530930366,3.297064975099382,3.795088013430771,4.183303593185912,3.7869623392834564,3.6526499635247154,3.951632381410346,3.233508854331835,3.6967083100541114,3.9733797962556126,3.8284415822892606,3.1050270844299654,3.8065118995516722,3.866567876374238,4.316891422917058
b1048,7.066904080419237,7.041274943574038,7.552619968117722,7.66436058255562,7.104680607663843,7.456611900067258,7.511656580370164,7.21007126728444,7.568675607405466,7.8029385370125794,7.13923926045678,7.487790984881205,7.3614245908575695,7.109255053107916,7.594911108527832,7.572039625888734,7.061008105889914,7.124942544621202,7.374862722382806,7.4459392181348285
b1049,6.401889252654178,6.307849259302231,6.798294944453638,6.987329279047441,6.3710825165206515,6.615170610706749,6.587342378831501,6.404792924851176,6.762670787238012,6.771460188322839,6.394716123926866,6.5927314360842555,6.6028338276022005,6.529507624791218,6.917939205523936,6.809306205257762,6.527467619800185,6.45305895716245,6.527071150450483,6.62410802799738
b1050,3.2098833330075762,3.359417420744227,2.691609953776278,4.49487341598467,2.6265524862207417,2.4907083074987986,2.783685527267625,3.414284310844989,4.433041933506169,2.7697237744760814,3.064678684451086,3.652828632530973,3.494853660964669,3.6967083100541114,3.6221626380906606,3.4468645117255767,3.276559051588307,3.2722045498439702,3.2830650479620282,1.9960251422657613
b1051,7.194312116295139,7.041274943574038,8.444093810279233,8.788390838924064,7.1683551251259985,7.486656281979013,8.096569051317138,7.709086323353063,8.661824835696459,8.829539816417206,7.702680025825753,7.873378371415474,7.832568800458894,7.947523207909435,8.649241737789048,8.748861002671257,7.6734048032520255,7.972075509895129,7.116931803702275,7.204187009413765
b1053,2.6224555995934806,2.84308096002943,5.210943634578556,5.176158477834376,2.0374845268975577,4.697713045226832,4.295671046417309,2.4043096704233893,4.995568338584572,5.166660803455625,2.870742206705195,4.199042038351633,4.811701053153492,2.092061640185704,5.172794791254535,5.221755484912964,2.418246498091539,2.4142998815297343,3.7672408178800194,4.0824730305076145
b1054,5.825432313758418,5.362497998268115,6.6493018335464305,6.921370111031235,5.663477202534155,6.487266622935835,6.700531492375118,5.714956063694589,6.747383604262001,6.81685114032006,5.800250679122306,6.37522557277955,6.560634713346473,5.704021179170018,6.635565460362461,6.5116242878361446,5.67157388439695,5.919956152855143,6.671417061969555,6.62410802799738
b1055,7.184114141867957,7.007051538747132,6.812381716184632,6.519240854471388,7.026657656948476,7.01626190455384,7.0705835318757355,6.895788569131469,6.731932697795331,6.860857428872411,6.893229364516989,6.9931419247095805,7.150011982923352,6.806856971749418,6.730844336520405,7.019699217207474,6.762135312605673,6.881742854952987,6.9794589732412415,6.972019833957188
b1056,6.436667505232342,6.363010788940116,6.740530734906545,7.09895097008877,6.508641650792644,6.097186417412537,6.432096520247428,6.7011570946445485,6.974436695140625,7.456093148431751,6.376557403618972,6.676765945618596,6.224616300787889,6.495123058160978,7.326605528658307,6.73672705704331,6.287757970646579,6.505574983877672,6.6576152815314895,6.9136048897772255
b1057,4.042111959997783,3.8460185770180484,4.822816648686412,4.930055028253008,4.21697082138949,3.8935189839867532,4.221743863227687,4.5571996196184505,4.8312851565633705,5.499216919511424,4.239614836077941,4.2729044933284595,3.8150901755719557,4.437578713484585,5.03023225407055,4.655994968920968,4.2829690746332245,4.430979973229192,4.482222940870711,4.454370805440553
b1058,2.357940029600377,1.6128255238051088,1.6709018432232767,2.7377524272830325,1.6183298528177232,1.9154532007710827,1.5665866326630646,1.6539363639652642,2.9758279864181514,3.7869623392834564,1.0373135235050202,1.5507350928872694,2.2436051052930113,0.0,3.3292322096629077,3.4468645117255767,0.0,2.906103789931234,0.9785387886648554,0.9973513120355016
b1059,6.644333445742789,6.500560920987151,6.233823182020124,6.178830652620671,6.603834378790132,5.643212774649239,5.8308099522379555,6.745130996095831,6.3006159530603645,6.022756309074694,6.731186318746945,5.704210472582185,5.658189123719283,6.595911783498306,6.325424565344963,6.202294474116189,6.747624156249815,6.621153148693609,6.1071188120550115,6.060866224226453
