,regulator,gene_name,gene_id,effect,ev_level,source
1802,RpoD,nohA,b1548,+,0.0,RegulonDB_sigma
1803,RpoD,npr,b3206,+,0.0,RegulonDB_sigma
1804,RpoD,nudB,b1865,+,0.0,RegulonDB_sigma
1805,RpoD,ompN,b1377,+,0.0,RegulonDB_sigma
1806,RpoD,oxyS,b4458,+,0.0,RegulonDB_sigma
1807,RpoD,pheU,b4134,+,0.0,RegulonDB_sigma
1808,RpoD,pheV,b2967,+,0.0,RegulonDB_sigma
1809,RpoD,phoA,b0383,+,0.0,RegulonDB_sigma
1810,RpoD,phoB,b0399,+,0.0,RegulonDB_sigma
1811,RpoD,metU,b0666,+,0.0,RegulonDB_sigma
1812,Fnr,cydC,b0886,+,0.0,RegulonDB_TF
1813,symR,symE,b4347,-,0.0,RegulonDB_sRNA
1814,Cra,cyoC,b0430,-,0.0,RegulonDB_TF
1815,Fis,mglA,b2149,-,0.0,RegulonDB_TF
1816,Fis,metY,b3171,+,0.0,RegulonDB_TF
1817,Fis,metU,b0666,+,0.0,RegulonDB_TF
1818,Fis,metT,b0673,+,0.0,RegulonDB_TF
1819,Cra,prpB,b0331,-,0.0,RegulonDB_TF
1820,Crp,citF,b0615,-,0.0,RegulonDB_TF
1821,Crp,citE,b0616,-,0.0,RegulonDB_TF
1822,Crp,citD,b0617,-,0.0,RegulonDB_TF
1823,CpxR,rseA,b2572,-,0.0,RegulonDB_TF
1824,Crp,citC,b0618,-,0.0,RegulonDB_TF
1825,Fis,mglC,b2148,-,0.0,RegulonDB_TF
1826,Crp,cirA,b2155,+,0.0,RegulonDB_TF
1827,Crp,chiP,b0681,+,0.0,RegulonDB_TF
1828,Crp,rof,b0189,-,0.0,RegulonDB_TF
1829,Crp,glpF,b3927,+,0.0,RegulonDB_TF
1830,CpxR,rpoH,b3461,+,0.0,RegulonDB_TF
1831,CpxR,rpoE,b2573,-,0.0,RegulonDB_TF
1832,CpxR,psd,b4160,-,0.0,RegulonDB_TF
1833,Crp,rhaT,b3907,+,0.0,RegulonDB_TF
1834,Fis,malG,b4032,+,0.0,RegulonDB_TF
1835,Fis,malF,b4033,+,0.0,RegulonDB_TF
1836,Crp,glpK,b3926,+,0.0,RegulonDB_TF
1837,Crp,chiQ,b0682,+,0.0,RegulonDB_TF
1838,Crp,rhaD,b3902,+,0.0,RegulonDB_TF
1839,Fis,msrA,b4219,-,0.0,RegulonDB_TF
1840,CytR,ycdZ,b1036,-,0.0,RegulonDB_TF
1841,Crp,csgD,b1040,+,0.0,RegulonDB_TF
1842,Crp,sdhX,b4764,+,0.0,RegulonDB_TF
1843,Cra,poxB,b0871,+,0.0,RegulonDB_TF
1844,Fis,narK,b1223,-,0.0,RegulonDB_TF
1845,Cra,ppc,b3956,-,0.0,RegulonDB_TF
1846,Fis,narJ,b1226,-,0.0,RegulonDB_TF
1847,Crp,sdhD,b0722,+,0.0,RegulonDB_TF
1848,Crp,sdhC,b0721,+,0.0,RegulonDB_TF
1849,Fis,narI,b1227,-,0.0,RegulonDB_TF
1850,Crp,sdhB,b0724,+,0.0,RegulonDB_TF
1851,Fis,mtlA,b3599,-,0.0,RegulonDB_TF
1852,Fis,narH,b1225,-,0.0,RegulonDB_TF
1853,Fis,nanT,b3224,-,0.0,RegulonDB_TF
1854,Fis,nanK,b3222,-,0.0,RegulonDB_TF
1855,Crp,sdhA,b0723,+,0.0,RegulonDB_TF
1856,Fis,nanE,b3223,-,0.0,RegulonDB_TF
1857,Fis,nanA,b3225,-,0.0,RegulonDB_TF
1858,Crp,citX,b0614,-,0.0,RegulonDB_TF
1859,Crp,citG,b0613,-,0.0,RegulonDB_TF
1860,Fis,mtlR,b3601,-,0.0,RegulonDB_TF
1861,Fis,mtlD,b3600,-,0.0,RegulonDB_TF
1862,CpxR,rseB,b2571,-,0.0,RegulonDB_TF
1863,Fis,narG,b1224,-,0.0,RegulonDB_TF
1864,Crp,serA,b2913,+,0.0,RegulonDB_TF
1865,Crp,rhaB,b3904,+,0.0,RegulonDB_TF
1866,Fis,lysW,b0745,+,0.0,RegulonDB_TF
1867,Cra,prpE,b0335,-,0.0,RegulonDB_TF
1868,Fis,hyaC,b0974,-,0.0,RegulonDB_TF
1869,Fis,hyaB,b0973,-,0.0,RegulonDB_TF
1870,Fis,hyaA,b0972,-,0.0,RegulonDB_TF
1871,Fis,hlyE,b1182,-,0.0,RegulonDB_TF
1872,Fis,hisR,b3797,+,0.0,RegulonDB_TF
1873,Crp,puuR,b1299,-,0.0,RegulonDB_TF
1874,Crp,puuE,b1302,-,0.0,RegulonDB_TF
1875,Fis,grcA,b2579,+,0.0,RegulonDB_TF
1876,Fis,glyU,b2864,+,0.0,RegulonDB_TF
1877,Fis,hyaD,b0975,-,0.0,RegulonDB_TF
1878,Crp,puuD,b1298,-,0.0,RegulonDB_TF
1879,Fis,glpT,b2240,+,0.0,RegulonDB_TF
1880,Fis,glpQ,b2239,+,0.0,RegulonDB_TF
1881,Fis,glpC,b2243,+,0.0,RegulonDB_TF
1882,DhaR,dhaK,b1200,+,0.0,RegulonDB_TF
1883,Crp,gntU,b4476,+,0.0,RegulonDB_TF
1884,DhaR,dhaL,b1199,+,0.0,RegulonDB_TF
1885,Crp,grcA,b2579,+,0.0,RegulonDB_TF
1886,Crp,grpE,b2614,+,0.0,RegulonDB_TF
1887,DhaR,dhaM,b1198,+,0.0,RegulonDB_TF
1888,Crp,puuB,b1301,-,0.0,RegulonDB_TF
1889,Crp,puuC,b1300,-,0.0,RegulonDB_TF
1890,Fis,malE,b4034,+,0.0,RegulonDB_TF
1891,Crp,gntK,b3437,+,0.0,RegulonDB_TF
1892,Crp,rbsA,b3749,+,0.0,RegulonDB_TF
1893,Crp,rhaA,b3903,+,0.0,RegulonDB_TF
1894,Fis,lysT,b0743,+,0.0,RegulonDB_TF
1895,Crp,rbsR,b3753,+,0.0,RegulonDB_TF
1896,Crp,rbsK,b3752,+,0.0,RegulonDB_TF
1897,Fis,leuX,b4270,+,0.0,RegulonDB_TF
1898,Fis,leuW,b0672,+,0.0,RegulonDB_TF
1899,Fis,leuV,b4368,+,0.0,RegulonDB_TF
1900,Crp,rbsD,b3748,+,0.0,RegulonDB_TF
1901,Cra,prpC,b0333,-,0.0,RegulonDB_TF
1902,Cra,prpD,b0334,-,0.0,RegulonDB_TF
1903,Fis,hyaE,b0976,-,0.0,RegulonDB_TF
1904,Fis,leuT,b3798,+,0.0,RegulonDB_TF
1905,Fis,leuP,b4369,+,0.0,RegulonDB_TF
1906,Fis,katE,b1732,-,0.0,RegulonDB_TF
1907,Fis,infB,b3168,+,0.0,RegulonDB_TF
1908,Crp,rbsC,b3750,+,0.0,RegulonDB_TF
1909,DeoR,nupG,b2964,-,0.0,RegulonDB_TF
1910,Fis,hyaF,b0977,-,0.0,RegulonDB_TF
1911,Crp,glpX,b3925,+,0.0,RegulonDB_TF
1912,Crp,gltA,b0720,+,0.0,RegulonDB_TF
1913,DeoR,tsx,b0411,-,0.0,RegulonDB_TF
1914,Crp,rbsB,b3751,+,0.0,RegulonDB_TF
1915,Fis,leuQ,b4370,+,0.0,RegulonDB_TF
1916,Crp,putP,b1015,-,0.0,RegulonDB_TF
1917,Crp,sfsA,b0146,+,0.0,RegulonDB_TF
1918,Crp,sodA,b3908,+,0.0,RegulonDB_TF
1919,CysB,dgcZ,b1535,+,0.0,RegulonDB_TF
1920,ArcA,tpx,b1324,-,0.0,RegulonDB_TF
1921,Cra,nirB,b3365,-,0.0,RegulonDB_TF
1922,Cra,nirC,b3367,-,0.0,RegulonDB_TF
1923,Crp,uxaC,b3092,+,0.0,RegulonDB_TF
1924,Fis,rpsO,b3165,+,0.0,RegulonDB_TF
1925,Fis,rpsI,b3230,-,0.0,RegulonDB_TF
1926,Fis,rplM,b3231,-,0.0,RegulonDB_TF
1927,ArcA,treB,b4240,+,0.0,RegulonDB_TF
1928,ArcA,treC,b4239,+,0.0,RegulonDB_TF
1929,Crp,uxuR,b4324,+,0.0,RegulonDB_TF
1930,ArcA,ubiA,b4040,-,0.0,RegulonDB_TF
1931,Crp,uxaB,b1521,+,0.0,RegulonDB_TF
1932,CpxR,yaiW,b0378,+,0.0,RegulonDB_TF
1933,Crp,uxaA,b3091,+,0.0,RegulonDB_TF
1934,Fis,rimP,b3170,+,0.0,RegulonDB_TF
1935,Fis,rbfA,b3167,+,0.0,RegulonDB_TF
1936,Cra,nirD,b3366,-,0.0,RegulonDB_TF
1937,Fis,pyrD,b0945,-,0.0,RegulonDB_TF
1938,CysB,tcyJ,b1920,+,0.0,RegulonDB_TF
1939,CysB,tcyP,b1729,+,0.0,RegulonDB_TF
1940,CysB,ybdN,b0602,+,0.0,RegulonDB_TF
1941,ArcA,ubiC,b4039,-,0.0,RegulonDB_TF
1942,CysB,yciW,b1287,+,0.0,RegulonDB_TF
1943,Crp,xylA,b3565,+,0.0,RegulonDB_TF
1944,Crp,xylF,b3566,+,0.0,RegulonDB_TF
1945,CusR,cyoD,b0429,+,0.0,RegulonDB_TF
1946,CusR,cyoE,b0428,+,0.0,RegulonDB_TF
1947,Fis,sra,b1480,+,0.0,RegulonDB_TF
1948,Fis,serX,b1032,+,0.0,RegulonDB_TF
1949,ArcA,sodA,b3908,-,0.0,RegulonDB_TF
1950,Cra,marB,b1532,-,0.0,RegulonDB_TF
1951,Fis,serT,b0971,+,0.0,RegulonDB_TF
1952,Fis,rsmA,b0051,+,0.0,RegulonDB_TF
1953,CysB,cysB,b1275,-,0.0,RegulonDB_TF
1954,CysB,cysC,b2750,+,0.0,RegulonDB_TF
1955,Crp,xylB,b3564,+,0.0,RegulonDB_TF
1956,CysB,cysD,b2752,+,0.0,RegulonDB_TF
1957,CysB,cysI,b2763,+,0.0,RegulonDB_TF
1958,CysB,cysJ,b2764,+,0.0,RegulonDB_TF
1959,CpxR,yidQ,b3688,+,0.0,RegulonDB_TF
1960,Cra,marR,b1530,-,0.0,RegulonDB_TF
1961,Cra,mpl,b4233,-,0.0,RegulonDB_TF
1962,Crp,yaeP,b4406,-,0.0,RegulonDB_TF
1963,Crp,xylR,b3569,+,0.0,RegulonDB_TF
1964,CysB,cysN,b2751,+,0.0,RegulonDB_TF
1965,Crp,xylH,b3568,+,0.0,RegulonDB_TF
1966,Crp,xylG,b3567,+,0.0,RegulonDB_TF
1967,CysB,cysH,b2762,+,0.0,RegulonDB_TF
1968,Cra,pdhR,b0113,-,0.0,RegulonDB_TF
1969,CysB,ygeH,b2852,+,0.0,RegulonDB_TF
1970,Fis,proL,b2189,+,0.0,RegulonDB_TF
1971,Crp,csgG,b1037,+,0.0,RegulonDB_TF
1972,Crp,csgF,b1038,+,0.0,RegulonDB_TF
1973,CpxR,skp,b0178,+,0.0,RegulonDB_TF
1974,CpxR,rseD,b4725,-,0.0,RegulonDB_TF
1975,Crp,sucD,b0729,+,0.0,RegulonDB_TF
1976,Crp,gdhA,b1761,-,0.0,RegulonDB_TF
1977,Crp,sucC,b0728,+,0.0,RegulonDB_TF
1978,Crp,glcC,b2980,+,0.0,RegulonDB_TF
1979,Crp,sucB,b0727,+,0.0,RegulonDB_TF
1980,Crp,csgE,b1039,+,0.0,RegulonDB_TF
1981,CytR,nupC,b2393,-,0.0,RegulonDB_TF
1982,Crp,sucA,b0726,+,0.0,RegulonDB_TF
1983,Crp,srlE,b2703,+,0.0,RegulonDB_TF
1984,Crp,srlD,b2705,+,0.0,RegulonDB_TF
1985,Crp,srlB,b2704,+,0.0,RegulonDB_TF
1986,Crp,srlA,b2702,+,0.0,RegulonDB_TF
1987,Crp,spf,b3864,-,0.0,RegulonDB_TF
1988,Crp,speC,b2965,-,0.0,RegulonDB_TF
1989,Crp,sohB,b1272,-,0.0,RegulonDB_TF
1990,CpxR,rseC,b2570,-,0.0,RegulonDB_TF
1991,Crp,glgS,b3049,+,0.0,RegulonDB_TF
1992,Crp,sodB,b1656,-,0.0,RegulonDB_TF
1993,Crp,srlR,b2707,+,0.0,RegulonDB_TF
1994,Fis,proM,b3799,+,0.0,RegulonDB_TF
1995,Crp,csiE,b2535,+,0.0,RegulonDB_TF
1996,Fis,osmY,b4376,-,0.0,RegulonDB_TF
1997,Fis,proK,b3545,+,0.0,RegulonDB_TF
1998,Fis,pnp,b3164,+,0.0,RegulonDB_TF
1999,Fis,pheV,b2967,+,0.0,RegulonDB_TF
2000,Fis,pheU,b4134,+,0.0,RegulonDB_TF
2001,Fis,pflB,b0903,-,0.0,RegulonDB_TF
2002,Fis,pdxA,b0052,+,0.0,RegulonDB_TF
2003,Fis,patA,b3073,?,0.0,RegulonDB_TF
2004,CysB,yoaC,b1810,+,0.0,RegulonDB_TF
2005,Crp,uidC,b1615,+,0.0,RegulonDB_TF
2006,Crp,uidB,b1616,+,0.0,RegulonDB_TF
2007,Fis,nusA,b3169,+,0.0,RegulonDB_TF
2008,Crp,uidA,b1617,+,0.0,RegulonDB_TF
2009,ArcA,ybdN,b0602,+,0.0,RegulonDB_TF
2010,ArcA,ydeA,b1528,-,0.0,RegulonDB_TF
2011,ArcA,ymjE,b4742,-,0.0,RegulonDB_TF
2012,ArgP,argP,b2916,-,0.0,RegulonDB_TF
2013,Crp,ubiG,b2232,+,0.0,RegulonDB_TF
2014,Crp,treC,b4239,-,0.0,RegulonDB_TF
2015,Crp,treB,b4240,-,0.0,RegulonDB_TF
2016,Crp,tnaC,b3707,+,0.0,RegulonDB_TF
2017,Crp,tnaB,b3709,+,0.0,RegulonDB_TF
2018,Crp,tnaA,b3708,+,0.0,RegulonDB_TF
2019,ArcA,xylR,b3569,+,0.0,RegulonDB_TF
2020,Crp,cyoA,b0432,+,0.0,RegulonDB_TF
2021,Fis,glpB,b2242,+,0.0,RegulonDB_TF
2022,Fis,glnX,b0664,+,0.0,RegulonDB_TF
2023,FhlA,hyfE,b2485,+,0.0,RegulonDB_TF
2024,FhlA,hyfD,b2484,+,0.0,RegulonDB_TF
2025,FhlA,hyfC,b2483,+,0.0,RegulonDB_TF
2026,FhlA,hyfB,b2482,+,0.0,RegulonDB_TF
2027,FhlA,hyfA,b2481,+,0.0,RegulonDB_TF
2028,Crp,arfB,b0191,-,0.0,RegulonDB_TF
2029,CdaR,rnpB,b3123,+,0.0,RegulonDB_TF
2030,EnvY,ompC,b2215,+,0.0,RegulonDB_TF
2031,EnvY,ompF,b0929,+,0.0,RegulonDB_TF
2032,EvgA,acrD,b2470,+,0.0,RegulonDB_TF
2033,FhlA,hyfF,b2486,+,0.0,RegulonDB_TF
2034,Crp,manA,b1613,?,0.0,RegulonDB_TF
2035,Crp,manY,b1818,+,0.0,RegulonDB_TF
2036,Crp,manZ,b1819,+,0.0,RegulonDB_TF
2037,Crp,marA,b1531,+,0.0,RegulonDB_TF
2038,Crp,marB,b1532,+,0.0,RegulonDB_TF
2039,Crp,marR,b1530,+,0.0,RegulonDB_TF
2040,Crp,oxyR,b3961,+,0.0,RegulonDB_TF
2041,Crp,osmY,b4376,-,0.0,RegulonDB_TF
2042,FhlA,focB,b2492,+,0.0,RegulonDB_TF
2043,Crp,ompF,b0929,+,0.0,RegulonDB_TF
2044,Crp,ompA,b0957,+,0.0,RegulonDB_TF
2045,Crp,manX,b1817,+,0.0,RegulonDB_TF
2046,Crp,mdh,b3236,+,0.0,RegulonDB_TF
2047,FhlA,hyfG,b2487,+,0.0,RegulonDB_TF
2048,FhlA,hyfI,b2489,+,0.0,RegulonDB_TF
2049,Fis,acnB,b0118,-,0.0,RegulonDB_TF
2050,Crp,aceE,b0114,+,0.0,RegulonDB_TF
2051,Crp,pncB,b0931,-,0.0,RegulonDB_TF
2052,Crp,pdhR,b0113,+,0.0,RegulonDB_TF
2053,Crp,ldtB,b0819,?,0.0,RegulonDB_TF
2054,Crp,lgoR,b4357,+,0.0,RegulonDB_TF
2055,Crp,aceF,b0115,+,0.0,RegulonDB_TF
2056,Crp,lpd,b0116,?,0.0,RegulonDB_TF
2057,Crp,patZ,b2584,+,0.0,RegulonDB_TF
2058,DsdC,dsdA,b2366,+,0.0,RegulonDB_TF
2059,FhlA,hyfH,b2488,+,0.0,RegulonDB_TF
2060,DsdC,dsdC,b2364,-,0.0,RegulonDB_TF
2061,EbgR,ebgA,b3076,-,0.0,RegulonDB_TF
2062,Crp,aceK,b4016,-,0.0,RegulonDB_TF
2063,EbgR,ebgC,b3077,-,0.0,RegulonDB_TF
2064,CpxR,bamE,b2617,-,0.0,RegulonDB_TF
2065,CpxR,bacA,b3057,+,0.0,RegulonDB_TF
2066,Crp,malS,b3571,+,0.0,RegulonDB_TF
2067,Crp,acnA,b1276,+,0.0,RegulonDB_TF
2068,Crp,acnB,b0118,+,0.0,RegulonDB_TF
2069,FhlA,hyfR,b2491,+,0.0,RegulonDB_TF
2070,FhlA,hyfJ,b2490,+,0.0,RegulonDB_TF
2071,DsdC,dsdX,b2365,+,0.0,RegulonDB_TF
2072,Crp,aceB,b4014,-,0.0,RegulonDB_TF
2073,Crp,nupC,b2393,+,0.0,RegulonDB_TF
2074,Crp,nrdA,b2234,+,0.0,RegulonDB_TF
2075,CdaR,garD,b3128,+,0.0,RegulonDB_TF
2076,CdaR,cdaR,b0162,+,0.0,RegulonDB_TF
2077,FadR,fadB,b3846,-,0.0,RegulonDB_TF
2078,FadR,fadA,b3845,-,0.0,RegulonDB_TF
2079,ExuR,uxuR,b4324,-,0.0,RegulonDB_TF
2080,CRP-Sxy,sxy,b0959,+,0.0,RegulonDB_TF
2081,Crp,nirB,b3365,-,0.0,RegulonDB_TF
2082,Crp,mhpD,b0350,+,0.0,RegulonDB_TF
2083,CadC,cadC,b4133,+,0.0,RegulonDB_TF
2084,Crp,mhpE,b0352,+,0.0,RegulonDB_TF
2085,BolA,dacC,b0839,?,0.0,RegulonDB_TF
2086,Crp,mhpF,b0351,+,0.0,RegulonDB_TF
2087,Crp,mlc,b1594,?,0.0,RegulonDB_TF
2088,Crp,modA,b0763,+,0.0,RegulonDB_TF
2089,Crp,modB,b0764,+,0.0,RegulonDB_TF
2090,Crp,modC,b0765,+,0.0,RegulonDB_TF
2091,Crp,mpl,b4233,+,0.0,RegulonDB_TF
2092,Crp,narQ,b2469,-,0.0,RegulonDB_TF
2093,Crp,agp,b1002,+,0.0,RegulonDB_TF
2094,Crp,nadC,b0109,+,0.0,RegulonDB_TF
2095,FadR,fabA,b0954,+,0.0,RegulonDB_TF
2096,Crp,aldA,b1415,+,0.0,RegulonDB_TF
2097,Crp,nfuA,b3414,+,0.0,RegulonDB_TF
2098,Crp,nrdB,b2235,+,0.0,RegulonDB_TF
2099,BolA,ampC,b4150,?,0.0,RegulonDB_TF
2100,ExuR,uxuA,b4322,-,0.0,RegulonDB_TF
2101,Crp,nlpE,b0192,-,0.0,RegulonDB_TF
2102,FadR,fadR,b1187,+,0.0,RegulonDB_TF
2103,FadR,fadM,b0443,-,0.0,RegulonDB_TF
2104,CdaR,gudX,b2788,+,0.0,RegulonDB_TF
2105,CdaR,gudP,b2789,+,0.0,RegulonDB_TF
2106,CdaR,gudD,b2787,+,0.0,RegulonDB_TF
2107,CdaR,garR,b3125,+,0.0,RegulonDB_TF
2108,CdaR,garP,b3127,+,0.0,RegulonDB_TF
2109,CdaR,garL,b3126,+,0.0,RegulonDB_TF
2110,Crp,nirD,b3366,-,0.0,RegulonDB_TF
2111,ExuR,uxuB,b4323,-,0.0,RegulonDB_TF
2112,ExuR,exuT,b3093,-,0.0,RegulonDB_TF
2113,Crp,ampE,b0111,-,0.0,RegulonDB_TF
2114,Crp,ampD,b0110,-,0.0,RegulonDB_TF
2115,Crp,nirC,b3367,-,0.0,RegulonDB_TF
2116,ExuR,uxaA,b3091,-,0.0,RegulonDB_TF
2117,Crp,mhpA,b0347,+,0.0,RegulonDB_TF
2118,ExuR,uxaB,b1521,-,0.0,RegulonDB_TF
2119,Crp,mhpB,b0348,+,0.0,RegulonDB_TF
2120,Crp,mhpC,b0349,+,0.0,RegulonDB_TF
2121,ExuR,uxaC,b3092,-,0.0,RegulonDB_TF
2122,CdaR,garK,b3124,+,0.0,RegulonDB_TF
2123,Crp,metK,b2942,-,0.0,RegulonDB_TF
2124,Fis,glpA,b2241,+,0.0,RegulonDB_TF
2125,AsnC,mnmG,b3741,-,0.0,RegulonDB_TF
2126,AsnC,asnC,b3743,-,0.0,RegulonDB_TF
2127,Fis,gadX,b3516,-,0.0,RegulonDB_TF
2128,Fis,gadC,b1492,-,0.0,RegulonDB_TF
2129,Fis,gadB,b1493,-,0.0,RegulonDB_TF
2130,Fis,gadA,b3517,-,0.0,RegulonDB_TF
2131,Fis,fumB,b4122,-,0.0,RegulonDB_TF
2132,Fis,flxA,b1566,+,0.0,RegulonDB_TF
2133,Crp,caiB,b0038,+,0.0,RegulonDB_TF
2134,Crp,caiA,b0039,+,0.0,RegulonDB_TF
2135,Fis,fadB,b3846,+,0.0,RegulonDB_TF
2136,Fis,fadA,b3845,+,0.0,RegulonDB_TF
2137,Fis,glcC,b2980,-,0.0,RegulonDB_TF
2138,DicA,ydfE,b1577,-,0.0,RegulonDB_TF
2139,Fis,dmsB,b0895,-,0.0,RegulonDB_TF
2140,Fis,dmsA,b0894,-,0.0,RegulonDB_TF
2141,Fis,deoD,b4384,+,0.0,RegulonDB_TF
2142,Fis,deoC,b4381,+,0.0,RegulonDB_TF
2143,Fis,deoB,b4383,+,0.0,RegulonDB_TF
2144,Fis,deoA,b4382,+,0.0,RegulonDB_TF
2145,Cra,zwf,b1852,-,0.0,RegulonDB_TF
2146,CreB,malE,b4034,-,0.0,RegulonDB_TF
2147,CreB,malF,b4033,-,0.0,RegulonDB_TF
2148,Fis,cyoE,b0428,+,0.0,RegulonDB_TF
2149,Fis,dmsC,b0896,-,0.0,RegulonDB_TF
2150,CreB,malG,b4032,-,0.0,RegulonDB_TF
2151,Crp,caiC,b0037,+,0.0,RegulonDB_TF
2152,Crp,hicA,b4532,+,0.0,RegulonDB_TF
2153,Fis,glnW,b0668,+,0.0,RegulonDB_TF
2154,Fis,glnV,b0665,+,0.0,RegulonDB_TF
2155,Crp,gutM,b2706,+,0.0,RegulonDB_TF
2156,DhaR,dhaR,b1201,-,0.0,RegulonDB_TF
2157,Cra,setA,b0070,-,0.0,RegulonDB_TF
2158,DicA,dicB,b1575,-,0.0,RegulonDB_TF
2159,Crp,gutQ,b2708,+,0.0,RegulonDB_TF
2160,Cra,sgrS,b4577,-,0.0,RegulonDB_TF
2161,Crp,caiT,b0040,+,0.0,RegulonDB_TF
2162,Cra,sgrT,b4662,-,0.0,RegulonDB_TF
2163,Crp,hicB,b1438,+,0.0,RegulonDB_TF
2164,CpxR,mscM,b4159,-,0.0,RegulonDB_TF
2165,Crp,gyrA,b2231,+,0.0,RegulonDB_TF
2166,DicA,insD-7,b1578,-,0.0,RegulonDB_TF
2167,DicA,intQ,b1579,-,0.0,RegulonDB_TF
2168,DicA,ydfD,b1576,-,0.0,RegulonDB_TF
2169,Crp,caiF,b0034,+,0.0,RegulonDB_TF
2170,Crp,caiE,b0035,+,0.0,RegulonDB_TF
2171,Crp,caiD,b0036,+,0.0,RegulonDB_TF
2172,Cra,yibQ,b3614,-,0.0,RegulonDB_TF
2173,Fis,glnU,b0670,+,0.0,RegulonDB_TF
2174,Fis,glnQ,b0809,-,0.0,RegulonDB_TF
2175,Cra,tpiA,b3919,-,0.0,RegulonDB_TF
2176,AsnC,mioC,b3742,-,0.0,RegulonDB_TF
2177,CreB,talA,b2464,+,0.0,RegulonDB_TF
2178,Fis,cyoD,b0429,+,0.0,RegulonDB_TF
2179,Crp,hyfA,b2481,+,0.0,RegulonDB_TF
2180,Crp,hyfB,b2482,+,0.0,RegulonDB_TF
2181,Crp,hyfC,b2483,+,0.0,RegulonDB_TF
2182,Crp,hyfD,b2484,+,0.0,RegulonDB_TF
2183,Crp,hyfE,b2485,+,0.0,RegulonDB_TF
2184,Fis,alaW,b2397,+,0.0,RegulonDB_TF
2185,Crp,hyfF,b2486,+,0.0,RegulonDB_TF
2186,Crp,hyfG,b2487,+,0.0,RegulonDB_TF
2187,Crp,hyfH,b2488,+,0.0,RegulonDB_TF
2188,Crp,hyfI,b2489,+,0.0,RegulonDB_TF
2189,Crp,preA,b2147,+,0.0,RegulonDB_TF
2190,Crp,hyfJ,b2490,+,0.0,RegulonDB_TF
2191,Crp,aspA,b4139,+,0.0,RegulonDB_TF
2192,DpiA,appY,b0564,-,0.0,RegulonDB_TF
2193,Crp,idnD,b4267,+,0.0,RegulonDB_TF
2194,Crp,idnK,b4268,+,0.0,RegulonDB_TF
2195,Crp,idnO,b4266,+,0.0,RegulonDB_TF
2196,Crp,idnR,b4264,+,0.0,RegulonDB_TF
2197,Crp,idnT,b4265,+,0.0,RegulonDB_TF
2198,Crp,aceA,b4015,-,0.0,RegulonDB_TF
2199,CpxR,dsbC,b2893,+,0.0,RegulonDB_TF
2200,AsnC,asnA,b3744,+,0.0,RegulonDB_TF
2201,Crp,hyfR,b2491,+,0.0,RegulonDB_TF
2202,CpxR,lpxD,b0179,+,0.0,RegulonDB_TF
2203,Fis,alaX,b2396,+,0.0,RegulonDB_TF
2204,Fis,ansB,b2957,-,0.0,RegulonDB_TF
2205,Crp,aaeA,b3241,+,0.0,RegulonDB_TF
2206,Cra,cyoB,b0431,-,0.0,RegulonDB_TF
2207,CpxR,lpxA,b0181,+,0.0,RegulonDB_TF
2208,Fis,cyoC,b0430,+,0.0,RegulonDB_TF
2209,Fis,cyoB,b0431,+,0.0,RegulonDB_TF
2210,Fis,cyoA,b0432,+,0.0,RegulonDB_TF
2211,Fis,cspI,b1552,-,0.0,RegulonDB_TF
2212,Crp,aaeB,b3240,+,0.0,RegulonDB_TF
2213,Crp,aaeR,b3243,-,0.0,RegulonDB_TF
2214,Crp,aaeX,b3242,+,0.0,RegulonDB_TF
2215,Crp,preT,b2146,+,0.0,RegulonDB_TF
2216,Fis,carB,b0033,+,0.0,RegulonDB_TF
2217,Fis,aspV,b0216,+,0.0,RegulonDB_TF
2218,Fis,argX,b3796,+,0.0,RegulonDB_TF
2219,CpxR,fabZ,b0180,+,0.0,RegulonDB_TF
2220,Crp,azuC,b4663,-,0.0,RegulonDB_TF
2221,DnaA,recN,b2616,-,0.0,RegulonDB_TF
2222,DnaA,rpoH,b3461,-,0.0,RegulonDB_TF
2223,Fis,argW,b2348,+,0.0,RegulonDB_TF
2224,Fis,argU,b0536,+,0.0,RegulonDB_TF
2225,Fis,apaH,b0049,+,0.0,RegulonDB_TF
2226,Fis,apaG,b0050,+,0.0,RegulonDB_TF
2227,Fis,carA,b0032,+,0.0,RegulonDB_TF
2228,Crp,cyoB,b0431,+,0.0,RegulonDB_TF
2229,CpxR,sbmA,b0377,+,0.0,RegulonDB_TF
2230,ArcA,mdh,b3236,-,0.0,RegulonDB_TF
2231,ArcA,gatZ,b2095,-,0.0,RegulonDB_TF
2232,Crp,fixB,b0042,+,0.0,RegulonDB_TF
2233,Crp,fixC,b0043,+,0.0,RegulonDB_TF
2234,FliA,ynjH,b1760,+,0.0,RegulonDB_sigma
2235,Cra,fruK,b2168,-,0.0,RegulonDB_TF
2236,FlhDC,glpC,b2243,+,0.0,RegulonDB_TF
2237,FlhDC,glpB,b2242,+,0.0,RegulonDB_TF
2238,FliZ,csgA,b1042,-,0.0,RegulonDB_TF
2239,ArcA,gatY,b2096,-,0.0,RegulonDB_TF
2240,FlhDC,glpA,b2241,+,0.0,RegulonDB_TF
2241,FliZ,csgB,b1041,-,0.0,RegulonDB_TF
2242,Cra,glk,b2388,-,0.0,RegulonDB_TF
2243,Crp,fixX,b0044,+,0.0,RegulonDB_TF
2244,ArcA,glpA,b2241,-,0.0,RegulonDB_TF
2245,ArcA,glpB,b2242,-,0.0,RegulonDB_TF
