Geneid,DDB-I-SF-S1-001-A7,DDB-PD-038-AMBR-R10-S03,DDB-PD-038-AMBR-R10-S07,DDB-PD-038-AMBR-R11-S03,DDB-PD-038-AMBR-R11-S07,DDB-PD-038-AMBR-R11-S11,DDB-PD-038-AMBR-R12-S03,DDB-PD-038-AMBR-R12-S07,DDB-PD-038-AMBR-R12-S11,DDB-PD-038-AMBR-R5-S03,DDB-PD-038-AMBR-R5-S07,DDB-PD-038-AMBR-R5-S11,DDB-PD-038-AMBR-R6-S03,DDB-PD-038-AMBR-R6-S07,DDB-PD-038-AMBR-R6-S11,DDB-PD-038-AMBR-R7-S03,DDB-PD-038-AMBR-R7-S07,DDB-PD-038-AMBR-R7-S11,DDB-PD-038-AMBR-R8-S03,DDB-PD-038-AMBR-R8-S07,DDB-PD-038-AMBR-R8-S11,DDB-PD-038-AMBR-R9-S03,DDB-PD-038-AMBR-R9-S07
b3240,2.3879352715997606,1.9289282260540277,2.1657543984909924,1.9847285864824038,1.6020412836680717,2.5180386497903036,2.2888568025432936,1.3211913425049653,2.2999692552619666,2.340366482642256,2.579850096168047,2.568122030681444,1.6840846423824631,2.0932713166037886,2.345886422182681,1.3742776137631676,2.1906631889588732,2.3942662028280184,1.429737462371876,2.386514191163352,2.2620782091793914,1.9847849059604694,2.790812914216051
b3241,3.1302566261770055,2.269303072368013,1.8670603076051218,2.2459459229319583,2.117622704246824,2.4624637143221095,2.661951535741212,1.9701609703100675,2.722425593369713,2.660185843022386,3.241813888430712,2.6322392160052237,2.439086718393896,2.2807258633569507,2.7533057915299755,1.6660167863479924,2.564857555237107,2.6211091806752513,1.7277185798162273,2.44892404233584,2.6783499708164316,1.998174049045709,3.1325887311004883
b3242,2.8971301688696713,1.4581198599064389,0.0,1.7848579136199028,1.6699722441238605,2.4179089071568933,2.247778724338143,1.6890083576717285,2.715364294138515,2.3380160492559767,1.8751365899708512,2.525155966605932,2.1281088203734413,1.816176814962295,0.0,1.8917707626847973,2.312796069376745,1.8847986379280615,0.0,1.827734739447861,1.4349001565541073,0.0,2.603279727741614
b3243,5.888476657208571,5.269243713983718,5.1269410748777755,5.005286052716734,4.447665912148821,4.790788465824452,4.935885654746085,4.358739273565488,4.443721120258352,5.327242000555743,4.81850841961657,4.879251812458308,5.346557864801993,4.327817847897953,4.750878551627678,5.189064700708873,4.562729092375369,4.387982072089102,5.0466307258532295,4.635978696065221,4.595111538471148,5.2116048963282315,5.300815231836681
b3244,7.390693481735064,6.910770069197972,6.341793794918707,6.751378477878795,6.582203124442813,6.10905365312294,6.747609314523685,6.408437272804126,6.0451995303559,6.936667822870076,6.946568591287944,6.413004489170809,7.126477569977265,6.667755613302641,6.529776460104413,6.879890806821638,6.966975811402376,6.423221135510521,6.647773889683977,6.726815582142069,6.556649795556354,6.928089110815788,6.798262301862291
b4472,5.145000344450927,5.156026690478463,4.483898274730726,4.999071849159625,4.483690902783916,4.547295731220704,5.0309872747237785,4.307611882696241,3.899629080180634,5.038051503898845,4.687931570502652,4.479966789129605,5.1788763481982905,4.5272182444437,4.406272317121849,4.782853608583289,4.563623574982158,4.596801138946213,4.774192429180846,4.452336173263118,4.406466013636266,5.2526554108612675,3.9738970659776642
b3247,6.812887948276305,7.053158596109387,6.610695113108264,6.791122592569044,6.269766462981804,6.586423070142911,6.76779498341566,6.057355555824543,6.346161058456046,6.851160297099165,6.565091197257917,6.3521413647834395,6.797819267832059,6.255638938868254,6.219233842796457,6.7222689805598295,6.360012519657922,6.110848967329619,6.516973050512033,6.257156570797105,6.1589424811496505,7.051320753151199,5.944587706170289
b3248,6.780073864546552,6.961522196599579,6.655598642652904,6.7468285028099,6.081016842523862,6.755438957886693,6.865077767773498,6.357117854367016,6.599727199425309,6.8130046406979705,6.782048251644316,6.250598303876394,6.858166781552848,6.62088459021286,6.079962464893126,6.45770881307243,6.448193048353918,6.514222899174057,6.290066636346996,6.3237963823677585,6.398740997790618,6.861115100623258,6.462298636525306
b3249,6.175920565653137,6.873794544267117,5.589551747749095,6.696487666905404,5.242902017376499,5.93677391560382,6.852730354100268,5.269854629845124,5.690258881081102,6.572794074175157,6.400686031466159,6.107697432033828,6.68936881590502,5.942145796818161,5.848243810502999,6.2975060042415265,5.840178706748244,6.113753648786963,6.300113628632293,6.244407102410878,5.923633441383441,6.744029776859247,5.849325985004909
b3250,7.003577915945527,7.619721792613964,6.880934249420393,7.53211559767633,6.742067851162522,6.850287466015558,7.451846761708852,6.517750851307506,6.619470413079831,7.059723722948634,5.774637398286063,6.0547931911443955,7.085043445157503,6.3546937575587865,6.221214303594198,7.13193895096492,6.05014818493685,5.94160135636897,6.763456039375401,5.7571226368321256,6.071801891513054,7.585670903611071,7.585966575819515
b3251,9.135540150878827,9.407950768516397,9.540248169201929,9.01934073647535,9.710793551590694,9.181757921695521,9.1826075201343,9.648325014523166,9.000295433321442,8.927311095229063,8.547144465323466,8.747922705761976,8.956020671934457,8.890219418111,8.698894731731748,8.951942906131542,8.496113507429229,8.498747705868556,8.707359359916365,8.377898764339347,8.650349931835908,9.330989119022776,10.213014784542045
b3252,5.365216496683286,5.776454059052963,6.629422063612568,5.3760718847870494,6.938566564980053,5.958331852507988,5.477201822034331,7.214467918251511,5.852003102936933,5.63632571051256,6.0909989178732395,5.632699107152536,5.578119860816846,6.088457026981997,5.731727415046524,5.380182240645679,5.76887344245085,5.720415580702468,5.254734023528562,5.521429225473464,5.663548051363688,5.628388971927462,6.668309466614946
b3253,6.556275118500677,4.587049770179876,6.553158054805177,4.37764541526196,6.080181215024542,5.465069012243152,4.759425043536911,6.281538883254078,5.061108070704015,5.650246226332804,6.665260202827525,6.1580282021043855,5.381234667842004,6.104180769135226,5.948433113059504,5.419001835564632,6.8970285923375805,5.787462608101539,5.169796578269522,6.441163174496683,5.906720661303914,4.222898915954494,6.403400948391281
b3255,9.767530122867484,9.733615137740875,9.847427914654748,9.724523711241586,10.008076594055254,9.46943686773528,9.810329652143855,9.647598181428501,9.130452783652505,9.688118214013961,8.853970265475704,9.366813881390192,9.734428901466572,9.252301395190626,9.40749034160977,9.74505107460886,8.649202024863794,9.28978666721307,9.771645181159665,8.725321925303444,9.409071679934561,9.724358094012073,10.23858008858741
b3256,9.528639899477504,9.613660299781738,9.391867324098486,9.641969165963154,9.308931415812522,9.080546115774895,9.655625692354114,9.161330604020083,8.749011087885696,9.613772437409972,8.40212952109333,9.030622204938584,9.641722528451032,8.88944020632877,9.042490998105523,9.585982790903408,8.105658049052566,8.857667370599787,9.61596912884099,8.323799467657091,9.001853583623868,9.647196350548382,9.692444756068513
b3257,4.251551677779178,4.569192330033094,4.4894634119684085,4.3337209543689115,3.5839091322704495,3.782799699719775,4.475553433210367,2.7229177094400057,4.229688106156691,4.2600636697230625,3.4699490217558897,4.1675354083048495,4.726455638375877,3.8835347579473565,4.5266173643124334,4.263527736270854,3.133167421279509,3.8073146941196168,4.348244547955015,3.361177231051074,3.9356593747733446,4.847469549180605,4.8956791256384795
b3258,4.468763263055763,4.887656249093538,4.201037760419327,4.933208094299579,3.9312751191337187,4.338047152872582,4.886471839276671,3.438842075914714,3.9294566332013354,4.909912521765259,4.565663549251149,4.5475931398923,4.901788026843155,4.381167323079872,4.384387340353148,4.8418028011346355,4.291679517210699,4.1491220127578305,4.835500889816621,4.294858684170572,4.349623075875446,4.8848804418033795,4.7849529871662435
b3259,6.052815917427588,6.196703570909229,5.537244795050304,5.8753373064821,4.455823286458847,5.206288652331041,6.031044398599662,4.821057186576419,4.886934211342626,6.0521761053720144,5.844769375547195,5.382115882524099,6.021095416057199,5.609463051413263,5.476869496664399,6.030627800180393,5.769311296907352,5.273660331641944,5.899596602575862,5.619493690668384,5.411799105796794,6.037434883241158,5.119277092018995
b3260,9.210813385315996,10.117966504456227,8.87957926785559,9.79109855056189,8.890919901745477,9.89214199214218,9.71617325197245,7.6382885695962095,9.633732582165889,9.892756384164215,9.032462331153548,9.669953070685976,9.916546193999185,9.383566095352236,9.5685640565675,9.751902879185268,8.34822853528618,9.714229843321132,10.021211890668843,8.970374683782753,9.666808918466904,10.148362879165846,9.884951838279974
b3261,9.474238398389577,10.023009743384922,8.544833891629349,9.576878139323743,7.973269993505115,9.35081735192552,9.573717120260934,7.097794457442204,9.230345164905033,9.605884873148677,8.796173664480992,9.400097975827117,9.658961758589825,9.272462912016664,9.29780980512057,9.822297461666325,8.46942200725086,9.357134917590429,9.852887933877643,8.651282605753911,9.428489690266012,9.95421482754956,9.577016573398007
b3262,1.9903365821330727,2.271046244322896,1.1639278294984596,2.306412862103074,1.7063981943914586,2.1714046635156095,2.008999006978702,0.5971559666145092,2.116624254087585,2.1467138827159733,2.2297362920740023,1.4030335745917233,2.288573617287206,2.0692581188587313,2.425561793496564,1.8071675988338687,1.6482093599259453,1.734594460886839,1.8714573481486934,2.1145591134946535,2.1808861509151685,2.706068900825266,1.8611542639662049
b3263,3.8480453671582944,1.9894119765660936,5.59319111118423,4.1401035810215365,6.918170614928211,6.272562188894322,3.0766494665870128,5.412623873215045,6.724444903587994,3.1146107275587362,4.81850841961657,6.007617466205665,3.3096982641401493,5.2535968896347525,5.563841492175635,3.030130446757314,5.021614874017364,6.074308242179074,3.4336454176037177,5.195364704713117,5.442190051335881,3.5045166162016135,6.374833225346187
b3264,0.0,0.3435172808165679,0.4998058606353565,0.32291562583971956,0.4176017814750526,0.0,1.1068142415541657,0.0,0.0,0.501828438094553,0.496224520542662,0.4498239638577305,0.0,0.0,0.0,0.8750914726737619,0.8592072088564368,0.0,0.0,0.33515986588768276,0.335823507127375,0.43425899774371624,0.4756169025681101
b3265,0.8134804334779058,0.3871969390542978,0.7749520939111753,0.36429174195243,0.25363154614768946,0.6543830691949195,1.1083150645222444,0.0,0.6676573594751739,0.3082212900136592,0.9561672938787279,0.7034821785329998,0.0,0.5302669187704463,0.33003647355466165,0.5632251304764917,0.9501999486457404,0.5601445436859478,1.1279121501065221,0.20129353841821368,0.5362351890621679,0.8514717728892758,0.9216912882587425
b3266,2.6865851136022014,2.151972191646884,2.236648336687582,1.8578440176900797,1.9778156484237495,2.1686909418625113,1.7131185367850819,1.8889306650016302,2.349616174588111,2.214737450892511,2.7053923507726667,2.5660345687342816,2.061744761655989,2.3387695903252763,2.755283063941658,1.8289878531685124,2.418320997120592,2.508100543442036,1.917970741388638,2.4654809562709916,2.6463220851675833,2.1537171073490438,2.4818584054786297
b3267,3.154130333063887,2.540383042400674,2.5718950992233687,3.4248296297195457,3.003252537594984,4.389479393591853,2.9802066071409037,2.347097140474205,5.317696675320741,3.451434700728418,2.561697447939807,3.1124892341992485,3.501685675507661,3.1873853363971647,3.376515677084704,3.4547555767769222,3.962247122524247,3.6012182108842525,3.0119902603303847,2.5074408247480497,2.8603685354292447,3.2313141163095196,1.7366142672468463
b3268,2.9320427138797416,1.9841371524570202,4.263827745907599,0.9808045618223753,4.2982468124768385,2.3523716445263823,2.123698594221448,3.964315156118259,1.95643760404859,1.8839551749687335,6.6017494508470795,4.9567784385903115,2.6708383868862016,6.060484010529661,5.079591931582729,2.458417130998133,6.2334842862699515,4.916985819749274,2.6242490145932624,6.399075156427964,5.053596149931541,1.897676619558019,4.058393737658429
b3269,1.6898356164433848,0.8106469161467565,1.3926577377897436,0.6441646414442046,1.8624411443221818,1.6143454980355318,1.296327038303506,0.9706658900601132,0.46922084466449465,1.834624074606596,2.98330302472262,2.2925599248819353,1.3514368765814408,2.8262902026278627,1.9145972785495846,0.6993997664375164,2.287223534417673,1.9217046608986956,1.3179801144487548,2.8102850740015084,1.9234416205286025,0.47923516844909103,1.9439479121304362
b3270,0.9950277422874961,1.3865564303364522,0.8039849105069765,0.6804139810544685,1.0057795767279287,1.0024217427703925,1.1456627610001118,0.6929018834598143,0.6935662612575979,1.6997616399160071,2.3058355219850695,1.5741048771783914,1.2949167747548964,1.8329218035830777,1.776761847960408,0.5858547265297371,2.432907071684995,1.519080341580691,0.774432569996223,2.0499962267417033,1.2729841667746602,0.27610458212211675,0.7685523649867408
b3271,3.7152461755906327,2.449428756539496,2.6000779001386953,2.240363451698401,2.7162550171804933,2.9473652442036764,3.097324434063916,2.1975804966848402,2.605933747583633,3.1095578965143744,3.6818553545906187,3.5294091576987925,2.7525346252515046,3.020754726369999,3.26720264817381,2.3586383883154824,3.9613574306593935,3.0102761063708394,2.6838687448853644,4.143729233402211,3.311638324615383,2.6358699098669294,2.6127763040329155
b3279,7.4202820475921785,7.553947596431506,7.443826134419657,7.606495684811504,7.490731977583809,6.962828072420138,7.578873583881579,7.1375999950420255,6.730481645310134,7.587436314405508,7.472038454189665,7.169144213300753,7.450432606333857,7.153181944651928,7.240027549542344,7.587339259239024,7.518332320083517,7.007784422361381,7.318758606207352,7.422689104631942,7.142300911872172,7.716724733302584,7.96912643185751
b3280,5.958717371261852,5.933239706021541,5.04081816700206,5.835009482204045,4.602438212967271,5.457281625321103,6.366847542348394,5.0293729640659395,5.143140077495933,5.849478699464411,5.074803663461622,4.913919124869603,5.832424133977706,5.519122547105889,5.00675966665038,5.8619591066266805,5.4896016049422816,4.78748452013125,5.518698748519695,4.901960164342427,4.658044508986742,6.024157880578268,5.004920658635313
b3281,7.100984410477842,6.988821963209143,6.400115402789729,7.185753344490652,6.0551634001174355,6.360204127821415,7.159462437845268,5.959366446586799,5.754238964266639,6.864325925726718,6.416336608724675,6.177523069569287,6.862064425413153,6.118075352610742,5.980675049302168,6.8327729796181496,6.12647749919545,6.24398861582849,6.851163372874325,6.38116236906849,6.158697665250329,6.981673900499486,6.643112653304424
b3282,7.417125046913973,7.290357249771956,6.726730818327797,7.515631844761956,6.843118834001268,6.7817674611661865,7.504189619259479,6.428458706224083,5.964573050021638,7.496198479529555,6.563376862554548,6.537061792009783,7.411449902861962,6.600706768952504,6.554370099053451,7.122429866242274,6.227649302808131,6.583732084296169,7.173906800673448,6.4766185205768245,6.409464708898818,7.237972762073147,7.447168420470061
b3283,7.278577042476599,6.86883132892763,7.205557080413091,6.886434133402041,7.435925517975008,7.281981349482829,6.8987777052819,7.087041490837402,6.904581474948961,7.182450098144837,7.515305252361317,7.326271960097862,7.075097928180807,7.230726045703895,7.001985554717669,6.859051692400636,7.374987325221484,7.2334718669289195,7.021584346038577,7.3017862870243375,7.039665464734174,6.769058422939586,7.755174917237538
b3284,9.471126155004418,8.084149146231772,9.885856593768661,8.02209032302928,9.904541307587802,9.518450487684596,7.915540444872751,9.69202786200074,9.103823065384319,8.544598553902205,9.88591153382019,9.508212325006022,8.635197922624863,9.573111670548515,9.516854911098752,8.48701035661988,9.984759655704528,9.917866928884866,8.284027556755277,9.843567348543727,9.714517927702252,8.149569412852411,10.185440307855817
b4473,5.739643942464818,4.648631673566102,6.042280808394859,4.389435838288553,5.634280112556294,5.099316961442306,3.900932390037729,5.9187189159778,5.419438420322744,4.843172359003989,5.964644260151562,5.4132877103561965,4.646543637046561,5.357808364655291,5.587849684806213,4.676880337399128,6.189058355190111,5.261436295209944,4.321940789158781,5.449279441937173,5.357758973932452,4.608167865579951,6.270099966819191
b3287,8.858195895703014,8.333334871747935,8.201317676963804,8.064797663239474,8.115053666349354,8.101552433337405,8.123287005314328,7.690207132727481,7.719640922352778,8.2726821111408,8.678752526718021,8.443830527510922,8.388006043347094,8.376432977546585,8.164833606030923,8.283036924529807,8.563262584279007,8.37022613087115,8.225852190431356,8.584244218708873,8.219719668689171,8.278739105181513,8.676534895138754
b3288,7.76336927488404,7.41284949958564,7.292599426025578,7.365109069823037,7.002831288262802,6.936883765484728,7.269620025010736,6.6346533210566765,6.382469054013689,7.344052679868165,7.622717634238473,7.185590742019971,7.407689603335785,7.383996731036989,7.300844733237269,7.2376717177191425,7.373441942117149,7.064500325882502,7.315126544124045,7.5441141233038795,7.229058093087908,7.349748973242707,7.752653669830587
b3289,6.688753594389956,6.662699266282968,6.097063338401199,6.551952133630711,5.603483713160088,5.69105067031532,6.493296751906923,5.317203588154187,5.099347664489552,6.767829246237916,6.564959978997056,6.125638162699532,6.868798094302811,6.534669467343214,6.025616096613485,6.380428461871899,6.229840470532883,5.9090465859659,6.647710359561727,6.497949244340806,6.183160650453564,6.755446393394279,6.451277194918508
b3290,6.453342904976851,5.784184631179235,5.34587757667872,5.71296265681861,4.887990910559573,5.140329131982267,5.78916744347803,4.890903849650627,4.389624966730775,6.081079568815502,6.365176344203599,5.399914715497391,6.08949458544405,5.973212904522509,5.529144591751297,5.82503952224098,6.128921326010768,5.550930674379621,6.011589753689663,6.1828119422767776,5.513272296861717,5.857686245255696,5.075373664284072
b3291,9.28947276835786,6.679235125002788,7.079412964320919,6.872077281848406,7.502494328307187,6.927695394479081,6.874267297167332,7.202491618788941,6.473763080651776,7.358182809318031,8.121382486137328,7.513988784929759,7.1901147502323015,7.275550550923806,7.691263027896992,7.602230262468506,8.06023748282092,7.729248084423375,7.046712496495398,7.75307310815669,7.641805481019902,6.709851524743276,7.491100426742665
b4550,5.323729524608831,4.800063629514577,5.711217608789555,4.7855724545851,6.432463863503714,6.373998853664635,5.131497716948268,5.137009761713259,6.201780644603777,5.610520120776964,6.263236608847163,6.099428311982437,5.708605560382472,5.812394570997787,6.26891219900239,5.184008942514128,5.968336200972568,5.567070010936519,4.800298795024603,5.668973878471885,5.672109568737259,5.130301332181684,5.8218413192200895
b3292,6.500887007320482,6.103987221842322,6.8216932189891555,5.70444529681819,6.212295759575114,6.4654625398041645,5.291132987402591,6.112108513141004,6.2104875979686565,5.965957853466787,6.8580146632560615,6.470718048916905,5.987026378579634,6.581741007413933,6.2566835733014425,5.8716619141371185,6.900351496921479,6.333308420378026,5.637943928193216,6.808816167565333,6.5101495751436405,6.235328926260957,6.7625513781780855
b3293,5.412712229050241,5.536258224259263,5.389368931383019,4.832597248324529,4.845298492236721,5.505524415204189,5.072456297586298,4.931367581654219,5.502185983584078,5.262019284752815,5.942113432592648,5.575135793133684,5.39250598580585,5.323063722724869,5.340791522415223,5.208246867621578,5.929973227880171,5.21349892859189,4.728426599219245,5.757463198890001,5.500381321179754,5.668254588156903,5.836232922376586
b3294,10.305903278064946,10.768180557525037,8.674040815042275,10.561559048518014,8.073404267770057,9.227082864466471,10.838873911837942,9.20618724095118,9.178770164994907,10.507280156124937,9.209760134893987,9.48399406120767,10.435572507356202,9.701909278960903,9.459560054301221,10.60797919235167,9.292660114805011,8.967685220285215,10.153951076493122,8.887974476327733,9.493799286997703,10.841841355096234,8.961717312323973
b3295,12.172107058562702,12.83094736333345,11.091256565015,12.831784122782393,10.729576366948804,11.708825945699727,12.863227915398486,11.43978881194518,11.348494366709547,12.533307285195974,11.119133470035944,11.643431825290001,12.559719251394085,11.787873794092677,11.633551274305018,12.75782649788662,11.151565959104182,11.405110982699153,12.767101995705808,11.382295166071435,11.648973292040191,12.774420833116856,11.321351796152458
b3296,12.684131622408676,13.244110580855649,11.668132796084882,13.257156603215334,11.483805439253828,12.310931816915561,13.336475764259555,12.017730957602446,12.02442076719148,13.009179543773662,11.721937472487003,12.242299403254128,13.064943705618589,12.413033618595437,12.30143043744146,13.260995407724835,11.834158085389257,12.00128040299708,13.209122085868751,11.960958343390415,12.246118779755706,13.215722518641,11.972135250464367
b3297,11.741952116996295,12.132510532784043,10.75800785163174,12.057217589090195,10.635171166852789,11.2987459175914,12.118053883795113,11.033749627392694,11.174677104905617,12.131258381840544,11.100093098209799,11.391636507340536,12.142021926984157,11.51033667727347,11.541034919117646,12.403869951832466,11.099633143686068,10.846591726517984,11.838252320720313,10.815375638908765,11.162734796624456,12.070685449068547,11.070088894315793
b3298,12.891135602586546,13.532970617360679,12.139841425027267,13.572657448377567,12.207210327060947,12.94301579787325,13.562479873931984,12.389154204747742,12.4273502753169,13.340538201024797,12.026271295470982,12.667629803475196,13.252694543486111,12.713237865886722,12.681749407264036,13.254762461919968,11.978159073550893,12.523921346246937,13.59446514674962,12.500980561527847,12.666575244084823,13.471273512929406,12.537473062956101
b3299,11.557800254175556,12.221445271083766,10.67824803507114,12.301320417242254,10.821866503637446,11.497109516607877,12.405561593943329,11.36538230992417,11.27178607707682,12.216193882688863,11.09672563939484,11.71945693407554,12.365199504497056,11.876488681845071,11.532510978691256,12.331227173772458,11.084389512081124,11.313332693527316,12.303328865156981,11.30782783894083,11.678987494536525,12.32860429347837,10.69563371440423
b3300,11.719119174088155,12.455495869302794,10.599484729667969,12.498232626556577,10.69414889802242,11.397277863794589,12.559463171187476,11.13028850120964,11.03206156954859,12.277158746144568,10.978113348810728,11.457241436468623,12.271107802520064,11.840200586092905,11.46195637329862,12.361603683146386,10.93580180470684,11.288245189753834,12.378983977752709,11.15910062961626,11.496725278263565,12.463287829570586,10.148716385203612
b3301,11.858033789115723,12.531373106230877,10.730017343044636,12.527460451044567,10.534577797352684,11.30790413827125,12.566456156268965,11.097082766124146,11.162984781497368,12.313961279985024,10.890323265681426,11.413853242924887,12.26205482383418,11.88357374497205,11.383549504113862,12.599225844561241,11.203562729894184,11.298074409205062,12.212019694921304,11.033683526255473,11.371289883014102,12.470593514658308,9.633713076639888
b3302,11.401009097911254,11.800051125394766,10.085857244772898,11.763641986928256,9.864334040743174,10.546100620917544,11.873111494155628,10.47579927079094,10.681981077104838,11.825542727002519,10.499899197598332,10.976109940247802,11.96680288632977,11.418491781618815,11.040362033909073,12.101810327772576,10.844713624984697,10.621936881503345,11.692479900360235,10.406484607227295,10.789994262620656,11.718386998743549,8.928297096337186
b3303,12.147294165180856,12.717701572071062,10.964082342857141,12.790955773848118,10.730844751033699,11.664787120140938,12.827479445033418,11.211355622355027,11.370942948510029,12.665033205545065,11.24996491032079,11.679728368831563,12.547222479886527,12.079420917565615,11.682838196528314,12.811105800277046,11.392767123545623,11.558691564846516,12.59497678443819,11.439792720325126,11.681703925672586,12.689661456644792,9.788851149797726
b3304,12.482646024504113,13.07266380436129,11.36787548866575,13.168029656397445,10.996569112285297,12.031318338904763,13.19424074053597,11.444857448362576,11.635649969508552,12.963597012993379,11.482366220470697,12.019173774949207,12.96317134580886,12.433593663343188,12.025214339306462,13.082725312485755,11.56055990209079,11.884573352903454,13.179630847105402,11.887244024344069,12.032617406747551,12.97836623587403,10.343414995910893
b3305,12.354310736627239,13.033513634948763,11.306723432734234,13.172660133305929,10.848050072440643,11.93078178093313,13.197790262671356,11.33600151753457,11.59367130040857,12.871005829784911,11.400267295579845,11.94709217631219,12.908475249288196,12.276500568020907,11.995980558027764,13.047029810542941,11.51742345937973,11.773318591548597,13.17903550661368,11.802504338289769,11.930619892722577,12.998458318767845,10.74842613951397
b3306,12.019877394295547,12.59469902802856,11.009462558342163,12.638741275382934,10.475381432621216,11.552096625417503,12.68834926129431,10.934379225879965,11.371156586255385,12.415904760589191,11.143941799268827,11.572327641044572,12.479788288737542,11.882791164444663,11.616395622057171,12.608413862143136,11.250629086607917,11.243120802149377,12.584037847275665,11.342349306398184,11.635286639182935,12.545220555528601,10.962317087931918
b3307,12.298226463070494,12.747039666468597,11.398863750631689,12.70687732656825,10.884138459832089,11.78416312222372,12.798182099246583,11.27334026002904,11.65807198012735,12.44683822546459,11.24362831413456,11.664986472199907,12.478700174781418,11.917092443467501,11.775519928991947,12.64642029114167,11.406959817402303,11.443062534448,12.629185032933691,11.549170022066523,11.733139901463531,12.649845680961873,11.46549305346095
b3308,12.523232331940235,13.047125629637005,11.79345770632315,13.043039588816823,11.510529767177177,12.272136242051726,13.107376016852896,11.628840988503736,12.142968747792724,12.948470395283632,11.779539137425637,12.176555166985109,12.88468413194105,12.352608349259802,12.230117380766448,13.029499092368292,11.753066885043944,11.851571651311549,12.827210217878786,11.822904876280958,12.132731261337657,13.01577598472914,11.93562625935832
b3309,13.100329138277363,13.606593552480062,12.512494162327686,13.677215899685143,12.401000892829167,13.060471531091277,13.61654087967287,12.33704994271625,12.759321588685056,13.480667427917393,12.231638495345862,12.749504205516379,13.399540203575505,12.869907718898373,12.751009023866033,13.566371593107593,12.308252959881123,12.600130187368928,13.566304979534976,12.501238413155505,12.726773732264677,13.542027636317927,12.582293530281248
b3310,13.20575531106859,13.783465723771227,12.820697042395363,14.021234674226964,12.934453449982401,13.475500335377792,13.944506633236333,12.739231317950175,13.223983803820621,13.648483158071286,12.562259386568014,13.042509903354965,13.614100052695806,13.061906901263473,13.108578259982691,13.66963489699718,12.503093093432293,13.077060950404267,13.818558399696512,12.781340885090984,13.099340322070411,13.853057198775312,12.92040670840212
b3311,12.14234993561731,12.840838695565177,11.081375929069157,13.13116697633598,11.028471531976876,11.426963048882413,13.12360964357585,11.891855763409524,10.912096753132086,12.955330530145645,11.364869555000196,11.90987104307813,12.997826140667613,12.693132764627244,11.93991785568061,12.99596763133208,11.60522029223526,11.899241167128976,13.246741383741663,11.78319200655431,11.911608073886116,12.936226985940605,11.24654850617771
b3312,11.358384827125887,11.743754181252953,9.994859186184055,11.560254227803233,9.39522318389803,10.054887559911144,11.68895988682077,10.64476008221428,9.95999919982188,11.497496063759241,9.748270456591388,10.341247279572393,11.35904678404564,11.283392367639005,10.442552004606194,11.78638873166258,10.559466926499688,10.353048835833137,11.358044236063993,10.271900110550844,10.629304422589327,11.601854650573827,9.938626278900003
b3313,11.407904463938843,11.711220199286895,9.983229781478178,11.68410206393694,9.600812828852112,9.949105203090623,11.75879916220597,10.76248962055705,10.075152305824517,11.401647803415571,10.004843296007637,10.297749126957019,11.497347455676467,11.44606888025094,10.608245722541298,12.112402622490036,10.808005781118089,10.422870189318493,11.400610542796656,10.321554140339902,10.617334958563362,11.577380532296896,9.642319013101181
b3314,12.051374313719393,12.781808073365399,10.912564000791395,12.946665684225255,10.874955121161857,11.42558697338067,12.963529155813012,11.793478857049786,10.82808738487089,12.80644603848037,11.080027829328548,11.76356927266372,12.76000119336238,12.563089586996552,11.64107197071233,12.816521492011983,11.376141901207484,11.884882044254587,13.140661125472384,11.82182255106993,11.782771571342664,12.777023946688006,10.611069723525201
b3315,11.953886533114057,12.599165503894179,10.698702882226884,12.750693931082068,10.55028707405164,11.0565911143005,12.766010274987616,11.621502393177385,10.705245192383135,12.610275996650058,10.811124521158993,11.45331152991825,12.579328539141146,12.30773497852241,11.456115946723733,12.85387325486742,11.350505932279756,11.242500401102332,12.790760023651536,11.323176896520641,11.34327892195835,12.51448866107519,10.009016189913387
b3316,12.251792153036492,12.881509623128776,11.147088806038495,13.058680623263244,10.846597115778952,11.451646421297854,13.027997523426974,11.871058488701403,10.993579511269473,12.907124625276127,11.196695191386484,11.762916968126104,12.878345206330089,12.62004425960504,11.759144139655156,13.188744035174816,11.567562654709803,11.530922472416346,13.147481393337847,11.783772483930772,11.70132745776216,12.814521973248313,10.302718655829189
b3317,11.601527426299858,12.122880604795968,10.403849886301147,12.11745372732962,10.02678945126179,10.643646185458874,12.225739948318115,11.188851112841187,10.44537135744973,12.051625916728227,10.496827995487372,10.987771651844104,12.08834772271896,11.874104100342372,11.010191710004937,12.372944962181892,10.95362684199924,10.712121850832574,12.253849193487342,11.015876583181985,11.006675525621038,12.033274840959368,9.619392907650196
b3318,11.798601512235699,12.30495049411261,10.66410809415305,12.32333782131199,10.296729935826335,10.844241727087043,12.417367769707836,11.386901537398298,10.746348484143404,12.44418148315559,10.877330310910823,11.22949387413063,12.365284384032117,12.052720749810913,11.418845850882668,12.746286396401008,11.27949466327268,10.92732046400969,12.450199929998712,11.141848185748739,11.162837511519262,12.183392250747161,10.005757516541314
b3319,11.80459735627218,12.200454907695972,10.601975563635083,12.230731248403073,10.249630941960602,10.747852988611212,12.323232514256134,11.263361912742925,10.855450722749072,12.20271693904657,10.741246195785775,11.201811920033162,12.201586735841689,11.920128491647697,11.245812775430883,12.633055124530607,11.220948169069155,10.895747458911499,12.3847496818983,11.156027129683547,11.264038426079383,12.149750235806069,9.945147640508328
