Geneid,DDB-I-SF-S1-001-A5-RNAseq_S24,DDB-PD-005-AMBR-R1--S07-RNAseq_S7,DDB-PD-005-AMBR-R1--S10-RNAseq_S14,DDB-PD-005-AMBR-R2--S07-RNAseq_S6,DDB-PD-005-AMBR-R2--S10-RNAseq_S15,DDB-PD-005-AMBR-R3--S07-RNAseq_S8,DDB-PD-005-AMBR-R3--S10-RNAseq_S16,DDB-PD-005-AMBR-R4--S02-RNAseq_S1,DDB-PD-005-AMBR-R4--S07-RNAseq_S9,DDB-PD-005-AMBR-R4--S10-RNAseq_S17,DDB-PD-005-AMBR-R5--S02-RNAseq_S2,DDB-PD-005-AMBR-R5--S07-RNAseq_S10,DDB-PD-005-AMBR-R5--S10-RNAseq_S18,DDB-PD-005-AMBR-R6--S02-RNAseq_S3,DDB-PD-005-AMBR-R6--S07-RNAseq_S11,DDB-PD-005-AMBR-R6--S10-RNAseq_S19,DDB-PD-005-AMBR-R7--S02-RNAseq_S4,DDB-PD-005-AMBR-R7--S07-RNAseq_S12,DDB-PD-005-AMBR-R7--S10-RNAseq_S20,DDB-PD-005-AMBR-R8--S02-RNAseq_S5,DDB-PD-005-AMBR-R8--S07-RNAseq_S13,DDB-PD-005-AMBR-R8--S10-RNAseq_S21,DDB-PD-006-AMBR-R1--S02-RNAseq_S22,DDB-PD-006-AMBR-R1--S07-RNAseq_S30,DDB-PD-006-AMBR-R1--S10-RNAseq_S35,DDB-PD-006-AMBR-R2--S02-RNAseq_S23,DDB-PD-006-AMBR-R2--S10-RNAseq_S36,DDB-PD-006-AMBR-R5--S02-RNAseq_S25,DDB-PD-006-AMBR-R5--S07-RNAseq_S31,DDB-PD-006-AMBR-R6--S03-RNAseq_S26,DDB-PD-006-AMBR-R6--S07-RNAseq_S32,DDB-PD-006-AMBR-R7--S03-RNAseq_S27,DDB-PD-006-AMBR-R7--S07-RNAseq_S33,DDB-PD-006-AMBR-R8--S03-RNAseq_S28,DDB-PD-006-AMBR-R8--S09-RNAseq_S34,DDB-PD-006-AMBR-R9--S03-RNAseq_S29
b0088,6.660375768088892,6.4471389441358795,6.057574215787479,6.3951388557601785,5.84074862334471,6.931713011164344,6.249657531585893,6.599535126273604,6.413278649058574,6.110466533553259,6.339647145183846,6.546600543283601,5.904310450333242,6.460624756258903,6.512780909813556,6.068892823197121,6.731428100278522,0.0,6.072972594062085,6.706354082509719,6.577702778090813,6.22347123931259,6.312328007951211,6.383420336695139,6.296297784177556,6.260386030088492,5.8928368053537366,6.609111434083268,6.137448529804779,6.617733141088776,0.0,6.350799478408256,6.172760514508971,7.672525276298527,7.528097624895135,7.411580400189744
b0089,6.443209761559108,6.334477370231822,5.9298245238490255,6.309366842823975,5.91291435188397,6.53353182680325,5.853074900377843,6.234701761674399,6.076663407802464,5.922448804752361,6.268320383652058,5.809756920312862,5.85502706142579,6.351735253263027,5.981295297181745,5.879108890805615,6.364943738573809,0.0,5.490413825769746,6.3222399139536005,6.13981441244404,5.9139119389177335,6.1494757267886335,5.809414226417161,5.90546288332535,6.191535112380242,5.6828148073143465,6.192725178164473,5.788647468365477,6.199172318683158,0.0,6.132739136625899,5.586011564612116,7.12226379999472,6.919440813593811,7.016892102119014
b0090,5.873667423737472,6.523330165524701,5.89657801621979,6.678451300500587,5.845801737387959,6.466013805983486,5.928028656840167,6.4994782979481664,6.236727114376802,5.578786973598749,6.3322285684403665,5.931266569192822,5.604372189096573,6.364701154598528,6.053301511119908,5.906446065572276,6.571433111352396,0.0,5.788005309160214,6.562699986885453,6.338481478060729,6.077005935773313,6.1729313614289,6.1848824453489435,6.03232327441685,5.968657523885114,5.702333245642438,6.216934642718608,5.953294155207353,6.5843043525767415,0.0,6.439826343728118,6.065699371459726,7.337229672615236,7.215555602299832,7.157330491440239
b0091,6.691280691049506,7.005591290039461,6.370158362381602,6.927021027023726,6.259934888411684,7.162848367325116,6.524410614152468,7.128252347626199,6.72375992365118,6.128980846645092,7.16132479789385,6.869875258332409,6.183034818918736,6.855020797567925,6.520723036280338,6.240183902000942,6.970888397825236,0.0,6.242860260618312,6.918521927590919,6.719955200761248,6.519579501966078,6.876792216563353,6.606727782241666,6.420226445315242,6.726929081928513,6.240653135706051,6.990795421867949,6.641825919054269,7.166326468826873,0.0,7.031295425852864,6.4662479731540214,8.04625954007802,7.713382075550535,7.9586183181536105
b0092,7.357470029374047,7.128692422270043,6.937615140356778,7.241140347625276,6.881789674407533,7.420623283488698,7.013244763838126,7.253517666183818,7.15399071253459,7.075582970542341,7.200655787941332,6.864683273132892,7.130698738774115,7.147584130113857,7.401706131646928,7.049176747894948,7.121908199960005,8.556303659675137,6.853523138660142,6.878660913772023,7.34279722821973,6.982146543347158,7.0068581096284985,7.015126318309118,6.967197863318266,7.128490386371612,6.799970393086812,6.996504623920972,7.019462492903289,6.974595779617158,0.0,7.040843107404474,6.700764609418967,8.09050589548019,7.942583149841607,7.947369046911306
b0093,7.443646540858007,7.4491829169509565,6.94572365900834,7.258136072799926,7.090542155076076,7.236230485271053,7.031847401822676,7.269851531441232,7.440233388667416,7.173190215107417,7.3290589944855995,7.644021714184836,7.060052792838684,7.367654194521293,7.077315438678599,7.0818067635993796,7.426158264374418,10.28693658276339,6.850550160852407,7.141991522246101,7.240995757198218,7.089765774532071,7.226372292699216,6.940355557804026,7.148216912002963,7.223330608664546,6.819217282989578,7.110948864353802,6.90570050130876,6.964556617094446,0.0,7.0225178324505055,6.659463654175942,8.228390352516312,8.10706637863873,8.10705126955907
b0094,7.507939881297881,7.2443577081101465,6.904014423016802,7.390336999301584,7.042953881269659,7.446905009836573,7.254515429493072,7.36105056684455,7.1991559860141665,7.159957773532895,7.396759027439642,6.928341147655865,7.191333010217817,7.327634887458885,7.1898436347125845,7.190530939807857,7.4361572819209565,0.0,6.9405201222764,7.270394947334575,7.144516527077126,7.226494074054725,7.161786650685516,7.137381467958189,7.042715352294901,7.26041962425361,6.709875943559908,7.2003809943607635,6.9004479390152795,7.093348154414677,0.0,7.072813428296293,6.7426591681775845,8.053824914648237,8.109531931054264,8.03116775606285
b0095,9.321309393969852,9.019550955282671,9.085916352225308,9.158498759788436,8.978342913277434,9.355046185625788,9.140216924243857,9.109183648090864,9.201686049871117,9.056749180667591,8.79818971938856,9.85807144089394,9.079362749669732,8.819784883289156,9.215004934659696,9.10564259735341,9.099400262806217,8.234396904332579,9.085568278275103,9.144478080383214,9.351179358991608,9.163928259810461,9.019042860663603,9.28200605612263,9.24036988134429,8.951880073547901,9.047421632101766,9.017178774445645,9.23435604103421,9.166706325347599,0.0,9.191316129948156,9.167345094156387,10.000633046505186,10.058179606727549,10.00500475853415
b0096,10.49446087858015,9.92415819643386,10.573525772864155,10.006902154048776,10.569081907612613,10.097391766576541,10.509420299011225,9.935489024098219,10.068133368933198,10.564786994196659,10.032451754718073,10.771609626593465,10.573480024990037,10.06634997296461,10.11038800632647,10.484872294064301,9.925059750993789,10.558130370508763,10.451352163052928,10.017321872464105,10.24410980962143,10.353526009010002,10.221348789916563,10.170336204151944,10.453805547784558,10.188470766452184,10.647714018554264,10.12184637392262,10.480845364330314,10.575316827935406,0.0,10.624223886677958,10.572361370409922,11.215719694076324,11.606418579340438,11.244726775114872
b0097,8.158167314851395,7.366974835361954,8.097245992675226,7.696727135996818,8.188186510646792,7.787047311220907,8.173896413608295,7.82179217853846,7.987636481680087,8.079492231477968,7.952835480250416,7.729148258078129,8.082760316192273,7.753361214116669,7.719590237860449,7.868950819806505,7.96155475683926,12.396976012060922,8.320887128194737,8.105251088403175,8.152178119086654,8.152497555531252,8.116349292134357,7.789489789077587,8.00529196369156,8.001370031290884,8.31242198988961,8.047115174456465,8.26903968130787,8.327360561298018,0.0,8.357390294363746,8.336845739293294,8.815238790686319,9.01520444231248,8.80770322210482
b0098,7.362141724115776,6.996572120462,7.296474308695549,7.154240593668521,7.180207378768186,7.360857496164541,7.5401496528818255,7.3992316485170155,7.300436992723033,7.395996529077467,7.267755530714691,7.369862764174382,7.179851865581524,7.1579934560061025,7.127686313274644,7.249924730023699,7.46840911538466,8.003211369190346,7.53933706590603,7.603776643620704,7.389120134224898,7.48933141669344,7.278549552464764,7.117808537260517,7.2008794677926495,7.248249396616514,7.198297935536866,7.223003717231415,7.4648171155976835,7.445250804465361,0.0,7.421992785761518,7.716213991605475,7.954904537731738,8.23461266977937,8.060761733102302
b0099,3.41453898616654,4.463081904355571,4.293504388921941,2.0307431590059704,3.4744156769216246,4.1392565300920925,3.880332864832401,4.61236663605062,3.6230285992809512,4.050429300449828,4.819592904099611,2.9212000415289143,4.06362860603507,4.468583281491747,3.9563532458652078,3.5277988172140384,4.048834475391739,0.0,4.416833647605581,4.04639709429016,4.1053714700206445,4.363223845606376,4.212241402405122,3.3119627432215566,4.2972037761706625,3.8650610760102304,3.7903905983858968,4.252773978050005,3.8196627760641637,4.739134013742939,0.0,4.640547599421145,4.153516140164512,4.964571902452396,4.730573281196958,4.937686920328105
b0101,5.779450034967377,4.840410075517344,4.6688644187301325,3.717821350531838,4.51825144189173,4.765072945030389,4.386941142034395,5.612382824627268,4.851662997216034,4.474480454619246,5.649059909283368,5.19429509574162,3.9006183091613145,4.781244055114512,3.3971770766939158,5.0958190039626405,4.768433268951011,0.0,4.279889851839161,6.755075786009296,3.9040854376311596,4.636654839137834,4.139998162640264,4.377862702118312,4.672609286404338,5.1645877548586485,3.8386706457098305,4.393280141246732,4.839181055788898,5.007183414060971,0.0,4.337233226193039,4.70396151533462,5.884589068047485,4.536144550253397,5.6008569461081095
b0102,6.712019132162583,6.2731650222827815,6.418605092036472,6.542432331081094,6.263420153709068,6.72183688016319,6.203794343038229,6.724626246082963,6.354998364121177,6.036992774366085,6.437453460372062,6.632613174763495,6.286403516235767,6.436784763723531,6.0656372064682795,6.214423515168141,6.406769009758203,0.0,6.470664430199627,6.532027575501416,6.452488352944829,6.134261468293756,6.369954354194024,6.399034986422758,6.208555985722519,6.115955382124962,6.534858095859985,6.449637386422682,6.475460790208817,6.730792193648814,0.0,6.722309558375919,6.267527686314094,7.368307401165153,7.3616569917460675,7.446917299158845
b0103,6.37374003903372,6.068607205023545,6.229198261721111,5.838113340910112,6.210459870431555,6.210815807282673,6.100187807187285,6.201164323616122,6.1539743866633,5.9347688697896,5.858504994588653,6.504737968950149,6.312762427488141,6.074283654634311,6.618958190412905,5.919792858508731,5.963192190059375,9.12366266938491,6.292959466646732,5.030480090207739,5.999978464996872,5.978905617840125,6.085183267055111,6.180188175235632,6.341264695577403,5.812873146101708,6.281626158661823,6.25091063700707,6.164841397796401,6.352648471369024,0.0,5.973076616198199,5.910143586760799,7.0241873830237385,7.107012620925599,6.968913419955296
b4727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9658084979292796,0.0,0.0,0.0,0.0,0.0,0.0,5.114075522219291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0104,8.618227647023307,7.188430763240857,6.9404551079531185,7.3738297060086015,6.978074944494813,7.500365096685689,7.112364403544453,8.406081472127283,7.337210346158392,7.0107072469526655,8.298011115056177,7.355050153479564,7.365058422909223,8.381098274591542,7.339417624158167,7.243946966584291,8.496543318904,0.0,7.2370006326705765,8.410364054245933,7.436520104228585,7.330858040637205,8.557722171160073,7.339663763464994,7.0443073231585425,8.449108581818813,6.990830976900398,8.509971523389755,7.627323787101525,8.880143292140627,0.0,8.880791650105552,7.733441779949744,9.49518179213761,8.008806067810545,9.709159063057104
b0106,2.6371609609031124,1.9426784876614742,2.408538884993445,2.585561597895282,1.5692362226598948,2.4089255789923505,2.9620004594422054,2.305569536743867,2.3586380845382036,2.5005733437214532,3.1850061537787173,1.046654526920992,1.603450738716038,2.0409508204235793,1.3614439319015124,2.2149387589849803,1.2871221405077193,0.0,2.6260514752571003,3.293759843091303,2.0992681286350257,2.241265748103403,2.1272504107420835,2.417672827022153,2.179139928674449,2.270771870082597,2.0994034876878254,1.973820326296314,2.4329638549956076,1.547548700590012,0.0,2.05737726811822,2.4033165861492094,3.112265367547955,3.6095104292043745,3.0662858537524786
b0107,2.4677232525601682,2.8911284685010297,2.697304108075727,2.8235019302878053,2.545594195279775,2.7251784303299087,2.604572925768662,2.9719318111241155,2.7169153197354117,2.7503738583154886,3.1151199018103144,1.9164998553805677,2.8466539780479163,2.2586393256107864,1.897011171592526,2.364484927294679,3.0876908673990746,0.0,2.9658470361706137,2.916836493322557,2.4755815138077257,2.1693621894348234,2.696565664480177,2.1555904733859528,2.919029374653079,2.4549413312157564,2.5711133782450735,2.8147500923600366,2.5453453610144754,2.991915792371181,0.0,2.9045051020500257,2.621976736925873,3.680701835458244,4.496152074602835,3.7249175848159966
b0108,0.0,2.0368384076433967,0.0,0.0,1.4797582109531369,0.0,0.0,1.3430245581735716,0.0,1.0420328899546036,1.588504486283627,1.2949019780527875,0.0,0.0,0.0,0.6969211927782646,0.0,0.0,0.5720470007047121,2.147938002945549,0.9230276791761128,0.3503411951657258,0.6547694805060364,0.9908013117059931,1.2480383570969387,0.6057977349665167,0.0,0.0,0.8481447218905672,0.906413614985156,0.0,0.8352906639259929,0.0,0.7241388411286626,1.2197526521683775,0.0
b0109,6.501075012332887,5.905436832926723,5.938002255309207,5.8124632936427085,6.070125918468645,6.36125237474724,6.1100794134869725,6.298385567527159,5.898356508917175,6.212253076028161,6.195459554302762,5.717739596273032,6.120674063214134,5.997253512559245,6.099714927451419,6.27776525389178,6.1452209098829025,0.0,6.122138885203984,6.102604654453673,5.756055478629517,6.157231878961521,5.991303103329351,5.744106167579341,6.009589726154968,6.107597363436303,5.8984495868603695,5.989806674049298,6.064334262511969,6.232417954235796,0.0,6.3063843411941995,6.415741773930026,7.12184648005749,7.348167398071499,6.897301350550937
b0110,6.302735771714339,6.305619551340234,6.019321437153047,6.3128035762202135,5.844391091893528,6.37857501985816,5.88723277776758,5.963231714608687,6.189543302851397,6.06608350730865,5.914984233589012,5.163461605960534,6.193753607420213,6.13438772621203,5.886193676566045,6.198476719714871,5.922289086721498,0.0,6.034234355922771,5.872292852495636,5.754258707937308,6.110053799317647,5.9115446115842145,5.663678538197058,5.940773239788694,6.1505052525359805,5.8649009595051655,5.982251873753808,6.11692035378397,6.04363974264644,0.0,5.9634518232575635,6.152253298987167,6.751794167508372,7.040043998101371,6.649239366328885
b0111,5.105379495806014,5.466616212220586,5.127416996440823,5.691474920179976,5.057299346251984,5.282011713402196,5.231831115939997,5.180871913778438,4.845786926475802,4.851030254445669,5.0027690092284445,5.021907699742335,5.146562164722391,5.137017068666865,5.183139956518362,4.8986634835294325,4.662213789985231,0.0,4.982853159484479,4.958503328027152,5.348681404791253,4.989334393863518,5.095085685549011,4.979750095253856,5.025208536626067,4.716992600624621,5.019392135100686,5.063665870491878,5.497029732971091,5.568415180487397,0.0,5.359119454815189,5.636775235804995,5.895001851245367,5.83826034383891,6.032798110825285
b0112,8.554870763466521,8.86163370297967,8.825802884223368,8.719291183615535,8.91944009069788,8.780577080876668,8.83751289521065,8.701568267572465,8.82169131302596,8.6983040517299,8.64086007774692,8.437598905716419,8.767731051233502,8.656692073229266,8.58636765379557,8.841286381574742,8.81569533773919,7.981078476607755,9.037504509215493,8.720345822610215,8.67332828594004,8.943901492935002,8.757984234921775,8.765816945931741,8.823982812295382,8.746819369985174,8.713596432367204,8.858170242778352,8.290821260041907,8.70941063786209,0.0,8.65181967445877,7.841776972177544,9.302972315570122,7.194395211739407,8.960239090825695
b0113,8.136398310160784,6.595654924291816,6.904699399761981,6.527528657741893,7.038498109266582,6.477774511837993,6.984037865668538,7.983270118378653,6.315338632059839,7.394824862212907,8.22668006030557,6.34773852509095,7.486478179705462,8.052745257757863,6.639807064295626,7.384720662613005,7.986183034918862,0.0,7.302095485802051,7.810960625990846,6.196130137881293,6.846542678881897,7.643810063231212,6.292844620523487,6.934175540675916,7.902342541357226,7.024122756351365,7.8423498013474005,6.260220996380475,6.869532487432323,0.0,6.943229665961184,6.097298344855299,8.052947453565265,6.922298434857837,8.07624852759477
b0114,10.616058256545159,8.932351088124262,9.57834180610167,9.149775240670296,9.569380805673882,9.278468314181671,9.52034382525735,10.609569362723835,9.351291239880517,9.331936933623831,10.653445340082092,9.346385967292973,9.67036100849364,10.439127837998988,9.09650092270101,9.628422678122282,10.590213799092025,9.022921161192297,10.01129988614671,10.57807845652358,9.309943257223734,9.654311115468932,10.53006238552404,9.420263889325689,9.507559795901857,10.525174851226735,9.705061845380083,10.543829989992505,9.19350768606337,9.7618329485257,0.0,9.81419871198761,9.040812882604971,10.696240640988092,10.437275582770065,10.899970750184538
b0115,9.76511221218316,8.42954239326047,8.636974620047333,8.624137730827632,8.657548579852094,8.87273607525362,8.782582282123654,10.175132641213278,8.690842398392778,8.561360290656545,10.119102819086741,8.87030254685293,8.659109745811094,9.943259033831866,8.519767990779954,8.630325262647816,10.008267200511789,0.0,9.054086966539119,10.12969946780274,8.547883200054278,8.755545939384877,9.599174060135862,8.527490947345736,8.919680368644,9.765791208057138,8.627890760887405,10.003226783470769,8.28252778067677,9.031448966349288,0.0,8.929299047053483,8.26005923656274,10.027777298064908,9.39918613638285,10.06651195508492
b0116,10.311579621570727,9.656937624174457,9.778081938313676,9.59273428777072,9.835138880783747,9.991748025204043,9.874963516244708,10.999674352836156,9.734506781423661,9.584936965059487,11.029421813298443,9.985936680851905,9.938974698355404,10.928275297726554,9.641335506230527,9.865669393674422,10.841837116564813,7.928710486424426,10.09903584661024,10.835894894990707,9.56302422367578,9.872211314029494,10.80650865075187,9.716364134427751,10.083142310938667,10.830505180081921,9.985149635921182,11.030827913008677,10.33309440735695,11.179754457921984,11.508362386823446,11.179119838895973,10.780060536322448,11.26499473416851,10.441721675467647,11.192350663652917
b0117,2.1334901034832576,2.3391658508001467,2.1832831473478254,1.8466990538005872,2.3938103492098954,1.6312656251435438,2.4348631930689715,2.3795906017865005,1.9915927117608558,2.33080294576397,1.9504286833860103,2.2640439208439256,2.3128170385934887,1.5951836497523182,2.8298658626942244,2.4016254812031113,1.5206821474228456,0.0,2.6071749609836314,1.39652668166273,2.612480995475735,2.2994759385968084,1.542351732469517,2.449421073370465,1.91854093614976,1.800100441951795,2.2311289134514993,1.852958249444245,1.9819237086787012,1.5219817768457848,0.0,1.4216042977643628,1.4957713021360102,3.228605946039442,3.7365358439106067,3.8568069633978332
b0118,9.407304613161196,10.32674560262399,10.578603119139292,10.542422006196748,10.541036202000663,10.885931115336907,10.492524449776951,10.546561386451055,10.69684510478099,10.213135161152222,10.592988534023185,11.257360180888538,10.594431148895795,10.430758692598005,10.546058462910143,10.523169342377944,10.513743969753722,11.22686485875434,11.049758664542738,10.430971811667396,10.597263226388087,10.524561128633497,10.569289041444481,10.886257427054973,10.770527995954623,10.466085813991215,10.86154616419816,10.579679196676958,11.868065438223534,11.812927730586589,12.22669109140578,11.846521846425405,12.366713443234154,11.065146450668237,10.874480055362026,11.122482423865492
b0119,5.602375620742043,5.798815314586475,5.711858236965967,6.142203651381899,5.790144734816281,6.24797201090355,5.748999645278332,6.13095069250266,5.542592938942177,5.441661702648084,5.835175106064172,6.265582284174306,5.346723957181202,5.330217848298218,5.9867229532677095,5.484149167594696,5.9785747819029105,0.0,5.791556489042288,5.89169440516496,5.705038351739671,5.665466174524299,4.986519546786834,5.405326738604169,6.02947574770998,5.28676278747759,5.275904420774271,5.888075877737311,5.264041246190629,5.670341447593798,0.0,5.061459856774625,5.77057589055105,6.435219629416301,6.659759963143388,6.326622455243976
b0120,8.882254309668257,7.354781353224061,7.660212265681481,7.682185867273435,7.7963974502685165,7.533547748742907,7.522567928242069,8.861670501666302,7.946892518034397,7.474454325296489,9.076671157624697,7.3564991327098355,7.9372140685635575,9.007908583824756,7.94022975528147,7.700758217189951,9.006478133550763,0.0,8.18313179016228,8.713647901722101,7.66400676924375,7.516093818284098,9.340773329933686,7.910515238575683,7.47555674021909,9.397843703263657,7.820418368154049,9.152911136902063,7.858213564009437,9.443053487182889,0.0,9.429686680013853,7.658212818256173,9.370809134080941,7.203058342730317,9.235328584010244
b0121,8.688196968788613,7.9590511369646,8.16398502806335,7.880267287781909,8.241555736310739,7.5191077463393725,8.01153139567009,8.845057818989664,8.17988309556009,7.924146060403587,8.987098575315947,8.097135438350174,8.222690982460817,8.977653879551177,8.127932742864166,8.09100228612983,8.941526399181202,0.0,8.502372358170426,8.910060492419165,8.021771648704613,7.857757423361354,9.280353944987418,8.136838424258514,7.8569284589046156,9.192781676871096,8.346810844947786,8.962016147429246,8.2068912514457,9.3321685015143,0.0,9.457483741769709,7.813250222222672,9.352956216591458,7.952748986101295,9.184621611897516
b0122,7.704316825185598,7.426917537733807,7.513677746975681,7.413394008267219,7.639326238565596,7.711682183966182,7.383486945690668,7.676075761247977,7.289258609382344,7.215665657469917,8.107130295052544,6.727890132035979,7.447462698946215,7.742965587913573,7.355438306188695,7.335836797035996,7.662940871961689,0.0,7.581607004125717,8.234039276546557,7.46770515973654,7.378948479067363,8.113003946063953,7.315315345287097,7.3722907362730234,7.921033073849085,7.566255638518751,7.755509750368675,7.574578514183187,8.213588134296971,0.0,8.190718203776512,7.594166036636397,8.953770221316864,9.738214721883125,8.796105780774933
b0123,4.761282872077574,5.855881244859156,4.894585175661216,5.99677812127358,4.682057823141479,5.604245303427894,5.090085172326585,5.978418071459985,5.207062635682913,4.70016169859046,5.415002706453345,5.550810428601064,4.627549945086982,5.809662460093889,5.5991469882970515,4.789935281347846,5.786210471235872,0.0,4.762934830020682,5.720225333848344,5.494360679205989,4.829415757824069,5.546183236371588,5.297120229393107,4.875198964980296,5.430861230349439,4.790305490831458,5.801938494789405,4.890803796137451,5.00346097026387,0.0,5.096927140569277,4.6325611891339635,6.4583507606746755,6.500828981359927,6.60830689089469
b0124,7.936098711195894,7.097467794706398,6.323135762566493,7.336110395452817,6.532420075723229,7.2557279545878695,6.144872975044002,8.314368299822982,6.409705290968859,5.952993098144734,8.013011090674844,7.155419708209336,6.094114983458503,7.966992268278091,6.87130393951919,6.0852300114473925,8.218072382634587,0.0,6.475084918541092,8.097082792635735,6.709129186098627,6.119792301883054,8.037654715042851,6.890382738361419,6.230032982743219,8.035107633761218,6.195538887632376,8.117804441918485,6.082857381610336,6.934005035409525,0.0,6.804723649129775,4.643456714542015,8.98917581436612,9.289956349487142,8.402031813728952
b0125,6.632985156045171,6.667771595734158,6.488904101430286,6.537528130539339,6.570288131872122,6.608384272028865,6.3995795669928235,7.5036533845731945,6.083265223473409,6.6709418599484716,7.561712695183911,6.48118347385828,6.26544602008194,7.52231578349431,6.583881874887623,6.295037072424841,7.284366782905921,0.0,6.212051025901283,7.386173498382879,6.290369406094331,6.330112102834898,7.096400984444358,6.184972771640016,6.881256779560788,7.114360085346513,5.915747797928617,7.30020391123873,6.319331871760476,7.292969548315362,0.0,6.961763368570887,6.573818921592582,7.863044078965845,7.410898286784105,7.602016855186409
b0126,10.668532143543288,8.475966369545642,8.557828913209844,8.441858353521619,8.558551455773394,8.487232827657866,8.314921044561004,9.286700814439842,8.115624558735352,8.230775036712137,9.329217187613256,8.223026296541889,8.326330059063148,9.162450532584367,8.173008145259624,8.347353783795329,9.35977407610803,0.0,8.627805267900637,9.141717295351855,7.997235499073189,8.413872832061303,9.426083993492682,8.265288697586524,8.439703337365543,9.404043388857573,8.436083712828612,9.374576565765752,8.704661085914445,9.197841109857968,0.0,9.268006740601928,8.898897653721553,10.91421287406528,11.489797793321333,10.699600163362788
b0127,6.015475307357132,6.010896124489611,6.159152171707681,6.22896761199561,6.293681828112934,6.782513593662262,6.327837340480026,6.639522142612228,6.398302811837777,6.108955927770919,6.457820333578292,5.867801576113821,6.31667143290981,6.220647307619072,5.956540028899185,6.179872833457604,6.710728064512913,0.0,6.471514545506865,6.478392327095181,6.280458447076198,6.3793404461740195,6.618736470205397,6.214712034501091,6.35970414991746,6.604647429647738,6.31193812145717,6.442475098041404,6.372327169429153,6.359549615382221,0.0,6.558703317958416,6.287041084638983,7.456193681697638,7.850699156340982,7.519269471964501
b0128,5.383096412783623,5.8307748786587785,5.703267046194671,5.626256835515076,5.800798875880455,5.862263844423304,5.980125815316557,6.073982161263019,5.773096613557168,5.199375888871966,6.518956275986367,5.520349176437807,5.57052525782119,5.937151470959608,5.778032840260598,5.6748812437437355,6.143067080539233,0.0,5.774014780060357,6.512522730434029,5.444323374115668,5.799902228512684,6.087878755160363,5.563967092205973,5.5908109332892195,6.039327586226866,5.548232476554198,6.095677941475701,5.643081412147557,6.033797617498184,0.0,5.933265483465348,5.5413535823224676,6.9329537232744265,7.157634327694001,6.9143809534784895
b0129,2.8893022761907923,5.314448626776879,5.97526709201092,4.675999760968224,5.819147408047376,6.100479466528905,5.901549525477464,4.3370205998568165,6.201325903954957,5.572937943815229,4.25295826369367,5.736867759432489,5.593094313043892,4.6319155719473235,5.710794123795693,6.007784216405831,2.785323053006173,0.0,5.591058435163686,3.8804656991004776,5.203342611519326,5.323024754975197,4.09442209601575,5.285794519451816,5.697155287706697,4.145534013395109,6.007452646198833,4.167786594355589,4.878065502744769,3.148840049331707,0.0,3.917994643179734,4.875662760418169,4.953640426474405,5.590419612393815,4.733839258542955
b0130,4.005762704592466,3.7861850646387802,2.9530096774574965,3.2937863281801127,3.120542532350713,3.390441965471697,3.2786607498905873,3.6520476115970517,3.1089861193182045,2.8983068305336612,3.875251839805842,1.6251207273417598,2.803603668697737,3.3420361882482887,2.025008521361053,3.3404643978294564,3.3444206160021226,0.0,2.9316937047461273,2.23002681638826,3.012244254309982,3.2884740911820045,2.6201795936359957,2.949647310117817,3.536133050033965,3.319096923350413,2.7620869723410033,3.6386737155211146,2.7826927952229736,3.2895282059434896,0.0,3.0549227304587916,3.1287008526394184,4.648161571669196,4.143897879617822,4.338990337178483
b0131,9.691601539518029,8.434001919473928,8.444705052507407,8.124104544501037,8.541873225055934,8.52553274801779,8.369904449721119,8.74420288164189,8.32047186846856,8.462864955608053,8.819407273607368,7.916476350688822,8.448776084500752,8.855789237886576,8.220741892130762,8.50500619181521,8.712256666410195,0.0,8.513464239491364,8.899925462022567,8.383459843983326,8.556176505176298,8.78498756887463,8.20864347662456,8.426354514508377,8.73133757709438,8.423410791674009,8.891245053992002,8.551454044033289,9.128424822185751,0.0,9.062684337475181,8.77347894156966,9.785202431941759,9.546660212822477,9.861836939849622
b0132,3.757038415874738,3.4398436799376126,3.7276551785370784,3.5438817907547793,3.147854752118173,3.4659937866635064,3.8496772401103336,3.570811704765521,3.6567620519061035,4.472953846010637,4.060525625351725,2.739674031954679,3.648810112970499,3.454209254201034,3.227016981449528,4.168703645903065,4.113622248761314,0.0,3.576791948575239,2.591724793607471,3.0003620686020818,3.601875124372591,3.1913419384176507,2.4804097291714893,3.6342694606054993,3.3468610166725523,2.833397520878705,2.669858614422627,3.0408176314717044,3.1187603719150685,0.0,3.2940703447646955,3.5839189138517917,3.6758091306071687,4.355607563670908,3.7870637131751943
b0133,8.12563422797828,7.460199936636696,7.659644444359169,7.645206333886799,7.562084960940848,7.831180060892575,7.653929660708217,8.270747606251192,7.642861090636943,7.493973276520022,8.093947873334518,7.539846905203074,7.521911397535096,8.142136445013268,7.4044132768543545,7.673551869995989,8.163654734032527,0.0,7.830957826220047,8.309237976639563,7.789958475282305,7.847618098778203,8.072317006181109,7.572398295882807,7.666414512203851,8.166428214309501,7.602012639239613,8.227408348804907,8.115085489270502,8.57429324992945,0.0,8.591736601310718,8.398446398066334,8.94043795874554,9.114892980293915,9.089541179315304
